timestep,zone,mean_ps2,n,scenario,mode,rep
24,inner,0.0,4,official_zones,sys1_only,4
25,inner,0.0,4,official_zones,sys1_only,4
26,inner,0.0,2,official_zones,sys1_only,4
27,inner,0.0,3,official_zones,sys1_only,4
28,inner,0.0,3,official_zones,sys1_only,4
29,inner,0.0,3,official_zones,sys1_only,4
30,inner,0.0,2,official_zones,sys1_only,4
31,inner,0.0,2,official_zones,sys1_only,4
32,inner,0.0,1,official_zones,sys1_only,4
37,inner,0.0,1,official_zones,sys1_only,4
38,inner,0.0,1,official_zones,sys1_only,4
39,inner,0.0,1,official_zones,sys1_only,4
40,inner,0.0,3,official_zones,sys1_only,4
41,inner,0.0,3,official_zones,sys1_only,4
42,inner,0.0,2,official_zones,sys1_only,4
43,inner,0.0,2,official_zones,sys1_only,4
44,inner,0.0,2,official_zones,sys1_only,4
45,inner,0.0,2,official_zones,sys1_only,4
46,inner,0.0,3,official_zones,sys1_only,4
47,inner,0.0,3,official_zones,sys1_only,4
48,inner,0.0,3,official_zones,sys1_only,4
49,inner,0.0,3,official_zones,sys1_only,4
50,inner,0.0,3,official_zones,sys1_only,4
51,inner,0.0,3,official_zones,sys1_only,4
52,inner,0.0,3,official_zones,sys1_only,4
53,inner,0.0,2,official_zones,sys1_only,4
54,inner,0.0,2,official_zones,sys1_only,4
55,inner,0.0,2,official_zones,sys1_only,4
56,inner,0.0,1,official_zones,sys1_only,4
57,inner,0.0,1,official_zones,sys1_only,4
58,inner,0.0,3,official_zones,sys1_only,4
59,inner,0.0,2,official_zones,sys1_only,4
60,inner,0.0,2,official_zones,sys1_only,4
61,inner,0.0,2,official_zones,sys1_only,4
62,inner,0.0,2,official_zones,sys1_only,4
63,inner,0.0,2,official_zones,sys1_only,4
64,inner,0.0,1,official_zones,sys1_only,4
65,inner,0.0,1,official_zones,sys1_only,4
69,inner,0.0,1,official_zones,sys1_only,4
70,inner,0.0,2,official_zones,sys1_only,4
71,inner,0.0,1,official_zones,sys1_only,4
72,inner,0.0,1,official_zones,sys1_only,4
0,mid,0.0,117,official_zones,sys1_only,4
1,mid,0.0,112,official_zones,sys1_only,4
2,mid,0.0,106,official_zones,sys1_only,4
3,mid,0.0,85,official_zones,sys1_only,4
4,mid,0.0,81,official_zones,sys1_only,4
5,mid,0.0,72,official_zones,sys1_only,4
6,mid,0.0,54,official_zones,sys1_only,4
7,mid,0.0,48,official_zones,sys1_only,4
8,mid,0.0,41,official_zones,sys1_only,4
9,mid,0.0,35,official_zones,sys1_only,4
10,mid,0.0,33,official_zones,sys1_only,4
11,mid,0.0,29,official_zones,sys1_only,4
12,mid,0.0,26,official_zones,sys1_only,4
13,mid,0.0,19,official_zones,sys1_only,4
14,mid,0.0,20,official_zones,sys1_only,4
15,mid,0.0,19,official_zones,sys1_only,4
16,mid,0.0,18,official_zones,sys1_only,4
17,mid,0.0,13,official_zones,sys1_only,4
18,mid,0.0,16,official_zones,sys1_only,4
19,mid,0.0,15,official_zones,sys1_only,4
20,mid,0.0,10,official_zones,sys1_only,4
21,mid,0.0,9,official_zones,sys1_only,4
22,mid,0.0,8,official_zones,sys1_only,4
23,mid,0.0,9,official_zones,sys1_only,4
24,mid,0.0,7,official_zones,sys1_only,4
25,mid,0.0,7,official_zones,sys1_only,4
26,mid,0.0,9,official_zones,sys1_only,4
27,mid,0.0,7,official_zones,sys1_only,4
28,mid,0.0,5,official_zones,sys1_only,4
29,mid,0.0,4,official_zones,sys1_only,4
30,mid,0.0,4,official_zones,sys1_only,4
31,mid,0.0,5,official_zones,sys1_only,4
32,mid,0.0,6,official_zones,sys1_only,4
33,mid,0.0,7,official_zones,sys1_only,4
34,mid,0.0,7,official_zones,sys1_only,4
35,mid,0.0,7,official_zones,sys1_only,4
36,mid,0.0,7,official_zones,sys1_only,4
37,mid,0.0,6,official_zones,sys1_only,4
38,mid,0.0,6,official_zones,sys1_only,4
39,mid,0.0,6,official_zones,sys1_only,4
40,mid,0.0,4,official_zones,sys1_only,4
41,mid,0.0,3,official_zones,sys1_only,4
42,mid,0.0,4,official_zones,sys1_only,4
43,mid,0.0,3,official_zones,sys1_only,4
44,mid,0.0,2,official_zones,sys1_only,4
45,mid,0.0,2,official_zones,sys1_only,4
46,mid,0.0,1,official_zones,sys1_only,4
47,mid,0.0,1,official_zones,sys1_only,4
48,mid,0.0,1,official_zones,sys1_only,4
49,mid,0.0,1,official_zones,sys1_only,4
50,mid,0.0,1,official_zones,sys1_only,4
51,mid,0.0,1,official_zones,sys1_only,4
52,mid,0.0,1,official_zones,sys1_only,4
53,mid,0.0,2,official_zones,sys1_only,4
54,mid,0.0,2,official_zones,sys1_only,4
55,mid,0.0,2,official_zones,sys1_only,4
56,mid,0.0,3,official_zones,sys1_only,4
57,mid,0.0,3,official_zones,sys1_only,4
58,mid,0.0,1,official_zones,sys1_only,4
59,mid,0.0,2,official_zones,sys1_only,4
60,mid,0.0,2,official_zones,sys1_only,4
61,mid,0.0,2,official_zones,sys1_only,4
62,mid,0.0,2,official_zones,sys1_only,4
63,mid,0.0,2,official_zones,sys1_only,4
64,mid,0.0,3,official_zones,sys1_only,4
65,mid,0.0,3,official_zones,sys1_only,4
66,mid,0.0,4,official_zones,sys1_only,4
67,mid,0.0,4,official_zones,sys1_only,4
68,mid,0.0,4,official_zones,sys1_only,4
69,mid,0.0,3,official_zones,sys1_only,4
70,mid,0.0,1,official_zones,sys1_only,4
71,mid,0.0,2,official_zones,sys1_only,4
72,mid,0.0,2,official_zones,sys1_only,4
0,outer,0.0,146,official_zones,sys1_only,4
1,outer,0.0,139,official_zones,sys1_only,4
2,outer,0.0,116,official_zones,sys1_only,4
3,outer,0.0,104,official_zones,sys1_only,4
4,outer,0.0,84,official_zones,sys1_only,4
5,outer,0.0,72,official_zones,sys1_only,4
6,outer,0.0,66,official_zones,sys1_only,4
7,outer,0.0,54,official_zones,sys1_only,4
8,outer,0.0,49,official_zones,sys1_only,4
9,outer,0.0,41,official_zones,sys1_only,4
10,outer,0.0,28,official_zones,sys1_only,4
11,outer,0.0,24,official_zones,sys1_only,4
12,outer,0.0,18,official_zones,sys1_only,4
13,outer,0.0,19,official_zones,sys1_only,4
14,outer,0.0,14,official_zones,sys1_only,4
15,outer,0.0,11,official_zones,sys1_only,4
16,outer,0.0,10,official_zones,sys1_only,4
17,outer,0.0,10,official_zones,sys1_only,4
18,outer,0.0,6,official_zones,sys1_only,4
19,outer,0.0,4,official_zones,sys1_only,4
20,outer,0.0,6,official_zones,sys1_only,4
21,outer,0.0,4,official_zones,sys1_only,4
22,outer,0.0,4,official_zones,sys1_only,4
23,outer,0.0,3,official_zones,sys1_only,4
24,outer,0.0,3,official_zones,sys1_only,4
25,outer,0.0,2,official_zones,sys1_only,4
26,outer,0.0,1,official_zones,sys1_only,4
27,outer,0.0,1,official_zones,sys1_only,4
28,outer,0.0,3,official_zones,sys1_only,4
29,outer,0.0,4,official_zones,sys1_only,4
30,outer,0.0,2,official_zones,sys1_only,4
43,outer,0.0,1,official_zones,sys1_only,4
44,outer,0.0,1,official_zones,sys1_only,4
70,outer,0.0,1,official_zones,sys1_only,4
71,outer,0.0,1,official_zones,sys1_only,4
72,outer,0.0,1,official_zones,sys1_only,4
0,inner,0.0,33,official_zones,sys1_only,2
1,inner,0.0,26,official_zones,sys1_only,2
2,inner,0.0,23,official_zones,sys1_only,2
3,inner,0.0,14,official_zones,sys1_only,2
4,inner,0.0,11,official_zones,sys1_only,2
5,inner,0.0,10,official_zones,sys1_only,2
6,inner,0.0,10,official_zones,sys1_only,2
7,inner,0.0,11,official_zones,sys1_only,2
8,inner,0.0,11,official_zones,sys1_only,2
9,inner,0.0,8,official_zones,sys1_only,2
10,inner,0.0,9,official_zones,sys1_only,2
11,inner,0.0,9,official_zones,sys1_only,2
12,inner,0.0,10,official_zones,sys1_only,2
13,inner,0.0,11,official_zones,sys1_only,2
14,inner,0.0,11,official_zones,sys1_only,2
15,inner,0.0,11,official_zones,sys1_only,2
16,inner,0.0,10,official_zones,sys1_only,2
17,inner,0.0,9,official_zones,sys1_only,2
18,inner,0.0,7,official_zones,sys1_only,2
19,inner,0.0,5,official_zones,sys1_only,2
20,inner,0.0,6,official_zones,sys1_only,2
21,inner,0.0,6,official_zones,sys1_only,2
22,inner,0.0,6,official_zones,sys1_only,2
23,inner,0.0,5,official_zones,sys1_only,2
24,inner,0.0,3,official_zones,sys1_only,2
25,inner,0.0,4,official_zones,sys1_only,2
26,inner,0.0,4,official_zones,sys1_only,2
27,inner,0.0,4,official_zones,sys1_only,2
28,inner,0.0,3,official_zones,sys1_only,2
29,inner,0.0,3,official_zones,sys1_only,2
30,inner,0.0,5,official_zones,sys1_only,2
31,inner,0.0,5,official_zones,sys1_only,2
32,inner,0.0,6,official_zones,sys1_only,2
33,inner,0.0,2,official_zones,sys1_only,2
34,inner,0.0,4,official_zones,sys1_only,2
35,inner,0.0,3,official_zones,sys1_only,2
36,inner,0.0,2,official_zones,sys1_only,2
37,inner,0.0,4,official_zones,sys1_only,2
38,inner,0.0,4,official_zones,sys1_only,2
39,inner,0.0,4,official_zones,sys1_only,2
40,inner,0.0,4,official_zones,sys1_only,2
41,inner,0.0,4,official_zones,sys1_only,2
42,inner,0.0,4,official_zones,sys1_only,2
43,inner,0.0,4,official_zones,sys1_only,2
44,inner,0.0,3,official_zones,sys1_only,2
45,inner,0.0,2,official_zones,sys1_only,2
46,inner,0.0,2,official_zones,sys1_only,2
47,inner,0.0,2,official_zones,sys1_only,2
48,inner,0.0,3,official_zones,sys1_only,2
49,inner,0.0,3,official_zones,sys1_only,2
50,inner,0.0,3,official_zones,sys1_only,2
51,inner,0.0,3,official_zones,sys1_only,2
52,inner,0.0,4,official_zones,sys1_only,2
53,inner,0.0,4,official_zones,sys1_only,2
54,inner,0.0,3,official_zones,sys1_only,2
55,inner,0.0,3,official_zones,sys1_only,2
56,inner,0.0,3,official_zones,sys1_only,2
57,inner,0.0,2,official_zones,sys1_only,2
58,inner,0.0,1,official_zones,sys1_only,2
59,inner,0.0,1,official_zones,sys1_only,2
60,inner,0.0,1,official_zones,sys1_only,2
61,inner,0.0,1,official_zones,sys1_only,2
64,inner,0.0,1,official_zones,sys1_only,2
66,inner,0.0,1,official_zones,sys1_only,2
67,inner,0.0,2,official_zones,sys1_only,2
68,inner,0.0,2,official_zones,sys1_only,2
69,inner,0.0,2,official_zones,sys1_only,2
70,inner,0.0,3,official_zones,sys1_only,2
71,inner,0.0,2,official_zones,sys1_only,2
72,inner,0.0,3,official_zones,sys1_only,2
0,mid,0.0,86,official_zones,sys1_only,2
1,mid,0.0,96,official_zones,sys1_only,2
2,mid,0.0,96,official_zones,sys1_only,2
3,mid,0.0,98,official_zones,sys1_only,2
4,mid,0.0,85,official_zones,sys1_only,2
5,mid,0.0,65,official_zones,sys1_only,2
6,mid,0.0,57,official_zones,sys1_only,2
7,mid,0.0,46,official_zones,sys1_only,2
8,mid,0.0,39,official_zones,sys1_only,2
9,mid,0.0,34,official_zones,sys1_only,2
10,mid,0.0,27,official_zones,sys1_only,2
11,mid,0.0,22,official_zones,sys1_only,2
12,mid,0.0,18,official_zones,sys1_only,2
13,mid,0.0,14,official_zones,sys1_only,2
14,mid,0.0,11,official_zones,sys1_only,2
15,mid,0.0,11,official_zones,sys1_only,2
16,mid,0.0,11,official_zones,sys1_only,2
17,mid,0.0,14,official_zones,sys1_only,2
18,mid,0.0,15,official_zones,sys1_only,2
19,mid,0.0,15,official_zones,sys1_only,2
20,mid,0.0,13,official_zones,sys1_only,2
21,mid,0.0,13,official_zones,sys1_only,2
22,mid,0.0,12,official_zones,sys1_only,2
23,mid,0.0,12,official_zones,sys1_only,2
24,mid,0.0,12,official_zones,sys1_only,2
25,mid,0.0,10,official_zones,sys1_only,2
26,mid,0.0,8,official_zones,sys1_only,2
27,mid,0.0,8,official_zones,sys1_only,2
28,mid,0.0,9,official_zones,sys1_only,2
29,mid,0.0,11,official_zones,sys1_only,2
30,mid,0.0,9,official_zones,sys1_only,2
31,mid,0.0,9,official_zones,sys1_only,2
32,mid,0.0,7,official_zones,sys1_only,2
33,mid,0.0,9,official_zones,sys1_only,2
34,mid,0.0,8,official_zones,sys1_only,2
35,mid,0.0,8,official_zones,sys1_only,2
36,mid,0.0,8,official_zones,sys1_only,2
37,mid,0.0,6,official_zones,sys1_only,2
38,mid,0.0,6,official_zones,sys1_only,2
39,mid,0.0,5,official_zones,sys1_only,2
40,mid,0.0,5,official_zones,sys1_only,2
41,mid,0.0,5,official_zones,sys1_only,2
42,mid,0.0,5,official_zones,sys1_only,2
43,mid,0.0,4,official_zones,sys1_only,2
44,mid,0.0,6,official_zones,sys1_only,2
45,mid,0.0,6,official_zones,sys1_only,2
46,mid,0.0,5,official_zones,sys1_only,2
47,mid,0.0,6,official_zones,sys1_only,2
48,mid,0.0,6,official_zones,sys1_only,2
49,mid,0.0,5,official_zones,sys1_only,2
50,mid,0.0,3,official_zones,sys1_only,2
51,mid,0.0,3,official_zones,sys1_only,2
52,mid,0.0,3,official_zones,sys1_only,2
53,mid,0.0,3,official_zones,sys1_only,2
54,mid,0.0,3,official_zones,sys1_only,2
55,mid,0.0,4,official_zones,sys1_only,2
56,mid,0.0,3,official_zones,sys1_only,2
57,mid,0.0,4,official_zones,sys1_only,2
58,mid,0.0,5,official_zones,sys1_only,2
59,mid,0.0,3,official_zones,sys1_only,2
60,mid,0.0,3,official_zones,sys1_only,2
61,mid,0.0,4,official_zones,sys1_only,2
62,mid,0.0,5,official_zones,sys1_only,2
63,mid,0.0,4,official_zones,sys1_only,2
64,mid,0.0,4,official_zones,sys1_only,2
65,mid,0.0,5,official_zones,sys1_only,2
66,mid,0.0,4,official_zones,sys1_only,2
67,mid,0.0,4,official_zones,sys1_only,2
68,mid,0.0,4,official_zones,sys1_only,2
69,mid,0.0,3,official_zones,sys1_only,2
70,mid,0.0,3,official_zones,sys1_only,2
71,mid,0.0,4,official_zones,sys1_only,2
72,mid,0.0,3,official_zones,sys1_only,2
0,outer,0.0,156,official_zones,sys1_only,2
1,outer,0.0,130,official_zones,sys1_only,2
2,outer,0.0,107,official_zones,sys1_only,2
3,outer,0.0,88,official_zones,sys1_only,2
4,outer,0.0,83,official_zones,sys1_only,2
5,outer,0.0,78,official_zones,sys1_only,2
6,outer,0.0,61,official_zones,sys1_only,2
7,outer,0.0,55,official_zones,sys1_only,2
8,outer,0.0,47,official_zones,sys1_only,2
9,outer,0.0,43,official_zones,sys1_only,2
10,outer,0.0,35,official_zones,sys1_only,2
11,outer,0.0,36,official_zones,sys1_only,2
12,outer,0.0,31,official_zones,sys1_only,2
13,outer,0.0,20,official_zones,sys1_only,2
14,outer,0.0,17,official_zones,sys1_only,2
15,outer,0.0,13,official_zones,sys1_only,2
16,outer,0.0,11,official_zones,sys1_only,2
17,outer,0.0,6,official_zones,sys1_only,2
18,outer,0.0,5,official_zones,sys1_only,2
19,outer,0.0,6,official_zones,sys1_only,2
20,outer,0.0,6,official_zones,sys1_only,2
21,outer,0.0,5,official_zones,sys1_only,2
22,outer,0.0,5,official_zones,sys1_only,2
23,outer,0.0,5,official_zones,sys1_only,2
24,outer,0.0,4,official_zones,sys1_only,2
25,outer,0.0,4,official_zones,sys1_only,2
26,outer,0.0,6,official_zones,sys1_only,2
27,outer,0.0,5,official_zones,sys1_only,2
28,outer,0.0,5,official_zones,sys1_only,2
29,outer,0.0,3,official_zones,sys1_only,2
30,outer,0.0,2,official_zones,sys1_only,2
31,outer,0.0,2,official_zones,sys1_only,2
32,outer,0.0,3,official_zones,sys1_only,2
33,outer,0.0,4,official_zones,sys1_only,2
34,outer,0.0,3,official_zones,sys1_only,2
35,outer,0.0,4,official_zones,sys1_only,2
36,outer,0.0,5,official_zones,sys1_only,2
37,outer,0.0,5,official_zones,sys1_only,2
38,outer,0.0,5,official_zones,sys1_only,2
39,outer,0.0,5,official_zones,sys1_only,2
40,outer,0.0,4,official_zones,sys1_only,2
41,outer,0.0,4,official_zones,sys1_only,2
42,outer,0.0,2,official_zones,sys1_only,2
43,outer,0.0,3,official_zones,sys1_only,2
44,outer,0.0,2,official_zones,sys1_only,2
45,outer,0.0,2,official_zones,sys1_only,2
46,outer,0.0,3,official_zones,sys1_only,2
47,outer,0.0,2,official_zones,sys1_only,2
48,outer,0.0,1,official_zones,sys1_only,2
49,outer,0.0,1,official_zones,sys1_only,2
50,outer,0.0,3,official_zones,sys1_only,2
51,outer,0.0,2,official_zones,sys1_only,2
52,outer,0.0,1,official_zones,sys1_only,2
53,outer,0.0,1,official_zones,sys1_only,2
54,outer,0.0,1,official_zones,sys1_only,2
59,outer,0.0,2,official_zones,sys1_only,2
60,outer,0.0,2,official_zones,sys1_only,2
61,outer,0.0,1,official_zones,sys1_only,2
62,outer,0.0,1,official_zones,sys1_only,2
63,outer,0.0,2,official_zones,sys1_only,2
64,outer,0.0,1,official_zones,sys1_only,2
65,outer,0.0,1,official_zones,sys1_only,2
66,outer,0.0,1,official_zones,sys1_only,2
69,outer,0.0,1,official_zones,sys1_only,2
0,inner,0.0,28,official_zones,sys1_only,7
1,inner,0.0,21,official_zones,sys1_only,7
2,inner,0.0,17,official_zones,sys1_only,7
3,inner,0.0,13,official_zones,sys1_only,7
4,inner,0.0,11,official_zones,sys1_only,7
5,inner,0.0,8,official_zones,sys1_only,7
6,inner,0.0,6,official_zones,sys1_only,7
7,inner,0.0,5,official_zones,sys1_only,7
8,inner,0.0,4,official_zones,sys1_only,7
9,inner,0.0,3,official_zones,sys1_only,7
10,inner,0.0,5,official_zones,sys1_only,7
11,inner,0.0,4,official_zones,sys1_only,7
12,inner,0.0,3,official_zones,sys1_only,7
13,inner,0.0,3,official_zones,sys1_only,7
14,inner,0.0,2,official_zones,sys1_only,7
15,inner,0.0,2,official_zones,sys1_only,7
16,inner,0.0,2,official_zones,sys1_only,7
17,inner,0.0,3,official_zones,sys1_only,7
18,inner,0.0,2,official_zones,sys1_only,7
19,inner,0.0,2,official_zones,sys1_only,7
20,inner,0.0,2,official_zones,sys1_only,7
21,inner,0.0,2,official_zones,sys1_only,7
22,inner,0.0,1,official_zones,sys1_only,7
23,inner,0.0,4,official_zones,sys1_only,7
24,inner,0.0,5,official_zones,sys1_only,7
25,inner,0.0,6,official_zones,sys1_only,7
26,inner,0.0,5,official_zones,sys1_only,7
27,inner,0.0,5,official_zones,sys1_only,7
28,inner,0.0,5,official_zones,sys1_only,7
29,inner,0.0,5,official_zones,sys1_only,7
30,inner,0.0,5,official_zones,sys1_only,7
31,inner,0.0,4,official_zones,sys1_only,7
32,inner,0.0,5,official_zones,sys1_only,7
33,inner,0.0,3,official_zones,sys1_only,7
34,inner,0.0,4,official_zones,sys1_only,7
35,inner,0.0,4,official_zones,sys1_only,7
36,inner,0.0,4,official_zones,sys1_only,7
37,inner,0.0,3,official_zones,sys1_only,7
38,inner,0.0,3,official_zones,sys1_only,7
39,inner,0.0,3,official_zones,sys1_only,7
40,inner,0.0,3,official_zones,sys1_only,7
41,inner,0.0,2,official_zones,sys1_only,7
42,inner,0.0,3,official_zones,sys1_only,7
43,inner,0.0,2,official_zones,sys1_only,7
44,inner,0.0,2,official_zones,sys1_only,7
45,inner,0.0,3,official_zones,sys1_only,7
46,inner,0.0,3,official_zones,sys1_only,7
47,inner,0.0,3,official_zones,sys1_only,7
48,inner,0.0,2,official_zones,sys1_only,7
49,inner,0.0,2,official_zones,sys1_only,7
50,inner,0.0,3,official_zones,sys1_only,7
51,inner,0.0,2,official_zones,sys1_only,7
52,inner,0.0,1,official_zones,sys1_only,7
54,inner,0.0,2,official_zones,sys1_only,7
55,inner,0.0,2,official_zones,sys1_only,7
56,inner,0.0,2,official_zones,sys1_only,7
57,inner,0.0,2,official_zones,sys1_only,7
58,inner,0.0,2,official_zones,sys1_only,7
59,inner,0.0,2,official_zones,sys1_only,7
60,inner,0.0,3,official_zones,sys1_only,7
61,inner,0.0,2,official_zones,sys1_only,7
62,inner,0.0,2,official_zones,sys1_only,7
63,inner,0.0,2,official_zones,sys1_only,7
64,inner,0.0,2,official_zones,sys1_only,7
65,inner,0.0,2,official_zones,sys1_only,7
66,inner,0.0,2,official_zones,sys1_only,7
67,inner,0.0,2,official_zones,sys1_only,7
68,inner,0.0,2,official_zones,sys1_only,7
69,inner,0.0,1,official_zones,sys1_only,7
70,inner,0.0,1,official_zones,sys1_only,7
0,mid,0.0,107,official_zones,sys1_only,7
1,mid,0.0,107,official_zones,sys1_only,7
2,mid,0.0,102,official_zones,sys1_only,7
3,mid,0.0,92,official_zones,sys1_only,7
4,mid,0.0,78,official_zones,sys1_only,7
5,mid,0.0,70,official_zones,sys1_only,7
6,mid,0.0,57,official_zones,sys1_only,7
7,mid,0.0,44,official_zones,sys1_only,7
8,mid,0.0,35,official_zones,sys1_only,7
9,mid,0.0,27,official_zones,sys1_only,7
10,mid,0.0,25,official_zones,sys1_only,7
11,mid,0.0,21,official_zones,sys1_only,7
12,mid,0.0,19,official_zones,sys1_only,7
13,mid,0.0,16,official_zones,sys1_only,7
14,mid,0.0,16,official_zones,sys1_only,7
15,mid,0.0,16,official_zones,sys1_only,7
16,mid,0.0,15,official_zones,sys1_only,7
17,mid,0.0,14,official_zones,sys1_only,7
18,mid,0.0,13,official_zones,sys1_only,7
19,mid,0.0,13,official_zones,sys1_only,7
20,mid,0.0,13,official_zones,sys1_only,7
21,mid,0.0,12,official_zones,sys1_only,7
22,mid,0.0,14,official_zones,sys1_only,7
23,mid,0.0,7,official_zones,sys1_only,7
24,mid,0.0,5,official_zones,sys1_only,7
25,mid,0.0,4,official_zones,sys1_only,7
26,mid,0.0,5,official_zones,sys1_only,7
27,mid,0.0,4,official_zones,sys1_only,7
28,mid,0.0,5,official_zones,sys1_only,7
29,mid,0.0,5,official_zones,sys1_only,7
30,mid,0.0,4,official_zones,sys1_only,7
31,mid,0.0,5,official_zones,sys1_only,7
32,mid,0.0,4,official_zones,sys1_only,7
33,mid,0.0,5,official_zones,sys1_only,7
34,mid,0.0,4,official_zones,sys1_only,7
35,mid,0.0,3,official_zones,sys1_only,7
36,mid,0.0,3,official_zones,sys1_only,7
37,mid,0.0,1,official_zones,sys1_only,7
38,mid,0.0,1,official_zones,sys1_only,7
39,mid,0.0,2,official_zones,sys1_only,7
40,mid,0.0,2,official_zones,sys1_only,7
41,mid,0.0,3,official_zones,sys1_only,7
42,mid,0.0,2,official_zones,sys1_only,7
43,mid,0.0,3,official_zones,sys1_only,7
44,mid,0.0,3,official_zones,sys1_only,7
45,mid,0.0,2,official_zones,sys1_only,7
46,mid,0.0,2,official_zones,sys1_only,7
47,mid,0.0,2,official_zones,sys1_only,7
48,mid,0.0,3,official_zones,sys1_only,7
49,mid,0.0,2,official_zones,sys1_only,7
50,mid,0.0,1,official_zones,sys1_only,7
51,mid,0.0,2,official_zones,sys1_only,7
52,mid,0.0,3,official_zones,sys1_only,7
53,mid,0.0,4,official_zones,sys1_only,7
54,mid,0.0,2,official_zones,sys1_only,7
55,mid,0.0,2,official_zones,sys1_only,7
56,mid,0.0,2,official_zones,sys1_only,7
57,mid,0.0,2,official_zones,sys1_only,7
58,mid,0.0,2,official_zones,sys1_only,7
59,mid,0.0,2,official_zones,sys1_only,7
60,mid,0.0,1,official_zones,sys1_only,7
61,mid,0.0,2,official_zones,sys1_only,7
62,mid,0.0,2,official_zones,sys1_only,7
63,mid,0.0,1,official_zones,sys1_only,7
64,mid,0.0,1,official_zones,sys1_only,7
69,mid,0.0,1,official_zones,sys1_only,7
70,mid,0.0,1,official_zones,sys1_only,7
71,mid,0.0,2,official_zones,sys1_only,7
72,mid,0.0,2,official_zones,sys1_only,7
0,outer,0.0,148,official_zones,sys1_only,7
1,outer,0.0,135,official_zones,sys1_only,7
2,outer,0.0,119,official_zones,sys1_only,7
3,outer,0.0,104,official_zones,sys1_only,7
4,outer,0.0,99,official_zones,sys1_only,7
5,outer,0.0,87,official_zones,sys1_only,7
6,outer,0.0,81,official_zones,sys1_only,7
7,outer,0.0,68,official_zones,sys1_only,7
8,outer,0.0,64,official_zones,sys1_only,7
9,outer,0.0,57,official_zones,sys1_only,7
10,outer,0.0,49,official_zones,sys1_only,7
11,outer,0.0,42,official_zones,sys1_only,7
12,outer,0.0,25,official_zones,sys1_only,7
13,outer,0.0,23,official_zones,sys1_only,7
14,outer,0.0,19,official_zones,sys1_only,7
