Day,Haut-Uele sim,Haut-Uele data,Haut-Uele error,Ituri sim,Ituri data,Ituri error,Meri sim,Meri data,Meri error,Kakuma sim,Kakuma data,Kakuma error,Alwaral sim,Alwaral data,Alwaral error,East_Darfur sim,East_Darfur data,East_Darfur error,Khartoum sim,Khartoum data,Khartoum error,South_Darfur sim,South_Darfur data,South_Darfur error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,White_Nile sim,White_Nile data,White_Nile error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
290,535,128,3.1796875,32,420,0.9238095238095239,503,175,1.874285714285714,883,910,0.029670329670329676,4,161,0.9751552795031055,134,383,0.6501305483028721,7,357,0.9803921568627451,103,86,0.19767441860465107,55,328,0.8323170731707317,19,193,0.9015544041450777,2324,2229,0.042620008972633405,329,905,0.6364640883977901,177,505,0.6495049504950495,0.49690265486725665,6780,5252,6780,5105,0
291,535,128,3.1796875,32,421,0.9239904988123515,502,176,1.852272727272727,883,910,0.029670329670329676,4,163,0.9754601226993865,134,384,0.6510416666666667,8,357,0.9775910364145658,104,86,0.20930232558139528,55,329,0.8328267477203648,19,193,0.9015544041450777,2321,2229,0.04127411395244507,333,906,0.6324503311258278,177,505,0.6495049504950495,0.4959481361426256,6787,5252,6787,5107,0
292,536,128,3.1875,32,419,0.9236276849642004,501,177,1.8305084745762712,884,911,0.029637760702524663,4,165,0.9757575757575757,134,385,0.6519480519480519,8,357,0.9775910364145658,105,86,0.22093023255813948,55,329,0.8328267477203648,19,193,0.9015544041450777,2325,2230,0.04260089686098656,334,906,0.6313465783664459,177,505,0.6495049504950495,0.49609777646885583,6791,5255,6791,5114,0
293,537,128,3.1953125,32,418,0.9234449760765551,502,178,1.8202247191011236,885,911,0.028540065861690445,4,167,0.9760479041916168,134,387,0.6537467700258398,8,357,0.9775910364145658,105,86,0.22093023255813948,55,329,0.8328267477203648,19,193,0.9015544041450777,2322,2230,0.041255605381165905,334,907,0.6317530319735392,177,506,0.650197628458498,0.49595409739590995,6797,5253,6797,5114,0
294,537,128,3.1953125,32,416,0.9230769230769231,502,179,1.8044692737430168,885,912,0.02960526315789469,4,169,0.9763313609467456,135,388,0.6520618556701031,8,357,0.9775910364145658,105,86,0.22093023255813948,55,329,0.8328267477203648,19,193,0.9015544041450777,2325,2230,0.04260089686098656,335,908,0.6310572687224669,177,506,0.650197628458498,0.4961035141890898,6801,5256,6801,5119,0
295,537,128,3.1953125,32,415,0.9228915662650602,502,180,1.7888888888888888,885,912,0.02960526315789469,4,171,0.9766081871345029,136,389,0.6503856041131105,8,357,0.9775910364145658,105,86,0.22093023255813948,55,330,0.8333333333333334,19,193,0.9015544041450777,2324,2231,0.04168534289556258,336,909,0.6303630363036303,179,506,0.6462450592885376,0.49522550315851327,6807,5258,6807,5122,0
296,537,128,3.1953125,32,413,0.9225181598062954,506,181,1.7955801104972378,885,913,0.03066812705366917,4,172,0.9767441860465116,135,391,0.6547314578005115,8,357,0.9775910364145658,106,86,0.2325581395348837,55,330,0.8333333333333334,19,193,0.9015544041450777,2325,2231,0.042133572389063234,336,910,0.6307692307692307,179,506,0.6462450592885376,0.4962560563793863,6811,5261,6811,5127,0
297,537,128,3.1953125,32,412,0.9223300970873787,505,182,1.7747252747252746,885,913,0.03066812705366917,4,174,0.9770114942528736,136,392,0.653061224489796,8,357,0.9775910364145658,107,86,0.2441860465116279,55,330,0.8333333333333334,19,193,0.9015544041450777,2324,2231,0.04168534289556258,338,911,0.6289791437980241,179,506,0.6462450592885376,0.49567131327953046,6815,5263,6815,5129,0
298,537,128,3.1953125,32,411,0.9221411192214112,506,183,1.7650273224043715,884,914,0.03282275711159732,4,176,0.9772727272727273,136,393,0.6539440203562341,8,357,0.9775910364145658,108,86,0.2558139534883721,55,330,0.8333333333333334,19,193,0.9015544041450777,2323,2231,0.04123711340206193,339,912,0.6282894736842105,181,506,0.6422924901185771,0.49560117302052786,6820,5263,6820,5132,0
299,539,128,3.2109375,32,409,0.921760391198044,506,184,1.75,884,914,0.03282275711159732,4,178,0.9775280898876404,137,395,0.6531645569620252,8,357,0.9775910364145658,108,86,0.2558139534883721,56,331,0.8308157099697885,19,193,0.9015544041450777,2326,2232,0.04211469534050183,339,912,0.6282894736842105,181,506,0.6422924901185771,0.4958241758241758,6825,5262,6825,5139,0
300,539,128,3.2109375,32,408,0.9215686274509804,507,185,1.7405405405405405,887,915,0.030601092896174853,4,180,0.9777777777777777,138,396,0.6515151515151515,8,357,0.9775910364145658,108,86,0.2558139534883721,56,331,0.8308157099697885,19,193,0.9015544041450777,2324,2232,0.04121863799283143,341,913,0.6265060240963856,181,506,0.6422924901185771,0.49487554904831627,6830,5265,6830,5144,0
301,539,128,3.2109375,32,406,0.9211822660098522,507,186,1.725806451612903,887,915,0.030601092896174853,4,182,0.978021978021978,138,397,0.6523929471032746,7,357,0.9803921568627451,108,86,0.2558139534883721,56,331,0.8308157099697885,20,193,0.8963730569948186,2328,2232,0.043010752688172005,341,914,0.6269146608315099,181,506,0.6422924901185771,0.4953900190253183,6833,5267,6833,5148,0
302,540,128,3.21875,32,405,0.9209876543209876,506,187,1.7058823529411766,887,916,0.031659388646288256,4,184,0.9782608695652174,138,399,0.6541353383458647,8,357,0.9775910364145658,108,86,0.2558139534883721,56,331,0.8308157099697885,20,193,0.8963730569948186,2328,2233,0.042543663233318485,342,915,0.6262295081967213,181,506,0.6422924901185771,0.4950292397660819,6840,5270,6840,5150,0
303,541,128,3.2265625,32,404,0.9207920792079208,505,189,1.671957671957672,888,916,0.03056768558951961,4,185,0.9783783783783784,139,400,0.6525000000000001,8,357,0.9775910364145658,107,86,0.2441860465116279,57,332,0.8283132530120482,20,193,0.8963730569948186,2326,2233,0.041648007165248524,344,916,0.6244541484716157,181,507,0.6429980276134122,0.4937189599766287,6846,5278,6846,5152,0
304,541,128,3.2265625,32,403,0.9205955334987593,506,189,1.6772486772486772,889,917,0.03053435114503822,4,188,0.9787234042553191,140,401,0.6508728179551122,8,357,0.9775910364145658,107,86,0.2441860465116279,57,332,0.8283132530120482,20,194,0.8969072164948454,2328,2233,0.042543663233318485,346,917,0.6226826608505998,180,507,0.6449704142011834,0.4941622883829539,6852,5281,6852,5158,0
305,541,128,3.2265625,32,403,0.9205955334987593,505,189,1.671957671957672,889,917,0.03053435114503822,4,191,0.9790575916230366,140,402,0.6517412935323383,8,357,0.9775910364145658,107,87,0.2298850574712643,58,332,0.8253012048192772,20,196,0.8979591836734694,2330,2234,0.0429722470904208,347,918,0.6220043572984749,180,507,0.6449704142011834,0.4940970703979012,6861,5283,6861,5161,0
306,540,128,3.21875,32,403,0.9205955334987593,507,190,1.668421052631579,889,918,0.031590413943355156,4,194,0.979381443298969,140,404,0.6534653465346535,8,357,0.9775910364145658,107,88,0.21590909090909083,58,332,0.8253012048192772,20,198,0.898989898989899,2330,2234,0.0429722470904208,347,918,0.6220043572984749,180,507,0.6449704142011834,0.4943967399214088,6871,5287,6871,5162,0
307,540,128,3.21875,32,403,0.9205955334987593,508,190,1.6736842105263157,889,918,0.031590413943355156,4,196,0.9795918367346939,141,405,0.6518518518518519,8,357,0.9775910364145658,106,89,0.1910112359550562,58,332,0.8253012048192772,20,200,0.9,2331,2234,0.04341987466427932,347,919,0.6224156692056584,180,507,0.6449704142011834,0.4946205292236115,6878,5286,6878,5164,0
308,540,128,3.21875,32,403,0.9205955334987593,507,191,1.654450261780105,889,919,0.03264417845484224,5,199,0.9748743718592965,141,406,0.6527093596059113,8,357,0.9775910364145658,106,90,0.1777777777777778,58,332,0.8253012048192772,19,201,0.9054726368159204,2331,2235,0.04295302013422808,348,920,0.6217391304347826,180,507,0.6449704142011834,0.49419279907084784,6888,5289,6888,5164,0
309,542,128,3.234375,32,403,0.9205955334987593,509,191,1.6649214659685865,890,919,0.031556039173014194,5,202,0.9752475247524752,143,408,0.6495098039215687,8,357,0.9775910364145658,106,91,0.16483516483516492,58,332,0.8253012048192772,19,203,0.9064039408866995,2333,2235,0.04384787472035789,348,921,0.6221498371335505,180,507,0.6449704142011834,0.4949978251413658,6897,5294,6897,5173,0
310,543,128,3.2421875,32,403,0.9205955334987593,509,192,1.6510416666666665,890,920,0.03260869565217395,5,204,0.9754901960784313,145,409,0.6454767726161369,8,357,0.9775910364145658,107,92,0.16304347826086962,58,332,0.8253012048192772,19,205,0.9073170731707317,2334,2235,0.04429530201342291,348,922,0.6225596529284165,180,507,0.6449704142011834,0.4952215464813206,6906,5297,6906,5178,0
311,542,128,3.234375,33,403,0.9181141439205955,509,192,1.6510416666666665,891,920,0.03152173913043477,5,207,0.9758454106280193,145,410,0.6463414634146342,8,357,0.9775910364145658,107,93,0.15053763440860224,58,332,0.8253012048192772,19,206,0.9077669902912622,2335,2235,0.044742729306487705,348,923,0.6229685807150596,180,507,0.6449704142011834,0.49515405757268915,6913,5300,6913,5180,0
312,544,128,3.25,33,403,0.9181141439205955,509,193,1.6373056994818653,894,921,0.02931596091205213,5,210,0.9761904761904762,145,412,0.6480582524271845,8,357,0.9775910364145658,107,94,0.13829787234042556,58,332,0.8253012048192772,19,208,0.9086538461538461,2333,2236,0.043381037567084,349,923,0.6218851570964248,182,507,0.641025641025641,0.4942229924898902,6924,5305,6924,5186,0
313,546,128,3.265625,34,403,0.9156327543424317,509,193,1.6373056994818653,894,921,0.02931596091205213,5,213,0.9765258215962441,146,413,0.6464891041162227,8,357,0.9775910364145658,109,95,0.1473684210526316,59,332,0.822289156626506,19,210,0.9095238095238095,2334,2236,0.043828264758497326,350,924,0.6212121212121212,182,507,0.641025641025641,0.4946624350836699,6932,5311,6932,5195,0
314,546,128,3.265625,34,403,0.9156327543424317,509,194,1.6237113402061856,896,922,0.02819956616052066,5,215,0.9767441860465116,146,414,0.6473429951690821,8,357,0.9775910364145658,109,95,0.1473684210526316,59,332,0.822289156626506,19,211,0.909952606635071,2335,2236,0.04427549194991065,351,925,0.6205405405405405,183,508,0.639763779527559,0.49452449567723344,6940,5314,6940,5200,0
315,545,128,3.2578125,35,403,0.913151364764268,510,194,1.6288659793814433,897,923,0.028169014084507005,5,218,0.9770642201834863,148,416,0.6442307692307692,8,357,0.9775910364145658,108,96,0.125,59,332,0.822289156626506,19,213,0.9107981220657277,2336,2237,0.0442556995976755,351,926,0.6209503239740821,183,508,0.639763779527559,0.4941735002157963,6951,5321,6951,5204,0
316,545,128,3.2578125,35,403,0.913151364764268,511,195,1.6205128205128205,898,924,0.02813852813852813,5,221,0.9773755656108597,150,417,0.6402877697841727,8,357,0.9775910364145658,108,97,0.11340206185567014,59,332,0.822289156626506,19,215,0.9116279069767442,2340,2237,0.046043808672328934,352,927,0.6202804746494066,182,508,0.6417322834645669,0.4946128429823301,6961,5325,6961,5212,0
317,545,128,3.2578125,35,403,0.913151364764268,511,195,1.6205128205128205,898,925,0.029189189189189224,5,224,0.9776785714285714,150,418,0.6411483253588517,8,357,0.9775910364145658,108,98,0.1020408163265305,59,332,0.822289156626506,19,216,0.912037037037037,2341,2237,0.04649083594099235,353,928,0.6196120689655172,182,508,0.6417322834645669,0.49490601234036447,6969,5328,6969,5214,0
318,545,128,3.2578125,35,403,0.913151364764268,509,196,1.5969387755102042,901,925,0.025945945945945903,5,226,0.9778761061946902,150,420,0.6428571428571428,8,357,0.9775910364145658,109,99,0.101010101010101,59,332,0.822289156626506,19,218,0.9128440366972477,2342,2238,0.0464700625558534,355,929,0.6178686759956943,182,508,0.6417322834645669,0.49405358933944693,6979,5332,6979,5219,0
319,545,128,3.2578125,35,403,0.913151364764268,509,196,1.5969387755102042,901,926,0.02699784017278617,5,229,0.9781659388646288,152,421,0.6389548693586699,8,357,0.9775910364145658,109,100,0.09000000000000008,59,332,0.822289156626506,19,220,0.9136363636363636,2343,2238,0.046916890080428875,356,929,0.6167922497308934,183,508,0.639763779527559,0.49391727493917276,6987,5333,6987,5224,0
320,545,128,3.2578125,35,403,0.913151364764268,509,197,1.5837563451776648,904,927,0.02481121898597627,5,232,0.978448275862069,153,422,0.6374407582938388,9,357,0.9747899159663865,109,101,0.07920792079207928,59,332,0.822289156626506,18,222,0.9189189189189189,2343,2238,0.046916890080428875,356,930,0.6172043010752688,183,508,0.639763779527559,0.4934972130913248,6997,5339,6997,5228,0
321,545,128,3.2578125,35,403,0.913151364764268,509,197,1.5837563451776648,905,928,0.024784482758620663,5,234,0.9786324786324786,152,424,0.6415094339622642,9,357,0.9747899159663865,110,102,0.07843137254901955,59,332,0.822289156626506,18,223,0.9192825112107623,2343,2239,0.04644930772666367,357,931,0.6165413533834587,183,508,0.639763779527559,0.493576934056523,7006,5343,7006,5230,0
322,544,128,3.25,35,403,0.913151364764268,510,198,1.5757575757575757,905,929,0.0258342303552207,5,237,0.9789029535864979,152,425,0.6423529411764706,9,357,0.9747899159663865,110,103,0.06796116504854366,59,332,0.822289156626506,18,225,0.92,2341,2239,0.045556051808843145,357,932,0.6169527896995708,183,508,0.639763779527559,0.49344355758266817,7016,5350,7016,5228,0
323,544,128,3.25,35,403,0.913151364764268,510,198,1.5757575757575757,905,929,0.0258342303552207,5,240,0.9791666666666666,152,426,0.6431924882629108,9,357,0.9747899159663865,110,104,0.05769230769230771,59,332,0.822289156626506,18,227,0.920704845814978,2339,2239,0.044662795891022844,358,933,0.6162915326902465,183,508,0.639763779527559,0.49330865603644647,7024,5355,7024,5227,0
324,544,128,3.25,35,403,0.913151364764268,510,199,1.562814070351759,906,930,0.02580645161290318,5,243,0.9794238683127572,152,428,0.6448598130841121,9,357,0.9747899159663865,110,104,0.05769230769230771,59,332,0.822289156626506,18,228,0.9210526315789473,2340,2239,0.045109423849932995,358,934,0.6167023554603854,183,509,0.6404715127701375,0.4937446687517771,7034,5358,7034,5229,0
325,545,128,3.2578125,35,403,0.913151364764268,511,199,1.5678391959798996,906,931,0.02685284640171859,5,245,0.9795918367346939,153,429,0.6433566433566433,9,357,0.9747899159663865,110,105,0.04761904761904767,59,332,0.822289156626506,18,230,0.9217391304347826,2339,2240,0.04419642857142847,361,935,0.613903743315508,183,509,0.6404715127701375,0.49339769984381654,7043,5367,7043,5234,0
326,543,128,3.2421875,35,403,0.913151364764268,513,200,1.565,908,932,0.025751072961373356,5,248,0.9798387096774194,152,430,0.6465116279069767,10,357,0.9719887955182073,110,106,0.037735849056603765,59,332,0.822289156626506,18,232,0.9224137931034483,2337,2240,0.04330357142857144,362,935,0.6128342245989304,185,509,0.6365422396856582,0.49248440158820195,7052,5372,7052,5237,0
327,543,128,3.2421875,35,403,0.913151364764268,513,200,1.565,911,933,0.02357984994640938,5,251,0.9800796812749004,152,432,0.6481481481481481,10,357,0.9719887955182073,111,107,0.03738317757009346,59,332,0.822289156626506,18,233,0.9227467811158798,2337,2240,0.04330357142857144,363,936,0.6121794871794872,185,509,0.6365422396856582,0.49242316952273046,7061,5373,7061,5242,0
328,544,128,3.25,36,403,0.9106699751861043,512,201,1.5472636815920398,912,933,0.022508038585209,5,254,0.9803149606299213,151,433,0.6512702078521939,10,357,0.9719887955182073,114,108,0.05555555555555558,59,332,0.822289156626506,18,235,0.9234042553191489,2335,2241,0.041945560017849104,364,937,0.6115261472785485,186,509,0.6345776031434185,0.49200961674444915,7071,5379,7071,5246,0
329,545,128,3.2578125,37,403,0.9081885856079405,513,201,1.5522388059701493,914,934,0.021413276231263434,5,256,0.98046875,153,434,0.6474654377880185,10,357,0.9719887955182073,114,109,0.04587155963302747,59,332,0.822289156626506,18,237,0.9240506329113924,2335,2241,0.041945560017849104,364,938,0.6119402985074627,187,509,0.6326129666011788,0.491736120921034,7079,5382,7079,5254,0
330,545,128,3.2578125,37,403,0.9081885856079405,513,202,1.5396039603960396,916,935,0.02032085561497321,5,259,0.9806949806949807,153,436,0.6490825688073394,10,357,0.9719887955182073,114,110,0.036363636363636376,59,332,0.822289156626506,18,238,0.9243697478991597,2338,2241,0.04328424810352516,364,939,0.612353567625133,187,509,0.6326129666011788,0.4920299054873748,7089,5391,7089,5259,0
331,545,128,3.2578125,37,403,0.9081885856079405,513,202,1.5396039603960396,917,936,0.020299145299145338,5,262,0.9809160305343512,154,437,0.6475972540045767,10,357,0.9719887955182073,114,111,0.027027027027026973,59,332,0.822289156626506,18,240,0.925,2339,2242,0.04326494201605713,364,940,0.6127659574468085,187,509,0.6326129666011788,0.4920411325538808,7099,5394,7099,5262,0
332,544,128,3.25,37,403,0.9081885856079405,514,203,1.5320197044334973,918,937,0.02027748132337248,5,264,0.9810606060606061,155,438,0.6461187214611872,10,357,0.9719887955182073,114,112,0.017857142857142794,60,332,0.8192771084337349,18,242,0.9256198347107438,2338,2242,0.04281891168599472,365,940,0.6117021276595744,187,509,0.6326129666011788,0.4913465597298438,7107,5397,7107,5265,0
333,543,128,3.2421875,37,403,0.9081885856079405,515,203,1.5369458128078817,920,938,0.019189765458422214,5,267,0.9812734082397003,155,439,0.6469248291571754,10,357,0.9719887955182073,114,113,0.008849557522123908,60,332,0.8192771084337349,18,244,0.9262295081967213,2339,2242,0.04326494201605713,366,941,0.6110520722635494,187,509,0.6326129666011788,0.49142776840921865,7116,5402,7116,5269,0
334,545,128,3.2578125,38,403,0.9057071960297767,515,204,1.5245098039215685,920,939,0.020234291799786974,5,275,0.9818181818181818,156,441,0.6462585034013606,10,357,0.9719887955182073,114,124,0.08064516129032262,60,332,0.8192771084337349,18,244,0.9262295081967213,2341,2243,0.043691484618814114,367,942,0.6104033970276008,187,510,0.6333333333333333,0.49257910949313916,7142,5410,7142,5276,0
335,543,129,3.2093023255813957,39,403,0.9032258064516129,516,204,1.5294117647058822,920,940,0.021276595744680882,5,283,0.9823321554770318,156,442,0.6470588235294117,10,357,0.9719887955182073,115,136,0.15441176470588236,60,332,0.8192771084337349,18,244,0.9262295081967213,2341,2243,0.043691484618814114,368,943,0.6097560975609756,187,510,0.6333333333333333,0.49344125034886965,7166,5415,7166,5278,0
336,543,129,3.2093023255813957,39,403,0.9032258064516129,514,205,1.5073170731707317,919,941,0.023379383634431483,5,291,0.9828178694158075,157,443,0.6455981941309255,10,357,0.9719887955182073,115,148,0.22297297297297303,60,332,0.8192771084337349,18,244,0.9262295081967213,2342,2243,0.04413731609451621,369,944,0.6091101694915254,187,511,0.6340508806262231,0.49464608538450844,7191,5429,7191,5278,0
337,544,130,3.184615384615385,40,403,0.9007444168734491,514,205,1.5073170731707317,922,942,0.02123142250530785,5,299,0.9832775919732442,158,445,0.6449438202247191,10,357,0.9719887955182073,115,160,0.28125,60,333,0.8198198198198199,18,244,0.9262295081967213,2342,2244,0.04367201426024958,369,945,0.6095238095238096,187,511,0.6340508806262231,0.49542809642560265,7218,5441,7218,5284,0
338,545,130,3.1923076923076925,40,403,0.9007444168734491,514,206,1.495145631067961,926,943,0.018027571580063628,5,307,0.9837133550488599,158,446,0.6457399103139013,10,357,0.9719887955182073,115,172,0.33139534883720934,60,333,0.8198198198198199,18,244,0.9262295081967213,2345,2244,0.0450089126559714,369,946,0.6099365750528541,187,512,0.634765625,0.49689355239541627,7243,5467,7243,5292,0
339,546,131,3.1679389312977095,40,403,0.9007444168734491,513,206,1.4902912621359223,926,944,0.01906779661016944,5,315,0.9841269841269842,158,447,0.6465324384787472,10,357,0.9719887955182073,115,184,0.375,61,333,0.8168168168168168,18,244,0.9262295081967213,2348,2244,0.04634581105169344,370,946,0.6088794926004228,187,513,0.635477582846004,0.49841750378423005,7267,5478,7267,5297,0
340,546,131,3.1679389312977095,40,403,0.9007444168734491,513,207,1.4782608695652173,927,945,0.01904761904761909,5,323,0.9845201238390093,158,449,0.6481069042316259,10,357,0.9719887955182073,115,196,0.41326530612244894,62,333,0.8138138138138138,18,244,0.9262295081967213,2350,2245,0.04677060133630295,372,947,0.607180570221753,187,513,0.635477582846004,0.4993829699712053,7293,5498,7293,5303,0
341,547,132,3.1439393939393936,40,403,0.9007444168734491,513,207,1.4782608695652173,929,946,0.017970401691331905,5,331,0.9848942598187311,159,450,0.6466666666666667,10,357,0.9719887955182073,115,207,0.4444444444444444,62,334,0.8143712574850299,18,244,0.9262295081967213,2349,2245,0.046325167037861936,373,948,0.6065400843881856,187,514,0.6361867704280155,0.5002732987154961,7318,5512,7318,5307,0
342,546,132,3.1363636363636367,40,403,0.9007444168734491,513,208,1.4663461538461537,930,947,0.017951425554382228,5,339,0.9852507374631269,161,451,0.6430155210643016,10,357,0.9719887955182073,115,219,0.4748858447488584,62,334,0.8143712574850299,18,244,0.9262295081967213,2351,2246,0.04674977738201247,374,949,0.6059009483667017,187,514,0.6361867704280155,0.5010213809069862,7343,5524,7343,5312,0
343,547,133,3.112781954887218,40,403,0.9007444168734491,513,208,1.4663461538461537,930,948,0.01898734177215189,5,347,0.9855907780979827,164,453,0.6379690949227372,10,357,0.9719887955182073,116,231,0.49783549783549785,62,334,0.8143712574850299,18,244,0.9262295081967213,2351,2246,0.04674977738201247,375,950,0.6052631578947368,187,515,0.6368932038834951,0.5019677025376578,7369,5539,7369,5318,0
344,548,134,3.08955223880597,40,403,0.9007444168734491,511,209,1.4449760765550241,930,949,0.02002107481559534,5,355,0.9859154929577465,164,454,0.6387665198237886,11,357,0.969187675070028,116,243,0.522633744855967,63,334,0.811377245508982,18,244,0.9262295081967213,2354,2246,0.048085485307212794,377,951,0.6035751840168244,187,516,0.6375968992248062,0.5029073698444895,7395,5545,7395,5324,0
345,547,134,3.0820895522388057,40,403,0.9007444168734491,513,209,1.4545454545454546,931,950,0.020000000000000018,5,363,0.9862258953168044,165,455,0.6373626373626373,12,357,0.9663865546218487,116,255,0.5450980392156863,63,335,0.8119402985074626,18,244,0.9262295081967213,2359,2247,0.049844236760124616,377,952,0.6039915966386555,187,516,0.6375968992248062,0.5047169811320755,7420,5564,7420,5333,0
346,548,135,3.0592592592592593,40,403,0.9007444168734491,513,210,1.442857142857143,931,951,0.02103049421661407,5,371,0.9865229110512129,166,457,0.636761487964989,12,357,0.9663865546218487,116,267,0.5655430711610487,63,335,0.8119402985074626,18,244,0.9262295081967213,2360,2247,0.050289274588340094,379,952,0.6018907563025211,187,517,0.6382978723404256,0.5057749127048079,7446,5574,7446,5338,0
347,548,135,3.0592592592592593,40,403,0.9007444168734491,513,210,1.442857142857143,934,952,0.018907563025210128,5,379,0.9868073878627969,166,458,0.6375545851528384,12,357,0.9663865546218487,116,279,0.5842293906810037,65,335,0.8059701492537313,18,244,0.9262295081967213,2361,2248,0.050266903914590655,380,953,0.6012591815320042,187,517,0.6382978723404256,0.506425702811245,7470,5590,7470,5345,0
348,548,136,3.0294117647058822,40,403,0.9007444168734491,513,211,1.4312796208530805,934,953,0.019937040923399763,5,387,0.9870801033591732,167,459,0.6361655773420479,12,357,0.9663865546218487,116,291,0.6013745704467354,66,336,0.8035714285714286,18,244,0.9262295081967213,2364,2248,0.05160142348754437,381,954,0.60062893081761,187,518,0.6389961389961389,0.5076697345604909,7497,5608,7497,5351,0
349,549,136,3.0367647058823533,40,403,0.9007444168734491,513,211,1.4312796208530805,935,954,0.01991614255765195,5,389,0.987146529562982,171,461,0.6290672451193058,13,357,0.9635854341736695,116,293,0.6040955631399317,66,336,0.8035714285714286,18,244,0.9262295081967213,2368,2248,0.053380782918149405,382,955,0.6,187,519,0.6396917148362236,0.5079936051159073,7506,5614,7506,5363,0
350,549,137,3.007299270072993,41,403,0.8982630272952854,512,212,1.4150943396226414,938,955,0.017801047120418856,5,391,0.9872122762148338,173,462,0.6255411255411256,13,357,0.9635854341736695,117,295,0.6033898305084746,66,336,0.8035714285714286,18,244,0.9262295081967213,2371,2249,0.0542463317029791,383,956,0.5993723849372385,187,519,0.6396917148362236,0.5070516232038318,7516,5618,7516,5373,0
351,551,137,3.021897810218978,41,403,0.8982630272952854,511,212,1.4103773584905661,939,956,0.01778242677824271,5,393,0.9872773536895675,173,463,0.6263498920086393,13,357,0.9635854341736695,119,297,0.5993265993265993,70,336,0.7916666666666666,18,244,0.9262295081967213,2379,2249,0.05780346820809257,384,957,0.5987460815047022,187,520,0.6403846153846153,0.5077086656034024,7524,5627,7524,5390,0
352,550,138,2.9855072463768115,42,403,0.8957816377171216,510,213,1.3943661971830985,939,957,0.018808777429467072,6,395,0.9848101265822785,173,465,0.6279569892473118,13,357,0.9635854341736695,119,300,0.6033333333333333,70,336,0.7916666666666666,18,244,0.9262295081967213,2381,2249,0.05869275233437077,384,957,0.5987460815047022,188,520,0.6384615384615384,0.507432970533581,7534,5633,7534,5393,0
353,550,138,2.9855072463768115,41,403,0.8982630272952854,512,213,1.403755868544601,940,958,0.018789144050104345,6,396,0.9848484848484849,173,466,0.6287553648068669,13,357,0.9635854341736695,119,302,0.6059602649006622,70,336,0.7916666666666666,18,244,0.9262295081967213,2382,2250,0.058666666666666645,386,958,0.5970772442588727,189,521,0.637236084452975,0.5076902678334659,7542,5640,7542,5399,0
354,551,139,2.964028776978417,41,403,0.8982630272952854,511,214,1.3878504672897196,941,959,0.018769551616266922,6,398,0.9849246231155779,173,467,0.6295503211991434,13,357,0.9635854341736695,119,304,0.6085526315789473,73,336,0.7827380952380952,18,244,0.9262295081967213,2382,2250,0.058666666666666645,388,959,0.5954118873826904,189,522,0.6379310344827587,0.5070180084745762,7552,5646,7552,5405,0
355,553,140,2.95,41,403,0.8982630272952854,510,214,1.383177570093458,946,960,0.014583333333333282,6,400,0.985,175,469,0.6268656716417911,13,357,0.9635854341736695,119,307,0.6123778501628665,73,336,0.7827380952380952,18,244,0.9262295081967213,2382,2251,0.05819635717458915,389,960,0.5947916666666666,190,522,0.6360153256704981,0.5061483538278461,7563,5648,7563,5415,0
356,554,140,2.9571428571428573,41,403,0.8982630272952854,514,215,1.3906976744186048,947,961,0.014568158168574374,6,402,0.9850746268656716,177,470,0.623404255319149,13,357,0.9635854341736695,119,309,0.6148867313915858,73,337,0.7833827893175074,18,244,0.9262295081967213,2384,2251,0.059084851177254594,389,961,0.595213319458897,191,523,0.6347992351816444,0.5069325234385317,7573,5656,7573,5426,0
357,556,141,2.9432624113475176,42,403,0.8957816377171216,514,215,1.3906976744186048,949,963,0.014537902388369717,6,404,0.9851485148514851,179,471,0.6199575371549894,13,357,0.9635854341736695,119,311,0.617363344051447,72,337,0.7863501483679525,18,244,0.9262295081967213,2385,2251,0.0595290981785872,388,962,0.5966735966735967,191,523,0.6347992351816444,0.5072540226853073,7582,5658,7582,5432,0
358,557,141,2.950354609929078,42,403,0.8957816377171216,514,216,1.3796296296296298,951,964,0.013485477178423189,6,405,0.9851851851851852,179,473,0.6215644820295982,13,357,0.9635854341736695,119,314,0.6210191082802548,74,337,0.7804154302670623,18,244,0.9262295081967213,2388,2252,0.060390763765541644,388,963,0.5970924195223261,191,524,0.6354961832061068,0.5074410641380218,7593,5659,7593,5440,0
359,560,142,2.943661971830986,42,403,0.8957816377171216,515,216,1.384259259259259,952,965,0.013471502590673534,6,407,0.9852579852579852,181,474,0.6181434599156118,13,357,0.9635854341736695,118,316,0.6265822784810127,75,337,0.7774480712166172,18,244,0.9262295081967213,2387,2252,0.059946714031971604,388,963,0.5970924195223261,191,525,0.6361904761904762,0.5076963557426655,7601,5667,7601,5446,0
360,560,142,2.943661971830986,43,403,0.8933002481389578,515,217,1.3732718894009217,952,967,0.015511892450879028,6,409,0.9853300733496333,182,475,0.6168421052631579,13,357,0.9635854341736695,118,318,0.628930817610063,76,337,0.7744807121661721,18,244,0.9262295081967213,2389,2253,0.060363959165556924,390,964,0.5954356846473029,191,525,0.6361904761904762,0.5074234660360005,7611,5678,7611,5453,0
