alpha,beta,kappa,max_move_speed,loss,T1_model,T2_model,T3_model,T4_model
5.0,6.0,20.0,60,2.8984119146741025,0.008771929824561403,0.013157894736842105,0.36464088397790057,0.04470588235294118
5.0,8.0,1.0,5,33.46890274434039,0.026041666666666668,0.020833333333333332,1.627906976744186,0.20875912408759123
5.0,8.0,1.0,10,10.7592457020486,0.03111111111111111,0.03111111111111111,1.105263157894737,0.14381720430107528
5.0,8.0,1.0,20,3.535895641069158,0.006622516556291391,0.023178807947019868,0.7317073170731707,0.10986547085201794
5.0,8.0,1.0,40,2.2284223748702336,0.015283842794759825,0.019650655021834062,0.4658385093167702,0.046228710462287104
5.0,8.0,1.0,60,2.4437233135242638,0.013157894736842105,0.008771929824561403,0.43646408839779005,0.050980392156862744
5.0,8.0,3.0,5,34.96113396999817,0.026041666666666668,0.020833333333333332,1.6511627906976745,0.22773722627737225
5.0,8.0,3.0,10,10.930364487752268,0.03111111111111111,0.03111111111111111,1.105263157894737,0.16801075268817203
5.0,8.0,3.0,20,3.535895641069158,0.006622516556291391,0.023178807947019868,0.7317073170731707,0.10986547085201794
5.0,8.0,3.0,40,2.2284223748702336,0.015283842794759825,0.019650655021834062,0.4658385093167702,0.046228710462287104
5.0,8.0,3.0,60,2.4437233135242638,0.013157894736842105,0.008771929824561403,0.43646408839779005,0.050980392156862744
5.0,8.0,5.0,5,35.45741356767026,0.026041666666666668,0.020833333333333332,1.6511627906976745,0.27007299270072993
5.0,8.0,5.0,10,17.19840662284075,0.03111111111111111,0.04,1.2947368421052632,0.15456989247311828
5.0,8.0,5.0,20,3.535895641069158,0.006622516556291391,0.023178807947019868,0.7317073170731707,0.10986547085201794
5.0,8.0,5.0,40,2.356206463517023,0.015283842794759825,0.010917030567685589,0.4472049689440994,0.050283860502838604
5.0,8.0,5.0,60,2.4437233135242638,0.013157894736842105,0.008771929824561403,0.43646408839779005,0.050980392156862744
5.0,8.0,10.0,5,34.91490951825892,0.026041666666666668,0.020833333333333332,1.6511627906976745,0.22335766423357664
5.0,8.0,10.0,10,18.461636336936923,0.03111111111111111,0.04,1.3263157894736841,0.15725806451612903
5.0,8.0,10.0,20,4.107528909523551,0.006622516556291391,0.013245033112582781,0.7804878048780488,0.0952914798206278
5.0,8.0,10.0,40,2.17288747701734,0.019650655021834062,0.010917030567685589,0.4906832298136646,0.043795620437956206
5.0,8.0,10.0,60,2.4451710298657026,0.013157894736842105,0.008771929824561403,0.43646408839779005,0.05176470588235294
5.0,8.0,20.0,5,39.29223508477162,0.03125,0.005208333333333333,1.7209302325581395,0.24817518248175183
5.0,8.0,20.0,10,24.434244721700562,0.03111111111111111,0.02666666666666667,1.4631578947368422,0.14650537634408603
5.0,8.0,20.0,20,6.597438145699773,0.023178807947019868,0.006622516556291391,0.9349593495934959,0.1109865470852018
5.0,8.0,20.0,40,2.2674504966477103,0.021834061135371178,0.015283842794759825,0.4472049689440994,0.062449310624493104
5.0,8.0,20.0,60,2.877628286258497,0.019736842105263157,0.008771929824561403,0.35359116022099446,0.04549019607843137
