Day,Belom sim,Belom data,Belom error,Dosseye sim,Dosseye data,Dosseye error,East sim,East data,East error,Adamaoua sim,Adamaoua data,Adamaoua error,Mole sim,Mole data,Mole error,Inke sim,Inke data,Inke error,Betou sim,Betou data,Betou error,Brazaville sim,Brazaville data,Brazaville error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,retrofitted time,refugees in camps (simulation),refugee_debt,Total error (retrofitted)
97,7555,24294,0.689017864493,7954,16915,0.529766479456,9592,3396,1.82449941107,3579,2475,0.446060606061,20454,9508,1.15124106016,2303,9092,0.746700395952,9376,5899,0.589421935921,718,2045,0.648899755501,0.7543599913071825,73624,73624,73624,33.81818181818182,61531,0,0.7732532869716396
98,7617,24304,0.68659479921,8003,16945,0.527707288286,9654,3431,1.81375692218,3604,2500,0.4416,20454,9523,1.14785256747,2335,9092,0.743180818302,9416,5899,0.596202746228,727,2066,0.648112294288,0.7524403470715835,73760,73760,73760,35.08181818181818,61810,0,0.7704718004338394
99,7672,24315,0.684474604154,8044,16975,0.526126656848,9707,3466,1.80063473745,3623,2526,0.434283452098,20454,9538,1.14447473265,2357,9092,0.740761108667,9456,5899,0.602983556535,735,2087,0.647819837087,0.7506563100489865,73898,73898,73898,36.16289592760181,62048,0,0.7681128041354299
100,7737,24325,0.681932168551,8090,17004,0.524229593037,9779,3501,1.7932019423,3635,2551,0.424931399451,20454,9553,1.1411075055,2382,9092,0.738011438627,9491,5899,0.608916765553,743,2108,0.647533206831,0.7487471803114827,74033,74033,74033,37.35616438356164,62311,0,0.7655640052409061
101,7794,24335,0.679720567084,8139,17034,0.522190912293,9852,3536,1.78619909502,3657,2577,0.419091967404,20454,9568,1.13775083612,2404,9092,0.735591728993,9544,5899,0.61790133921,750,2129,0.647721935181,0.747337198328165,74170,74170,74170,38.64253393665158,62594,0,0.7634757988405015
102,7860,24346,0.677154358005,8163,17063,0.521596436734,9904,3571,1.77345281434,3659,2602,0.406225980015,20454,9583,1.13440467495,2438,9092,0.731852177739,9586,5899,0.625021190032,756,2150,0.648372093023,0.7453233924582133,74306,74306,74306,39.66818181818182,62820,0,0.7609479718999812
103,7925,24356,0.674618163902,8209,17093,0.519744924823,9971,3606,1.76511369939,3675,2628,0.398401826484,20454,9598,1.1310689727,2468,9092,0.728552573691,9622,5899,0.631123919308,766,2171,0.647167204053,0.7433203927837406,74443,74443,74443,40.89545454545455,63090,0,0.7582982953400589
104,7975,24367,0.67271309558,8242,17123,0.518659113473,10027,3641,1.75391375996,3690,2653,0.390878251037,20454,9614,1.12752236322,2488,9092,0.726352837659,9668,5899,0.638921851161,769,2192,0.649178832117,0.741904774674515,74581,74581,74581,41.90909090909091,63313,0,0.7563588581542215
105,8038,24377,0.670262952783,8278,17152,0.517374067164,10078,3676,1.74156692057,3702,2679,0.381858902576,20454,9629,1.1242081213,2500,9092,0.72503299604,9707,5899,0.64553314121,779,2213,0.647989154993,0.7400859242207262,74717,74717,74717,42.918552036199095,63536,0,0.7540586479649879
106,8096,24387,0.66801984664,8320,17182,0.51577231987,10133,3711,1.73053085422,3715,2704,0.373890532544,20454,9644,1.12090418913,2527,9092,0.722063352398,9740,5899,0.651127309714,783,2234,0.649507609669,0.738153447423617,74853,74853,74853,43.981651376146786,63768,0,0.7515797630021509
107,8133,24398,0.666653004345,8354,17211,0.514612747661,10178,3746,1.71703150027,3737,2730,0.368864468864,20454,9659,1.11761051869,2548,9092,0.719753629564,9777,5899,0.657399559247,789,2255,0.650110864745,0.7366848913188425,74990,74990,74990,44.89592760180995,63970,0,0.749699959994666
108,8193,24408,0.664331366765,8396,17241,0.513021286468,10226,11200,0.0869642857143,3748,2730,0.372893772894,20454,9674,1.11432706223,2576,9092,0.71667399912,9820,5899,0.664688930327,795,2276,0.650702987698,0.6028841492971401,82520,82520,82520,45.97727272727273,64208,0,0.6802108579738245
109,8277,24419,0.661042630738,8518,17271,0.50680331191,10273,11307,0.0914477757142,3780,2836,0.332863187588,20454,9689,1.11105377232,2592,9092,0.714914210295,9882,5899,0.675199186303,799,2298,0.652306353351,0.5991957590175219,82811,82811,82811,47.64383561643836,64575,0,0.6757918633997899
110,8361,24429,0.657742846617,8635,17300,0.500867052023,10378,11414,0.090765726301,3821,2942,0.298776342624,20454,9704,1.10779060181,2620,9092,0.71183457985,9975,5899,0.690964570266,807,2319,0.652005174644,0.5951696169628997,83099,83099,83099,49.800904977375566,65051,0,0.6721861875594171
111,8430,24440,0.655073649755,8754,17330,0.494864396999,10468,11520,0.0913194444444,3855,3048,0.264763779528,20454,9719,1.10453750386,2646,9092,0.708974923009,10064,5899,0.706051873199,812,2340,0.652991452991,0.5914400153499304,83388,83388,83388,51.76605504587156,65483,0,0.6686333765050128
112,8499,24450,0.652392638037,8888,17360,0.48801843318,10559,11627,0.0918551647028,3902,3155,0.23676703645,20454,9734,1.10129443189,2666,9092,0.706775186978,10178,6354,0.601825621656,818,2353,0.652358691033,0.5794115898959881,84125,84125,84125,53.954337899543376,65964,0,0.6617533432392273
113,8573,24460,0.649509403107,9011,17389,0.481798838346,10674,11734,0.0903357763763,3944,3261,0.209444955535,20454,9749,1.09806133962,2693,9092,0.703805543335,10232,6809,0.502716992216,822,2366,0.65257819104,0.5665684657082253,84860,84860,84860,55.945205479452056,66403,0,0.6546547254301202
114,8657,24471,0.646234318173,9108,17419,0.477122682129,10752,11841,0.0919685837345,4002,3367,0.188595188595,20454,9764,1.09483818107,2721,9092,0.70072591289,10232,7265,0.408396421198,825,2380,0.653361344538,0.5541186228811085,85599,85599,85599,57.52488687782805,66751,0,0.6471921400950945
115,8751,24481,0.642539111964,9239,17448,0.470483723063,10868,11948,0.0903916973552,4061,3473,0.169306075439,20454,9779,1.09162491052,2746,9092,0.697976242851,10232,7270,0.40742778542,833,2393,0.651901379022,0.5489963206185087,85884,85884,85884,59.49545454545454,67184,0,0.642936984770155
116,8820,24492,0.639882410583,9366,17478,0.464126330244,10971,12054,0.0898456943753,4104,3579,0.146689019279,20454,9794,1.08842148254,2778,9092,0.6944566652,10232,7276,0.406267179769,840,2407,0.651017864562,0.5441326649027526,86172,86172,86172,61.21818181818182,67565,0,0.6387689736805459
117,8905,24502,0.636560280793,9463,17508,0.459504226639,11064,12161,0.0902063975002,4146,3685,0.125101763908,20454,9809,1.08522785197,2807,9092,0.691267047954,10232,7282,0.405108486679,846,2420,0.65041322314,0.5396083692848633,86459,86459,86459,62.81818181818182,67917,0,0.6347864305624631
118,8993,24513,0.6331334394,9576,17537,0.453954496208,11172,12268,0.0893381154222,4196,3792,0.106540084388,20454,9824,1.08204397394,2844,9092,0.687197536296,10232,7287,0.40414436668,848,2434,0.65160230074,0.5347735368370088,86747,86747,86747,64.62443438914028,68315,0,0.6307076901794875
119,9067,24523,0.630265465074,9667,17567,0.449706836682,11282,12375,0.0883232323232,4242,3898,0.0882503848127,20454,9839,1.07886980384,2872,9092,0.684117905851,10232,7293,0.402989167695,855,2447,0.650592562321,0.5303559528460142,87034,87034,87034,66.23502304147465,68671,0,0.6271916722200519
120,9153,24533,0.626910691721,9759,17596,0.445385314844,11372,12482,0.0889280564012,4268,4004,0.0659340659341,20454,9854,1.07570529734,2892,9092,0.68191816982,10232,7299,0.401835867927,859,2460,0.65081300813,0.5259390746678883,87320,87320,87320,67.8,68989,0,0.6240609253321118
121,9238,24604,0.624532596326,9833,17688,0.444086386251,11465,12589,0.0892842958138,4301,4110,0.0464720194647,20454,9870,1.07234042553,2916,9092,0.679278486582,10232,7305,0.400684462697,861,2474,0.651980598222,0.5224547485524096,87732,87732,87732,69.45502645502646,69300,0,0.621198650435417
122,9323,24675,0.622168186424,9938,17780,0.441057367829,11561,12695,0.0893265064986,4337,4216,0.0287001897533,20454,9885,1.06919575114,2949,9092,0.675648922129,10232,7312,0.399343544858,872,2478,0.64810330912,0.5183869833093167,88133,88133,88133,71.3936170212766,69666,0,0.6180772241952504
123,9423,24746,0.619211185646,10041,17871,0.438140003357,11647,12802,0.0902202780815,4363,4323,0.00925283368031,20454,9900,1.06606060606,2975,9092,0.672789265288,10232,7320,0.39781420765,877,2482,0.646655922643,0.5143218577753682,88536,88536,88536,73.23404255319149,70012,0,0.6146539260865637
124,9532,24817,0.615908449853,10143,17963,0.435339308579,11734,12909,0.0910217677589,4395,4429,0.00767667645067,20454,9915,1.06293494705,3004,9092,0.669599648042,10232,7327,0.396478777126,891,2487,0.641737032569,0.5109344606977816,88939,88939,88939,75.21578947368421,70385,0,0.6112166765985676
125,9633,24888,0.612945998071,10231,18055,0.433342564387,11846,13016,0.089889366933,4444,4535,0.0200661521499,20454,9930,1.05981873112,3037,9092,0.66597008359,10232,7335,0.394955691888,898,2491,0.639502207949,0.5082603926484744,89342,89342,89342,77.28571428571429,70775,0,0.6085827494347563
126,9733,24959,0.610040466365,10323,18146,0.431114295161,11940,13016,0.0826674861709,4470,4535,0.0143329658214,20454,9945,1.05671191554,3057,9092,0.663770347558,10232,7342,0.393625715064,905,2495,0.637274549098,0.5050150787445549,89530,89530,89530,79.08465608465609,71114,0,0.6069809002568971
127,9834,25030,0.607111466241,10418,18238,0.428775084987,12023,13016,0.0762907191149,4500,4535,0.0077177508269,20454,9960,1.05361445783,3090,9092,0.660140783106,10232,7350,0.392108843537,907,2499,0.637054821929,0.5017164511814534,89720,89720,89720,81.2463768115942,71458,0,0.6045920641997325
128,9910,25101,0.605195012151,10511,18330,0.426568466994,12107,13016,0.0698371235403,4542,4535,0.00154355016538,20454,9975,1.05052631579,3122,9092,0.656621205455,10232,7357,0.390784287074,908,2504,0.637380191693,0.49878767656545436,89910,89910,89910,83.6231884057971,71786,0,0.602124346568791
129,10011,25172,0.602296202129,10594,18421,0.424895499701,12197,13016,0.0629225568531,4564,4535,0.006394707828,20454,9990,1.04744744745,3152,9092,0.653321601408,10232,7365,0.38927359131,915,2508,0.635167464115,0.49612093363966303,90099,90099,90099,86.02189781021897,72119,0,0.5993074284953218
130,10086,25243,0.600443687359,10674,18513,0.42343218279,12279,13016,0.0566226183159,4593,4535,0.012789415656,20454,10005,1.04437781109,3182,9092,0.65002199736,10232,7372,0.387954422138,924,2512,0.632165605096,0.4939526847421584,90288,90288,90288,88.2279411764706,72424,0,0.5968234981392876
131,10168,25315,0.598340904602,10754,18605,0.421983337812,12360,13016,0.0503995082975,4632,4535,0.0213891951488,20454,10020,1.04131736527,3224,9092,0.645402551694,10232,7380,0.386449864499,933,2516,0.629173290938,0.4916942052852043,90479,90479,90479,90.65693430656934,72757,0,0.5941489185335824
132,10255,25315,0.594904206992,10841,18441,0.412125155903,12447,13016,0.0437154271666,4661,4535,0.0277839029768,20454,10035,1.03826606876,3251,9092,0.642432908051,10232,7387,0.385136049817,942,2521,0.626338754463,0.4874698368422218,90342,90479,90342,93.04444444444445,73083,137,0.5936220141241062
133,10335,25315,0.591744025281,10928,18277,0.402090058544,12519,13016,0.0381837738168,4694,4535,0.0350606394708,20454,10050,1.0352238806,3278,9092,0.639463264408,10232,7395,0.383637592968,951,2525,0.623366336634,0.4834986974114517,90205,90479,90205,95.30147058823529,73391,274,0.5930824233689929
134,10430,25315,0.5879913095,10977,18113,0.39397118092,12598,13016,0.0321143208359,4715,4535,0.0396912899669,20454,10065,1.03219076006,3304,9092,0.636603607567,10232,7402,0.382329100243,967,2529,0.617635429023,0.4795096983356834,90067,90479,90067,97.38970588235294,73677,412,0.5927032098326801
135,10521,25315,0.584396602805,11046,17949,0.384589670734,12689,13246,0.0420504303186,4745,4583,0.0353480253109,20454,10080,1.02916666667,3339,9092,0.632754069512,10232,7410,0.380836707152,975,2533,0.615080931702,0.4758225434551259,90208,90479,90208,99.76296296296296,74001,271,0.5904797800638524
136,10613,25344,0.581242108586,11119,17985,0.381762579928,12776,13477,0.052014543296,4759,4631,0.0276398186137,20454,10095,1.02615156018,3366,9092,0.629784425869,10232,7405,0.381769074949,982,2536,0.612776025237,0.4736045933859659,90565,90565,90565,101.96323529411765,74301,0,0.586716722795782
137,10678,25374,0.579175534011,11197,18021,0.378669330226,12869,13708,0.0612051356872,4773,4679,0.0200897627698,20454,10110,1.02314540059,3390,9092,0.627144742631,10232,7400,0.382702702703,991,2539,0.609688853879,0.47159684568261057,90923,90923,90923,104.0220588235294,74584,0,0.5833287507011428
138,10770,25404,0.576051015588,11268,18058,0.376010632407,12938,13938,0.0717463050653,4794,4727,0.0141738946478,20454,10126,1.01994864705,3421,9092,0.623735151782,10232,7396,0.383450513791,1003,2541,0.605273514364,0.4695777918976359,91282,91282,91282,106.1970802919708,74880,0,0.5794242019237089
139,10865,25434,0.572815915703,11329,18094,0.373880844479,13023,14169,0.0808807961042,4817,4775,0.00879581151832,20454,10141,1.01696085199,3447,9092,0.620875494941,10232,7391,0.384386415911,1006,2544,0.604559748428,0.4676887821911829,91640,91640,91640,107.02430278884462,75173,0,0.5742252291575731
140,10940,25464,0.570373861137,11387,18131,0.371959627158,13102,14400,0.0901388888889,4844,4823,0.00435413642961,20454,10156,1.01398188263,3482,9092,0.617025956885,10232,7386,0.385323585161,1010,2546,0.603299293009,0.46606447966260134,91998,91998,91998,107.06122177954848,75451,0,0.5683058327354943
141,11027,25493,0.567449888205,11441,18167,0.370231738867,13186,14630,0.0987012987013,4868,4872,0.000821018062397,20454,10171,1.01101169993,3513,9092,0.613616366036,10232,7382,0.386074234625,1022,2549,0.599058454296,0.4642795270475118,92356,92356,92356,107.1,75743,0,0.5621508077439473
142,11117,25523,0.564432080868,11508,18204,0.36783124588,13267,14861,0.107260615033,4894,4920,0.00528455284553,20454,10186,1.00805026507,3544,9092,0.610206775187,10232,7377,0.387013691202,1030,2551,0.596236769894,0.46286429233988396,92714,92714,92714,107.1402390438247,76046,0,0.5558168129948012
143,11196,25553,0.561851837358,11590,18240,0.364583333333,13353,15092,0.115226610125,4925,4968,0.00865539452496,20454,10201,1.00509753946,3570,9092,0.607347118346,10232,7372,0.387954422138,1038,2554,0.593578700078,0.46136324565927456,93072,93072,93072,107.18167330677291,76358,0,0.549553034210074
144,11277,25583,0.559199468397,11660,18277,0.362039722055,13412,15322,0.124657355437,4951,5016,0.0129585326954,20454,10216,1.00215348473,3593,9092,0.604817421909,10232,7368,0.388707926167,1046,2562,0.591725214676,0.4603685945459994,93436,93436,93436,107.21713147410358,76625,0,0.5435485251937154
145,11362,25613,0.556397142076,11733,18313,0.359307595697,13501,15553,0.131935960908,4978,5064,0.0169826224329,20454,10231,0.99921806275,3624,9092,0.60140783106,10232,7363,0.38965095749,1062,2569,0.58660957571,0.4588157530011301,93798,93798,93798,107.2597609561753,76946,0,0.5371436491183181
146,11432,25642,0.55416894158,11822,18350,0.355749318801,13570,15773,0.139669054714,4996,5128,0.0257410296412,20454,10246,0.996291235604,3660,9092,0.597448306203,10232,7358,0.390595270454,1074,2577,0.583236321304,0.45759615997281394,94166,94166,94166,107.2988047808765,77240,0,0.5307011023086889
147,11519,25672,0.551301028358,11898,18386,0.352877189166,13655,15993,0.146188957669,5025,5192,0.0321648690293,20454,10261,0.993372965598,3687,9092,0.59447866256,10232,7354,0.391351645363,1084,2585,0.580657640232,0.4561590945152589,94535,94535,94535,107.34050464807437,77554,0,0.5244512614375628
148,11590,25702,0.54906232978,11967,18423,0.35043152581,13749,16212,0.15192450037,5048,5255,0.039391056137,20454,10276,0.990463215259,3715,9092,0.591399032116,10232,7349,0.392298271874,1095,2592,0.577546296296,0.45492671310102106,94901,94901,94901,107.37981407702523,77850,0,0.5187089704007334
149,11670,25732,0.546479092181,12043,18459,0.347581125738,13827,16432,0.158532132425,5081,5319,0.0447452528671,20454,10291,0.987561947333,3744,9092,0.58820941487,10232,7344,0.393246187364,1104,2600,0.575384615385,0.45362080005038363,95269,95269,95269,107.4203187250996,78155,0,0.5126746370802675
150,11750,25762,0.543901870973,12138,18471,0.342861783336,13911,16652,0.16460485227,5096,5383,0.0533159947984,20454,10306,0.984669124782,3760,9092,0.586449626045,10232,7340,0.394005449591,1109,2608,0.57476993865,0.45227686322086724,95614,95614,95614,107.45949535192563,78450,0,0.5067772501934863
151,11835,25791,0.541118994998,12208,18483,0.339501163231,13989,16872,0.170874822191,5117,5447,0.0605838076005,20454,10321,0.981784710784,3784,9092,0.583809942807,10232,7340,0.394005449591,1118,2612,0.571975497703,0.4509368682131766,95958,95958,95958,107.497609561753,78737,0,0.5010942287250673
152,11914,25821,0.538592618411,12288,18496,0.335640138408,14083,17092,0.176047273578,5138,5511,0.0676828161858,20454,10336,0.978908668731,3810,9092,0.580950285966,10232,7341,0.393815556464,1128,2617,0.568972105464,0.44936971735925074,96306,96306,96306,107.53877822045153,79047,0,0.49528585965568084
153,12006,25851,0.535569223628,12357,18508,0.332342770694,14172,17312,0.181377079482,5164,5574,0.0735557947614,20454,10351,0.976040962226,3850,9092,0.576550813902,10232,7342,0.393625715064,1140,2621,0.565051507058,0.44761047480108845,96651,96651,96651,107.58233731739708,79375,0,0.48917238311036615
154,12093,25881,0.532746029906,12438,18520,0.328401727862,14236,17532,0.187999087383,5198,5638,0.0780418588152,20454,10367,0.972991222147,3880,9092,0.573251209855,10232,7343,0.393435925371,1151,2626,0.561690784463,0.44607676367797605,96999,96999,96999,107.62310756972111,79682,0,0.4831390014330045
155,12178,25911,0.53000656092,12515,18532,0.324681631772,14316,17752,0.193555655701,5229,5702,0.0829533497019,20454,10382,0.97014062801,3904,9092,0.570611526617,10232,7343,0.393435925371,1160,2630,0.558935361217,0.44458826429980275,97344,97344,97344,107.66374501992031,79988,0,0.4774716469428008
156,12262,25940,0.527293754819,12576,18544,0.321829163072,14397,17972,0.198920543067,5265,5766,0.0868886576483,20454,10397,0.967298259113,3934,9092,0.567311922569,10232,7344,0.393246187364,1166,2635,0.557495256167,0.4431773978912888,97690,97690,97690,107.70332005312085,80286,0,0.4721261132152728
157,12356,25970,0.524220254139,12659,18556,0.317794783358,14468,18192,0.204705364996,5290,5830,0.0926243567753,20454,10412,0.964464079908,3975,9092,0.562802463704,10232,7345,0.393056501021,1175,2640,0.554924242424,0.4415271785142344,98037,98037,98037,107.74621513944223,80609,0,0.4658955292389608
158,12427,26000,0.522038461538,12735,18568,0.314142610944,14556,18411,0.209385693336,5314,5894,0.0984051577876,20454,10427,0.961638055049,3998,9092,0.560272767268,10232,7346,0.392866866322,1181,2644,0.553328290469,0.4402329694456303,98382,98382,98382,107.78446215139442,80897,0,0.4607245227785571
