Time,Bangui,Bangassou,Mobaye,Sibut,Bouar,Bossangoa,Nola,Mbaiki,Bimbo,Bozoum,Obo,Bambari,Bria,Ndele,Birao,Kaga Bandoro,Berberati,Melego,Rafai,Ippy,Mbres,Bossembele,Yaloke,Katakpo,Banga,Kago,Yapara,Beboura III,Gamboula,Baboua,Belom,Dosseye,East,Adamaoua,Monga,Mole,Gbadolite,Inke,Betou,Brazaville
721,4871,961,1032,3440,1902,1778,5249,2706,2557,2197,155,1004,1325,1133,420,6912,7429,1660,840,3740,3201,5168,4835,10978,9801,3902,6511,2510,4062,2229,19186,12449,180633,71506,86897,1503,38593,9631,9825,8295
722,4643,987,1037,3486,1940,1825,5291,2695,2642,2247,171,1054,1350,1133,421,6908,7537,1638,829,3627,3264,5151,4795,10907,9707,3888,6473,2478,4123,2247,19181,12449,180509,71506,86979,1502,38636,9664,9825,8295
723,4780,945,1025,3472,1779,1775,5195,2717,2599,2275,173,1003,1348,1115,425,6989,7346,1645,841,3636,3311,5148,4765,10944,9705,3971,6293,2492,4220,2258,19179,12449,180642,71506,87091,1509,38675,9693,9825,8295
724,4615,977,1012,3430,2055,1764,5244,2714,2649,2158,171,1034,1335,1148,427,6827,7494,1615,807,3709,3314,5175,4711,11017,9569,3954,6326,2534,4120,2254,19181,12449,180520,71506,87181,1514,38720,9718,9825,8295
725,4777,955,1017,3475,1879,1753,5240,2684,2456,2294,171,976,1375,1145,411,6899,7523,1583,807,3696,3326,5080,4773,10870,9648,3985,6179,2525,4127,2231,19183,12449,180620,71506,87316,1515,38781,9732,9825,8295
726,4607,975,1028,3451,2058,1762,5267,2672,2531,2113,174,968,1351,1134,420,6847,7583,1571,791,3749,3315,5144,4711,10923,9578,4038,6148,2533,4159,2219,19179,12449,180515,71506,87406,1514,38835,9752,9825,8295
727,4636,948,998,3387,1794,1745,5255,2671,2541,2106,174,1119,1348,1088,460,6771,7435,1585,796,3665,3355,5165,4698,10936,9645,3974,6268,2569,4113,2254,19179,12449,180638,71506,87531,1518,38898,9772,9825,8295
728,4641,1008,966,3320,1951,1753,5272,2662,2547,2107,171,1038,1356,1062,467,6818,7442,1659,764,3676,3345,5204,4670,10828,9668,3958,6287,2498,4146,2220,19175,12449,180512,71506,87594,1523,38946,9795,9825,8295
729,4743,976,1027,3407,1845,1697,5176,2661,2721,2351,168,1024,1337,1087,467,6748,7371,1652,816,3702,3296,5215,4738,10843,9617,3970,6357,2449,4178,2245,19182,12449,180645,71506,87680,1530,38991,9814,9825,8295
730,4741,944,999,3447,2049,1792,5151,2693,2673,2154,158,1074,1366,1112,446,6736,7516,1679,828,3685,3241,5083,4917,10775,9618,3918,6354,2492,4166,2240,19180,12449,180506,71506,87826,1531,39042,9840,9825,8295
731,4832,953,999,3436,1847,1766,5114,2670,2720,2307,161,995,1353,1088,437,6769,7487,1688,805,3729,3257,5099,4802,10893,9582,3906,6364,2482,4109,2272,19186,12449,180674,71506,87946,1536,39080,9874,9825,8295
732,4867,971,1030,3458,2154,1730,5171,2678,2663,2246,184,1110,1350,1090,444,6757,7566,1648,757,3652,3220,5163,4711,10761,9695,3877,6418,2499,4076,2218,19179,12449,180490,71506,88056,1543,39121,9911,9825,8295
733,4837,946,1042,3454,1868,1738,5159,2679,2551,2294,171,1081,1341,1081,441,6719,7541,1642,802,3678,3234,5189,4721,10787,9639,3892,6396,2526,4048,2311,19180,12449,180664,71506,88173,1545,39159,9939,9825,8295
734,4647,967,1061,3502,2094,1795,5144,2669,2612,2176,181,1034,1327,1089,441,6681,7523,1614,800,3686,3238,5128,4839,10846,9574,3846,6373,2505,4103,2295,19186,12449,180509,71506,88263,1549,39202,9973,9825,8295
735,4772,987,1022,3492,1865,1774,5084,2752,2500,2253,188,1069,1357,1084,432,6614,7375,1617,800,3669,3300,5007,4871,10873,9593,3829,6400,2478,4114,2334,19172,12449,180638,71506,88354,1558,39267,9982,9825,8295
736,4622,1001,1009,3449,2121,1690,5061,2655,2650,2204,155,1091,1345,1154,394,6743,7361,1635,832,3639,3246,5060,4841,10946,9581,3810,6261,2460,4125,2275,19202,12449,180507,71506,88464,1562,39326,10003,9825,8295
737,4805,989,1011,3521,1808,1762,5095,2744,2515,2216,167,1027,1306,1122,409,6741,7354,1621,807,3624,3267,4994,4837,10815,9622,3829,6273,2419,4062,2356,19179,12449,180625,71506,88585,1564,39380,10033,9825,8295
738,4532,970,1028,3474,2006,1824,5081,2734,2636,2175,172,1056,1314,1083,427,6738,7388,1635,767,3647,3268,4954,4804,10845,9614,3818,6293,2440,4051,2231,19181,12449,180547,71506,88698,1567,39429,10061,9825,8295
739,4731,946,1011,3432,1846,1738,5077,2717,2503,2199,155,1052,1299,1076,436,6749,7472,1645,803,3705,3176,5016,4726,10826,9614,3835,6342,2422,3945,2282,19177,12449,180591,71506,88817,1568,39467,10096,9825,8295
740,4561,934,964,3390,1988,1765,5069,2658,2580,2111,155,1081,1266,1079,418,6727,7517,1711,825,3642,3249,5004,4760,10757,9643,3858,6302,2435,3922,2269,19189,12449,180537,71506,88909,1577,39519,10125,9825,8295
741,4712,975,1001,3446,1914,1658,4955,2676,2566,2105,181,1089,1312,1135,397,6686,7512,1696,771,3596,3227,4874,4738,10849,9464,3826,6296,2473,4023,2279,19173,12449,180588,71506,89008,1583,39565,10151,9825,8295
742,4667,990,997,3429,2021,1703,4970,2675,2538,2194,178,1034,365,1087,413,6606,7537,1675,771,4605,3273,4884,4657,10797,9477,3829,6250,2396,3989,2227,19193,12449,180571,71506,89130,1585,39614,10177,9825,8295
743,4628,1017,995,3431,1906,1789,4940,2692,2542,2201,165,1107,500,1088,422,6637,7354,1651,789,4316,3248,4868,4653,10830,9510,3822,6259,2406,4059,2239,19172,12449,180595,71506,89222,1588,39662,10205,9825,8295
744,4716,1024,966,3421,1988,1765,5077,2652,2569,2127,152,1137,469,1060,423,6674,7354,1667,823,4256,3208,4890,4615,10740,9515,3799,6254,2386,3992,2204,19184,12449,180544,71506,89318,1593,39728,10222,9825,8295
745,4737,1037,1031,3347,1874,1674,5047,2664,2648,2129,165,1114,484,1057,417,6704,7363,1629,839,4155,3280,4932,4545,10778,9415,3859,6166,2405,3988,2230,19182,12449,180608,71506,89394,1598,39754,10267,9825,8295
746,4664,1010,1052,3362,1884,1803,5035,2688,2616,2098,179,1135,454,1085,414,6657,7364,1610,811,4132,3301,4945,4547,10628,9529,3788,6199,2327,3965,2276,19174,12449,180560,71506,89528,1606,39808,10286,9825,8295
747,4731,1029,1035,3421,1802,1675,4936,2648,2550,2119,170,1079,450,1050,427,6718,7481,1624,840,4076,3232,4912,4622,10582,9452,3875,6079,2384,3970,2336,19189,12449,180614,71506,89620,1613,39862,10321,9825,8295
748,4517,1045,996,3414,1973,1705,5026,2670,2584,2163,171,1080,449,1057,422,6701,7493,1653,855,4025,3236,4922,4683,10331,9636,3754,6171,2301,3921,2259,19176,12449,180546,71506,89720,1614,39898,10361,9825,8295
749,4723,1027,995,3443,1885,1706,4968,2675,2502,2129,195,1022,459,1071,399,6673,7385,1634,828,3932,3297,4807,4714,10479,9564,3763,6123,2329,3944,2276,19187,12449,180592,71506,89834,1617,39968,10387,9825,8295
750,4491,1029,999,3452,1928,1686,4984,2669,2575,2127,182,1045,416,1100,399,6547,7441,1662,843,3894,3326,4785,4689,10467,9502,3899,6081,2333,3956,2289,19175,12449,180567,71506,89954,1620,40018,10406,9825,8295
751,4632,1050,992,3396,1848,1669,4969,2658,2518,2149,180,1012,427,1122,382,6578,7277,1632,841,3905,3216,4916,4547,10496,9571,3783,6215,2329,3980,2256,19192,12449,180596,71506,90083,1622,40066,10435,9825,8295
752,4693,1027,967,3264,1953,1674,4859,2627,2528,2039,177,1018,410,1074,424,6709,7374,1639,875,3827,3236,4882,4577,10655,9385,3756,6201,2318,4037,2224,19175,12449,180543,71506,90206,1624,40105,10462,9825,8295
753,4541,1046,997,3304,1861,1607,4843,2637,2494,2177,181,1069,414,1078,432,6648,7392,1627,852,3793,3175,4974,4580,10581,9419,3741,6176,2277,4039,2231,19186,12449,180591,71506,90310,1633,40150,10492,9825,8295
754,4581,1033,1024,3339,1920,1672,4899,2606,2522,2001,192,1034,389,1088,440,6647,7343,1677,838,3749,3153,4966,4575,10529,9419,3680,6179,2336,4037,2220,19172,12449,180543,71506,90414,1637,40167,10527,9825,8295
755,4482,1024,1064,3386,1832,1692,4880,2613,2485,2039,183,1022,411,1066,441,6653,7388,1607,832,3715,3181,4839,4679,10494,9428,3706,6110,2356,3986,2206,19194,12449,180606,71506,90545,1637,40205,10561,9825,8295
756,4511,1041,1077,3390,1844,1685,4865,2615,2463,2023,191,1030,424,1078,424,6602,7328,1550,808,3646,3250,4905,4617,10506,9393,3641,6149,2394,4057,2182,19175,12449,180539,71506,90647,1639,40256,10603,9825,8295
757,4552,993,1036,3369,1823,1655,4888,2549,2524,2093,188,992,397,1092,431,6536,7368,1570,847,3660,3220,4838,4593,10491,9412,3639,6152,2364,3954,2178,19187,12449,180595,71506,90789,1639,40320,10614,9825,8295
758,4501,1000,1026,3352,1829,1682,4853,2649,2518,2070,201,988,398,1057,432,6587,7337,1558,783,3728,3179,4763,4601,10473,9450,3682,6075,2332,3985,2180,19175,12449,180548,71506,90906,1644,40370,10636,9825,8295
759,4498,975,1004,3310,1758,1667,4776,2725,2451,2140,184,1010,429,1059,411,6510,7344,1578,828,3659,3255,4807,4482,10386,9501,3679,6082,2294,4003,2214,19185,12449,180609,71506,90997,1648,40428,10662,9825,8295
760,4486,995,964,3343,1875,1619,4843,2681,2531,2005,191,995,406,1074,425,6483,7440,1548,801,3723,3243,4810,4545,10379,9239,3721,6021,2320,4033,2140,19172,12449,180566,71506,91117,1650,40489,10675,9825,8295
761,4571,987,937,3325,1831,1630,4920,2691,2504,2069,179,968,423,1068,416,6465,7333,1587,836,3729,3188,4754,4498,10358,9289,3709,6039,2313,3970,2106,19189,12449,180578,71506,91221,1653,40524,10704,9825,8295
762,4533,967,944,3278,1790,1681,4906,2613,2577,2014,180,995,428,1053,415,6461,7333,1568,851,3647,3213,4699,4441,10459,9251,3665,6121,2350,3953,2133,19176,12449,180589,71506,91343,1661,40551,10737,9825,8295
763,4510,1022,956,3223,1873,1639,4918,2666,2497,2080,187,1001,422,1063,403,6411,7305,1560,810,3681,3145,4718,4427,10336,9302,3607,6215,2324,3975,2121,19183,12449,180536,71506,91454,1668,40589,10763,9825,8295
764,4523,1012,923,3212,1742,1660,4938,2615,2502,2039,202,978,376,1070,390,6539,7382,1563,803,3697,3133,4712,4414,10445,9165,3619,6126,2342,3875,2136,19175,12449,180612,71506,91587,1672,40632,10793,9825,8295
765,4438,1030,972,3244,1845,1651,4866,2620,2519,1972,193,1021,416,1085,361,6539,7325,1499,817,3536,3212,4752,4382,10459,9224,3651,6085,2284,3911,2130,19194,12449,180543,71506,91669,1678,40675,10820,9825,8295
766,4570,992,954,3198,1711,1681,4822,2510,2471,1999,188,1011,375,1105,338,6446,7285,1565,821,3589,3171,4755,4417,10437,9280,3670,6155,2253,3921,2131,19180,12449,180596,71506,91789,1677,40718,10851,9825,8295
767,4279,966,980,3243,1826,1728,4831,2546,2506,2072,170,944,390,1141,360,6409,7261,1570,843,3584,3126,4765,4489,10314,9354,3613,6139,2232,3907,2105,19184,12449,180539,71506,91897,1680,40777,10876,9825,8295
768,4394,926,986,3142,1703,1679,4754,2537,2403,2083,170,991,394,1084,413,6543,7229,1583,860,3506,3095,4770,4503,10446,9271,3644,6056,2248,3893,2141,19177,12449,180624,71506,92005,1681,40827,10899,9825,8295
769,4332,955,999,3097,1853,1683,4865,2532,2430,1997,181,950,358,1033,427,6573,7280,1546,807,3578,3128,4709,4577,10388,9284,3657,6033,2231,3798,2119,19184,12449,180521,71506,92082,1690,40873,10924,9825,8295
770,4433,961,995,3095,1731,1593,4857,2475,2412,2002,186,988,379,1024,420,6518,7333,1557,792,3539,3129,4832,4477,10189,9274,3710,6029,2247,3832,2121,19177,12449,180628,71506,92178,1692,40940,10943,9825,8295
771,4386,951,1008,3150,1834,1624,4886,2485,2417,1954,181,997,403,1064,409,6446,7331,1544,770,3532,3076,4740,4527,10202,9272,3796,5975,2186,3807,2090,19192,12449,180511,71506,92305,1693,40998,10960,9825,8295
772,4377,953,1018,3185,1668,1513,4857,2518,2449,1979,179,987,363,1041,418,6456,7123,1495,797,3572,3065,4755,4518,10322,9174,3726,6016,2268,3839,2110,19186,12449,180644,71506,92420,1698,41039,10988,9825,8295
773,4299,944,959,3156,1854,1677,4916,2509,2383,1985,188,1015,395,1039,430,6381,7060,1523,787,3571,2992,4679,4536,10297,9174,3677,6067,2249,3868,2062,19178,12449,180535,71506,92534,1698,41102,11011,9825,8295
774,4407,921,915,3227,1677,1644,4843,2488,2399,2031,171,966,367,1061,416,6440,7056,1552,796,3572,2957,4701,4490,10241,9130,3675,5946,2284,3917,2107,19180,12449,180616,71506,92659,1706,41144,11042,9825,8295
775,4275,933,924,3215,1775,1693,4913,2497,2421,1965,174,1005,398,1013,437,6395,7079,1531,806,3497,3003,4692,4448,10179,9172,3685,5948,2262,3871,2128,19187,12449,180530,71506,92730,1714,41200,11063,9825,8295
776,4323,955,925,3200,1737,1615,4851,2538,2332,2027,191,969,377,1034,421,6331,6919,1483,767,3554,3047,4618,4474,10355,9099,3653,6037,2268,3899,2094,19180,12449,180614,71506,92838,1714,41235,11098,9825,8295
777,4172,952,925,3160,1824,1672,4819,2521,2411,1964,181,990,411,1055,409,6366,6977,1516,768,3482,3034,4578,4490,10398,9097,3617,6068,2290,3866,2018,19174,12449,180529,71506,92949,1718,41253,11132,9825,8295
778,4384,935,929,3134,1620,1657,4790,2545,2277,2028,155,966,385,1050,404,6376,6931,1512,791,3498,3078,4590,4426,10348,9130,3584,6006,2327,3825,2066,19194,12449,180623,71506,93045,1724,41316,11151,9825,8295
779,4143,914,947,3090,1811,1610,4782,2493,2414,2029,144,1000,370,1038,394,6381,6896,1505,818,3460,3105,4613,4428,10325,9128,3612,6037,2307,3863,2069,19174,12449,180520,71506,93135,1730,41354,11175,9825,8295
780,4349,905,992,3107,1698,1583,4805,2524,2314,2006,154,981,380,1018,407,6435,6842,1477,791,3546,3024,4554,4432,10159,9190,3554,6015,2314,3845,2049,19192,12449,180624,71506,93233,1736,41391,11202,9825,8295
781,4177,912,956,3163,1766,1638,4864,2494,2348,1940,162,995,348,999,394,6431,6953,1534,768,3582,3048,4578,4447,10138,9064,3574,5962,2254,3850,2095,19179,12449,180515,71506,93313,1743,41416,11242,9825,8295
782,4360,933,972,3239,1861,1642,4805,2503,2641,2056,169,949,411,996,396,6454,6944,1525,771,3479,3099,4578,4435,10212,8992,3575,5914,2295,3868,2111,19183,12449,180621,71506,93391,1747,41477,11265,9825,8295
783,4660,915,993,3249,1942,1619,4786,2561,2721,2125,172,1006,402,1017,374,6504,6969,1495,799,3497,3104,4761,4403,10229,9032,3598,5874,2340,3882,2119,19182,12449,180533,71506,93482,1744,41509,11298,9825,8295
784,4733,934,961,3303,2015,1744,4795,2642,2818,2229,179,1047,403,1036,361,6508,7055,1522,784,3524,3085,4856,4392,10107,9034,3578,5894,2313,3855,2205,19174,12449,180626,71506,93578,1743,41558,11332,9825,8295
785,4909,903,950,3450,2137,1662,4775,2719,2871,2222,169,1078,391,1060,355,6488,7142,1599,805,3526,3087,4962,4414,10173,9021,3625,5891,2405,3810,2253,19189,12449,180516,71506,93687,1745,41611,11350,9825,8295
786,5122,922,961,3533,2080,1760,4628,2831,2966,2299,174,1041,388,1034,381,6422,7158,1582,795,3624,3110,4964,4442,10297,8947,3572,5961,2420,3816,2364,19174,12449,180621,71506,93800,1748,41678,11362,9825,8295
787,5231,909,980,3543,2235,1703,4713,2852,3173,2396,163,1134,425,1006,394,6555,7228,1602,817,3599,3076,4972,4542,10243,8943,3629,5856,2480,3805,2340,19190,12449,180516,71506,93906,1749,41708,11391,9825,8295
788,5344,988,1010,3569,2240,1800,4772,2898,3184,2317,186,1171,387,993,406,6620,7189,1606,728,3679,3066,5121,4605,10240,8984,3614,5870,2498,3793,2428,19174,12449,180631,71506,93995,1748,41757,11420,9825,8295
789,5487,1007,974,3626,2308,1781,4812,2963,3204,2480,179,1144,425,970,413,6536,7292,1679,716,3700,3122,5164,4708,10211,8961,3669,5919,2518,3777,2502,19188,12449,180528,71506,94089,1749,41817,11440,9825,8295
790,5523,995,1040,3642,2432,1816,4864,2972,3248,2470,171,1178,413,978,403,6584,7296,1638,727,3804,3134,5305,4756,10166,9057,3665,5916,2506,3783,2530,19179,12449,180624,71506,94196,1750,41851,11473,9825,8295
791,5650,989,1021,3727,2480,1818,4949,3016,3205,2546,173,1245,417,1030,380,6562,7404,1670,747,3838,3093,5334,4822,10155,9078,3735,5946,2588,3792,2546,19183,12449,180527,71506,94290,1756,41901,11499,9825,8295
792,5549,1013,998,3739,2234,1752,4811,3092,3069,2459,183,1135,449,1027,371,6666,7264,1698,747,3827,3169,5332,4842,10265,9184,3733,5899,2660,3865,2641,19182,12449,180625,71506,94401,1759,41938,11534,9825,8295
793,5253,1003,1011,3680,2326,1811,4831,3042,3085,2365,169,1116,380,1007,392,6542,7269,1682,810,3921,3181,5313,4906,10375,9122,3662,6073,2699,3940,2627,19173,12449,180529,71506,94503,1763,42005,11546,9825,8295
794,5302,971,1017,3647,2125,1829,4901,3103,2876,2457,160,1104,376,1043,386,6483,7166,1704,857,3871,3160,5184,4961,10303,9193,3732,6125,2708,3919,2647,19188,12449,180623,71506,94607,1774,42040,11570,9825,8295
795,5073,991,1067,3636,2320,1835,4906,2976,3069,2318,187,1070,453,1109,382,6538,7329,1656,833,3745,3126,5261,4889,10473,9005,3751,6097,2653,3959,2547,19177,12449,180525,71506,94714,1770,42073,11599,9825,8295
796,5273,1016,1060,3569,2047,1776,4852,3022,2805,2412,180,1098,379,1079,385,6679,7159,1648,823,3796,3160,5170,4878,10520,9104,3719,6097,2647,4001,2594,19182,12449,180626,71506,94838,1777,42118,11623,9825,8295
797,4961,1008,1058,3594,2300,1762,4844,2996,2919,2328,180,1061,382,1089,397,6688,7319,1682,863,3710,3170,5204,4866,10545,9191,3764,6077,2600,3869,2469,19178,12449,180511,71506,94919,1783,42177,11648,9825,8295
798,5181,1000,1056,3566,2017,1858,4829,2980,2780,2270,181,1125,426,1091,404,6661,7244,1654,867,3662,3145,5185,4866,10423,9286,3794,6122,2625,3868,2425,19186,12449,180639,71506,95001,1794,42237,11664,9825,8295
799,4965,991,985,3568,2225,1822,4984,2925,2903,2268,179,1035,398,1106,401,6735,7203,1697,889,3692,3121,5219,4860,10364,9318,3774,6138,2573,3849,2352,19180,12449,180488,71506,95118,1797,42305,11685,9825,8295
800,5192,1001,968,3494,1899,1809,4827,2929,2697,2297,180,1031,407,1091,417,6784,7205,1711,898,3623,3132,5300,4706,10443,9326,3765,6129,2581,3903,2420,19179,12449,180670,71506,95234,1798,42351,11715,9825,8295
801,4792,1023,967,3442,2248,1784,4771,2894,2850,2238,193,1099,389,1113,403,6790,7253,1693,866,3671,3139,5247,4669,10661,9264,3805,6104,2607,3898,2316,19180,12449,180486,71506,95314,1801,42389,11753,9825,8295
802,4992,1028,989,3461,1902,1740,4842,2924,2654,2283,186,1075,401,1072,426,6889,7247,1655,868,3705,3156,5147,4738,10488,9306,3793,6050,2612,3894,2317,19179,12449,180660,71506,95421,1802,42442,11768,9825,8295
803,4729,1062,1008,3450,2113,1748,4876,2914,2744,2213,182,1079,387,1042,448,6770,7316,1641,848,3703,3172,5155,4772,10470,9296,3747,6178,2558,3903,2299,19176,12449,180490,71506,95524,1806,42479,11814,9825,8295
804,4917,1050,999,3493,1867,1781,4774,2893,2554,2267,176,1022,421,1069,419,6811,7170,1630,845,3705,3104,5181,4698,10536,9370,3732,6186,2533,3894,2348,19190,12449,180664,71506,95633,1809,42542,11829,9825,8295
805,4604,1040,1016,3454,2172,1837,4841,2825,2658,2161,173,1095,410,1078,425,6758,7237,1615,814,3680,3113,5120,4675,10566,9379,3750,6228,2566,3875,2268,19173,12449,180487,71506,95766,1813,42594,11846,9825,8295
806,4927,1021,1014,3434,1847,1731,4811,2746,2484,2196,174,986,411,1040,426,6750,7146,1641,800,3737,3157,5121,4650,10657,9307,3699,6312,2589,3960,2283,19186,12449,180653,71506,95874,1813,42654,11875,9825,8295
807,4500,1013,1023,3398,2018,1845,4828,2708,2621,2172,190,1075,363,1090,389,6874,7245,1609,799,3735,3137,5137,4625,10663,9251,3746,6150,2555,3989,2276,19176,12449,180509,71506,95975,1823,42710,11895,9825,8295
808,4739,1061,1014,3406,1853,1752,4890,2677,2531,2170,172,1008,404,1090,394,6823,7251,1623,799,3719,3100,5102,4666,10439,9301,3705,6186,2581,3983,2297,19191,12449,180626,71506,96057,1826,42757,11919,9825,8295
809,4612,1084,986,3390,1922,1823,4903,2603,2651,2159,179,999,387,1068,427,6823,7195,1613,777,3777,3142,5084,4623,10403,9367,3668,6199,2495,4033,2256,19176,12449,180563,71506,96154,1830,42796,11945,9825,8295
810,4689,1063,1001,3466,1878,1751,4904,2599,2499,2199,179,1016,430,1052,442,6734,7205,1660,771,3663,3168,5068,4603,10502,9257,3667,6200,2459,4055,2245,19187,12449,180596,71506,96266,1832,42845,11961,9825,8295
811,4567,1023,983,3392,1894,1738,4937,2631,2543,2156,182,1035,381,1044,452,6704,7266,1680,798,3689,3151,5041,4677,10451,9258,3712,6207,2487,3933,2266,19173,12449,180556,71506,96388,1837,42887,11993,9825,8295
812,4606,998,994,3409,1905,1712,4948,2658,2545,2147,180,989,459,1053,424,6615,7114,1669,821,3592,3210,5068,4689,10371,9331,3734,6218,2454,3937,2211,19186,12449,180573,71506,96496,1844,42924,12028,9825,8295
813,4612,976,1030,3438,1894,1706,5009,2622,2552,2197,184,985,410,1071,403,6571,7122,1645,810,3630,3225,4948,4723,10407,9267,3760,6160,2408,3942,2175,19179,12449,180575,71506,96598,1854,42956,12068,9825,8295
814,4572,990,1010,3375,1842,1724,4934,2630,2496,2144,173,1078,388,1085,390,6594,7128,1631,801,3628,3196,4993,4725,10560,9144,3718,6177,2377,3969,2202,19184,12449,180582,71506,96712,1857,43018,12085,9825,8295
815,4782,982,1016,3425,2068,1687,4968,2633,2945,2251,176,1028,378,1057,384,6632,7220,1627,777,3750,3221,5133,4631,10535,9101,3809,6121,2441,3934,2169,19182,12449,180563,71506,96805,1861,43072,12109,9825,8295
816,5220,976,1034,3502,2109,1787,4845,2684,3028,2299,174,1174,432,1043,407,6637,7317,1652,804,3643,3245,5097,4737,10492,9183,3746,6160,2504,3904,2237,19172,12449,180577,71506,96890,1870,43109,12144,9825,8295
817,5346,1023,1016,3544,2258,1831,4926,2870,3087,2452,158,1189,394,1022,431,6751,7405,1662,791,3783,3197,5194,4775,10352,9261,3739,6074,2529,3853,2328,19193,12449,180560,71506,96998,1876,43157,12170,9825,8295
818,5420,1011,1017,3623,2312,1886,4936,2898,3218,2545,167,1128,380,1018,424,6807,7436,1719,784,3876,3244,5224,4819,10370,9320,3806,6022,2573,3910,2461,19180,12449,180621,71506,97118,1879,43200,12204,9825,8295
819,5540,1027,993,3739,2432,1837,4969,2988,3364,2563,198,1174,441,1060,412,6819,7589,1726,792,3879,3188,5322,4869,10375,9323,3815,6116,2639,3944,2503,19178,12449,180525,71506,97209,1883,43266,12220,9825,8295
TEST,FAILED.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST,FAILED.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
