Day,Jewi sim,Jewi data,Jewi error,Kule sim,Kule data,Kule error,Pugnido sim,Pugnido data,Pugnido error,Teirkidi sim,Teirkidi data,Teirkidi error,Dadaab sim,Dadaab data,Dadaab error,Kakuma sim,Kakuma data,Kakuma error,EastDarfur sim,EastDarfur data,EastDarfur error,Khartoum sim,Khartoum data,Khartoum error,WestKordofan sim,WestKordofan data,WestKordofan error,WhiteNile sim,WhiteNile data,WhiteNile error,Total error,refugees in camps (UNHCR),refugees in camps (simulation),raw UNHCR refugee count
611,23096,46110,0.499110821948,23115,47387,0.512207989533,45066,62726,0.281541944329,40287,52194,0.228129670077,2535,1112,1.27967625899,91799,91657,0.001549254285,2074,2257,0.0810810810811,1925,34047,0.943460510471,5063,23054,0.780385182615,3026,10724,0.717829168221,0.36742191624379156,371268,521512,542593
612,23130,46117,0.498449595594,23143,47401,0.511761355246,45107,62732,0.280957087292,40344,52201,0.227141242505,2531,1114,1.27199281867,92166,91670,0.00541071233773,2079,2431,0.14479638009,1923,34059,0.943539152647,5076,22221,0.771567436209,3030,10788,0.719132369299,0.3669234545523205,370734,521512,535369
613,23159,46124,0.497896973376,23175,47415,0.51123062322,45147,62738,0.280388281424,40395,52208,0.226268004903,2529,1116,1.26612903226,93231,91683,0.0168842642584,2079,2606,0.202225633154,1921,34068,0.943612774451,5086,22273,0.771651775693,3043,10853,0.719616695844,0.36983809595671063,371084,521512,535369
614,23189,46131,0.497322841473,23233,47429,0.510152016699,45176,62744,0.279994899911,40444,52215,0.225433304606,2528,1117,1.26320501343,94513,91696,0.0307210783458,2085,2780,0.25,1927,34078,0.943453254299,5087,22325,0.772138857783,3042,10917,0.721352019786,0.3733227077903896,371432,521512,535511
615,23218,46139,0.496781464704,23272,47444,0.509484866369,45201,62751,0.279676817899,40471,52222,0.225020106469,2525,1119,1.25647899911,95003,91703,0.0359857365626,2090,2955,0.292724196277,1925,34088,0.943528514433,5101,22377,0.772042722438,3052,10981,0.722065385666,0.3747737230989378,371779,521512,536027
616,23244,46165,0.496501678761,23302,47444,0.508852541944,45233,62764,0.279316168504,40519,52223,0.224115811041,2521,1121,1.24888492417,94910,91711,0.0348813119473,2096,3129,0.330137424097,1930,34098,0.943398439791,5114,22429,0.771991617995,3061,11046,0.72288611262,0.3745948996318491,372130,521512,536027
617,23282,46192,0.495973328715,23343,47445,0.507998735378,45246,62777,0.279258327094,40544,52225,0.223666826233,2517,1123,1.24131789849,94830,91719,0.0339188172571,2101,3303,0.363911595519,1936,34108,0.943239122786,5124,22481,0.772074195988,3059,11110,0.724662466247,0.3745432677464475,372483,521512,536027
618,23316,46219,0.495532140462,23370,47446,0.507440037095,45277,62790,0.278913839783,40590,52226,0.222800903764,2515,1125,1.23555555556,94729,91727,0.0327275502306,2103,3478,0.395342150661,1937,34118,0.943226449382,5137,22533,0.772023254782,3063,11174,0.72588151065,0.3743817657093199,372836,521512,536027
619,23350,46246,0.49509146737,23377,47446,0.507292500948,45313,62803,0.278489881057,40630,52228,0.222064792831,2512,1126,1.23090586146,94642,91734,0.0317003510149,2103,3652,0.424151150055,1942,34128,0.94309657759,5155,22585,0.771751162276,3069,11239,0.726933001157,0.3742949245284536,373187,521512,536027
620,23380,46273,0.494737752037,23402,47447,0.506775981622,45332,62816,0.278336729496,40668,52229,0.221352122384,2511,1128,1.22606382979,94558,91742,0.0306947744762,2104,3827,0.450222106088,1945,34138,0.943025367626,5153,22637,0.772363829129,3074,11303,0.728036804388,0.37428655565669006,373540,521512,536027
621,23409,46300,0.494406047516,23424,47448,0.506322711179,45348,62830,0.278242877606,40704,52231,0.220692692079,2511,1130,1.22212389381,94475,91750,0.0297002724796,2114,4001,0.471632091977,1950,34148,0.942895630784,5162,22689,0.772488871259,3081,11368,0.728976073188,0.3742467805132457,373895,521512,536280
622,23428,46327,0.494290586483,23448,47452,0.5058585518,45360,62839,0.27815528573,40731,52232,0.220190687701,2508,1132,1.21554770318,94393,91758,0.0287168421282,2121,4176,0.492097701149,1954,34158,0.942795245623,5170,22741,0.772657314982,3088,11432,0.729881035689,0.37426619318257726,374247,521512,536280
623,23446,46354,0.494196833067,23477,47456,0.505289109912,45389,62848,0.277797225051,40753,52233,0.219784427469,2506,1134,1.20987654321,94299,91766,0.0276028158577,2121,4350,0.512413793103,1957,34168,0.942724186373,5176,22793,0.772912736366,3089,11496,0.731297842728,0.3742545341939893,374598,521512,536280
624,23468,46381,0.494016946595,23504,47460,0.504761904762,45408,62857,0.277598358178,40788,52234,0.219129302753,2505,1136,1.2051056338,94204,91773,0.026489272444,2128,4524,0.529619805482,1962,34178,0.94259465153,5182,22845,0.773166994966,3095,11561,0.732289594326,0.37419755753449135,374949,521512,536280
625,23483,46409,0.493999008813,23539,47465,0.504076688086,45426,62866,0.277415455095,40827,52236,0.218412589019,2501,1137,1.19964819701,94116,91781,0.025440995413,2130,4699,0.546712066397,1967,34188,0.942465192465,5190,22897,0.773332751015,3097,11625,0.733591397849,0.3741643418784289,375303,521512,537176
626,23517,46436,0.493561030235,23554,47469,0.50380248162,45437,62875,0.277343936382,40855,52237,0.217891532822,2495,1139,1.19051799824,94033,91789,0.0244473738683,2134,4873,0.562076749436,1968,34198,0.942452775016,5202,22949,0.77332345636,3100,11689,0.7347933955,0.37417144499992017,375654,521512,537176
627,23529,46463,0.493597055722,23586,47473,0.503170223074,45465,62884,0.277002099103,40869,52238,0.217638500708,2490,1141,1.18229623138,93947,91797,0.023421244703,2137,5048,0.576664025357,1969,34208,0.942440364827,5210,23001,0.773488109213,3109,11754,0.735494299813,0.37417920411056177,376007,521783,537176
628,23551,46491,0.493428835689,23602,47478,0.50288554699,45481,62893,0.276851159907,40900,52240,0.217075038285,2485,1143,1.1741032371,93861,91805,0.0223952943739,2136,5222,0.590961317503,1973,34218,0.942340288737,5219,23053,0.773608640958,3115,11818,0.736419021831,0.37419923955989065,376361,522056,537515
629,23564,46568,0.493987287408,23620,47474,0.502464506888,45485,62902,0.276891036851,40925,52238,0.216566484169,2483,1145,1.16855895197,93793,91799,0.0217213695138,2140,5397,0.603483416713,1976,34228,0.94226948697,5228,23105,0.773728630167,3122,11883,0.737271732727,0.3744422531248424,376739,522350,537515
630,23573,46645,0.49462964948,23651,47471,0.501780034126,45501,62911,0.276740156729,40949,52237,0.216092042039,2482,1146,1.16579406632,93689,91794,0.0206440508094,2143,5571,0.615329384312,1987,34238,0.941965068053,5238,23157,0.773804897007,3128,11947,0.738176948188,0.37452037431354196,377117,522646,537515
631,23582,46723,0.495280696873,23675,47467,0.501232435165,45525,62920,0.276462174189,40970,52236,0.215675013401,2479,1148,1.15940766551,93597,91789,0.0196973493556,2143,5746,0.627044900801,1992,34248,0.941836019622,5248,23209,0.773880822095,3130,12011,0.739405544917,0.37466258009997433,377497,522945,537515
632,23599,46800,0.495747863248,23702,47464,0.500632057981,45543,62929,0.276279616711,40984,52235,0.215391978558,2477,1150,1.15391304348,93509,91784,0.0187941253377,2146,5920,0.6375,1995,34258,0.941765427054,5256,23261,0.774042388547,3136,12076,0.740311361378,0.3748150853319996,377877,523241,537515
633,23625,46878,0.496032253936,23723,47460,0.500147492625,45560,62938,0.276113000095,41020,52234,0.214687751273,2475,1152,1.1484375,93434,91779,0.0180324475098,2145,6094,0.648014440433,2001,34268,0.941607330454,5264,23313,0.774203234247,3134,12140,0.741845140033,0.37496034431707626,378256,523539,537515
634,23640,46955,0.496539239698,23738,47457,0.499799818783,45583,62947,0.275851112841,41037,52233,0.214347251737,2474,1154,1.143847487,93338,91774,0.0170418637087,2148,6269,0.657361620673,2006,34278,0.941478499329,5271,23365,0.774406163064,3137,12204,0.742953130121,0.3751148860647165,378636,523837,537515
635,23658,47033,0.496991474071,23763,47454,0.49924137059,45592,62957,0.275823180901,41076,52232,0.213585541431,2474,1156,1.1401384083,93252,91769,0.0161601412242,2154,6443,0.665683687723,2007,34288,0.94146640224,5277,23417,0.774650894649,3150,12269,0.743255359035,0.37522492335456364,379018,524135,538152
636,23676,47104,0.497367527174,23793,47455,0.498619745022,45622,62966,0.275450242988,41090,52247,0.213543361341,2471,1157,1.13569576491,93158,91764,0.015191142496,2156,6618,0.674221819281,2012,34298,0.941337687329,5287,23469,0.774724104137,3157,12333,0.744020108652,0.37533176423456355,379411,524447,538152
637,23696,47175,0.497700052994,23818,47456,0.498103506406,45625,62975,0.275506153235,41114,52263,0.213324914375,2470,1159,1.13114754098,93060,91759,0.014178445711,2158,6792,0.682273262662,2017,34308,0.941209047452,5296,23521,0.774839505123,3156,12397,0.745422279584,0.3755058516870499,379805,524759,538152
638,23707,47246,0.49822207171,23839,47457,0.497671576374,45646,62984,0.275276260638,41130,52279,0.213259626236,2468,1161,1.12575366064,92957,91754,0.0131111450182,2158,6967,0.69025405483,2018,34318,0.941197039455,5310,23573,0.774742289908,3165,12462,0.746027924892,0.3756513002332976,380201,525074,540099
639,23734,47317,0.498404378976,23861,47458,0.497218593282,45665,62994,0.275089691082,41135,52295,0.213404723205,2462,1163,1.11693895099,92872,91749,0.0122399154214,2158,7141,0.697801428371,2022,34328,0.941097646236,5316,23625,0.774984126984,3171,12526,0.746846559157,0.37584210028481646,380596,525403,540099
640,23760,47388,0.49860724234,23869,47460,0.497071217868,45685,63003,0.274875799565,41161,52311,0.213148286211,2460,1165,1.11158798283,92770,91744,0.0111832926404,2161,7315,0.704579630895,2025,34338,0.941027433164,5325,23677,0.775098196562,3183,12591,0.747200381225,0.3759527759113052,380992,525734,540378
641,23775,47459,0.499041277734,23906,47461,0.496302227092,45698,63012,0.2747730591,41191,52327,0.212815563667,2458,1167,1.10625535561,92702,91739,0.010497171323,2166,7490,0.710814419226,2034,34341,0.940770507557,5325,23729,0.775591048927,3183,12655,0.74847886211,0.37613403954061564,381380,526058,540378
642,23795,47530,0.499368819693,23928,47462,0.495849311028,45713,63022,0.27465012218,41228,52343,0.212349311274,2456,1168,1.10273972603,92619,91734,0.00964745895742,2172,7664,0.716597077244,2038,34344,0.940659212672,5330,23781,0.77587149405,3189,12719,0.749272741568,0.3762635324687571,381767,526380,540980
643,23795,47559,0.499674089026,23964,47463,0.495101447443,45711,63022,0.274681857129,41255,52347,0.211893709286,2455,1170,1.09829059829,92535,91740,0.00866579463702,2178,7839,0.722158438576,2046,34347,0.940431478732,5333,23833,0.776234632652,3196,12784,0.75,0.37632686389045916,382104,526652,540980
644,23808,47589,0.499716320999,23977,47464,0.494838193157,45733,63023,0.274344287006,41275,52351,0.211571889744,2454,1172,1.09385665529,92439,91747,0.00754248095306,2181,8013,0.727817296893,2047,34350,0.940407569141,5338,23885,0.776512455516,3205,12848,0.75054483188,0.37635249266555454,382442,526926,540980
645,23829,47618,0.49957999076,23994,47466,0.494501327266,45753,63023,0.274026942545,41307,52355,0.211020914908,2450,1174,1.08688245315,92340,91753,0.0063976109773,2186,8188,0.733023937469,2049,34353,0.940354554187,5350,23937,0.776496637005,3211,12912,0.751316604709,0.37629023535773903,382779,527198,540980
646,23844,47648,0.499580255205,24019,47467,0.493985295047,45769,63024,0.273784589997,41336,52359,0.210527320995,2445,1176,1.07908163265,92229,91760,0.00511115954664,2191,8362,0.737981344176,2050,34356,0.94033065549,5360,23989,0.776564258619,3217,12977,0.752099868999,0.376213072734771,383118,527474,540980
647,23856,47677,0.499632946704,24036,47468,0.493637819162,45795,63024,0.273372048743,41369,52363,0.209957412677,2441,1177,1.07391673747,92133,91767,0.00398836182942,2197,8537,0.742649642732,2054,34359,0.940219447597,5361,24041,0.777005948172,3218,13041,0.753239782225,0.37619636253631467,383454,527745,540980
648,23869,47707,0.49967510009,24063,47469,0.493079694116,45807,63025,0.273193177311,41380,52367,0.209807703325,2439,1179,1.06870229008,92038,91773,0.00288755952186,2199,8711,0.747560555619,2057,34362,0.940137361038,5364,24093,0.777362719462,3220,13106,0.754311002594,0.37626109976237126,383792,528018,540980
649,23902,47737,0.499298238264,24092,47471,0.492490151882,45827,63026,0.272887379812,41377,52371,0.20992534036,2437,1181,1.06350550381,91953,91780,0.00188494225321,2203,8885,0.752054023635,2062,34365,0.939997090063,5372,24145,0.777510871816,3221,13170,0.755429005315,0.3762856942032796,384131,528293,541232
650,23924,47746,0.498931847694,24108,47501,0.492473842656,45850,63026,0.272522451052,41394,52384,0.209796884545,2435,1183,1.0583262891,91858,91787,0.000773530020591,2216,9060,0.755408388521,2061,34368,0.940031424581,5377,24197,0.777782369715,3224,13234,0.756385068762,0.3763075898732334,384486,528583,541232
651,23942,47755,0.498649356088,24141,47531,0.492099892702,45886,63027,0.27196280959,41404,52398,0.209817168594,2433,1185,1.05316455696,91758,91793,0.000381292691164,2214,9234,0.760233918129,2067,34371,0.939862093044,5387,24249,0.777846509134,3230,13299,0.757124595834,0.37645579224720793,384842,528874,541232
652,23962,47764,0.4983250984,24157,47561,0.492083850213,45909,63027,0.27159788662,41416,52412,0.209799282607,2430,1187,1.04717775906,92277,91800,0.00519607843137,2214,9409,0.76469337868,2070,34374,0.939780066329,5400,24301,0.777786922349,3239,13363,0.757614308164,0.37789396621997,385198,529166,541232
653,23978,47773,0.49808469219,24190,47592,0.491721297697,45921,63028,0.27141905185,41445,52425,0.209442060086,2428,1188,1.04377104377,93523,91807,0.0186913851885,2215,9583,0.768861525618,2079,34377,0.939523518632,5406,24353,0.778015028949,3241,13427,0.758620689655,0.3813716920890254,385553,529456,541232
654,23994,47782,0.497844376543,24213,47622,0.491558523372,45932,63028,0.271244526242,41463,52439,0.209309864795,2426,1190,1.03865546218,94869,91813,0.0332850467799,2218,9758,0.772699323632,2083,34381,0.939414211338,5415,24406,0.778128329099,3254,13492,0.758820041506,0.3851354327811335,385911,529751,546139
655,24010,47791,0.497604151409,24231,47652,0.49150088139,45954,63029,0.27090704279,41484,52453,0.209120546013,2424,1192,1.03355704698,95267,91820,0.0375408407754,2224,9932,0.776077325816,2087,34384,0.939303164262,5417,24447,0.778418619872,3256,13556,0.759811153733,0.3864276541982519,386256,530031,546139
656,24037,47800,0.497133891213,24240,47683,0.491642723822,45998,63030,0.270220529906,41510,52467,0.208836030267,2423,1194,1.02931323283,95176,91827,0.0364707547889,2227,10106,0.779635859885,2088,34388,0.939281144585,5435,24488,0.778054557334,3258,13620,0.760792951542,0.3863575812914023,386603,530316,546611
657,24043,47801,0.497018890818,24253,47683,0.491370089969,46021,63015,0.269681821788,41526,52467,0.208531076677,2422,1196,1.02508361204,95084,91831,0.035423767573,2231,10281,0.782997762864,2094,34392,0.939113747383,5439,24530,0.77827150428,3270,13685,0.761052246986,0.386310002300449,386881,530531,546611
658,24055,47802,0.496778377474,24286,47684,0.490688700612,46064,63000,0.268825396825,41558,52467,0.207921169497,2420,1197,1.02172096909,94989,91836,0.0343329413302,2232,10455,0.786513629842,2102,34396,0.938888242819,5442,24571,0.77851939278,3275,13749,0.761800858244,0.3861120940600325,387157,530745,546611
659,24072,47803,0.496433278246,24309,47685,0.490217049387,46099,62985,0.268095578312,41578,52467,0.20753997751,2419,1199,1.0175145955,94906,91840,0.0333841463415,2234,10630,0.789840075259,2100,34399,0.938951713713,5449,24612,0.778603933041,3275,13814,0.762921673664,0.3860399448680291,387434,530959,546611
660,24091,47805,0.496056897814,24326,47685,0.489860543148,46132,62971,0.267408807229,41598,52467,0.207158785522,2417,1201,1.01248959201,94814,91845,0.032326201753,2233,10804,0.793317289893,2107,34403,0.938755341104,5452,24654,0.778859414294,3277,13878,0.763870874766,0.3859452739526402,387713,531176,547626
661,24120,47806,0.495460820817,24345,47686,0.489472801241,46143,62956,0.267059533643,41623,52467,0.206682295538,2416,1203,1.00831255195,94731,91850,0.0313663581927,2234,10979,0.796520630294,2109,34407,0.938704333421,5462,24695,0.77882162381,3281,13942,0.764667909912,0.38587235270921233,387991,531464,547626
662,24140,47807,0.495053025708,24372,47687,0.488917314992,46158,62941,0.266646542,41637,52467,0.206415461147,2415,1205,1.00414937759,94636,91854,0.0302871948962,2236,11153,0.799515825338,2111,34411,0.938653337596,5468,24736,0.778945666235,3290,14007,0.765117441279,0.38578765182811875,388268,531751,547626
663,24157,47809,0.494718567634,24394,47688,0.488466700218,46203,62927,0.265768271171,41663,52467,0.205919911563,2413,1207,0.999171499586,94549,91859,0.0292840113652,2240,11328,0.802259887006,2115,34415,0.93854423943,5484,24778,0.778674630721,3297,14071,0.765688295075,0.38560387492954556,388549,532043,547537
664,24171,47809,0.49442573574,24424,47688,0.487837611139,46213,62929,0.265632697167,41692,52467,0.205367183182,2410,1208,0.995033112583,94460,91864,0.0282591657232,2242,11502,0.805077377847,2114,34418,0.938578650706,5488,24819,0.778879084572,3297,14135,0.766749204103,0.38556832005020075,388839,532343,547537
665,24197,47810,0.493892491111,24462,47688,0.487040764972,46233,62932,0.265349901481,41721,52467,0.2048144548,2410,1210,0.99173553719,94372,91868,0.0272564984543,2244,11676,0.807810894142,2115,34422,0.938556736971,5495,24860,0.778962188254,3306,14200,0.767183098592,0.38543634181629416,389133,532648,547537
666,24210,47810,0.493620581468,24496,47688,0.486327797349,46273,62934,0.264737661677,41749,52467,0.204280786018,2410,1212,0.988448844884,94273,91873,0.0261230176439,2247,11851,0.810395747194,2119,34426,0.938447684889,5499,24902,0.779174363505,3309,14264,0.768017386427,0.3852788841040811,389427,532952,547537
667,24226,47811,0.493296521721,24516,47688,0.48590840463,46289,62937,0.264518486741,41772,52467,0.203842415232,2409,1214,0.984349258649,94182,91878,0.0250767321883,2247,12025,0.813139293139,2126,34430,0.938251524833,5519,24943,0.778735516979,3317,14329,0.768511410426,0.3851899559172949,389722,533259,549235
