agent_id,initial_zone,camp_node,arrival_timestep,path_length_km,experience_x,decision_mode
755,mid,fukushima_city,3,89.0,0.2536969522953405,original
758,mid,koriyama,3,165.0,0.2918780480829133,original
761,mid,fukushima_city,3,89.0,0.3753290622883108,original
767,mid,fukushima_city,3,107.0,0.037388310420621684,original
776,mid,fukushima_city,3,89.0,0.30842344069863664,original
788,mid,koriyama,3,99.0,0.2826346653162994,original
794,mid,fukushima_city,3,107.0,0.1211284104356013,original
809,mid,iwaki_city,3,54.0,0.27130127822489036,original
815,mid,iwaki_city,3,41.0,0.34189015551057156,original
817,mid,iwaki_city,3,41.0,0.292131029589977,original
837,mid,iwaki_city,3,97.0,0.005733078329736931,original
845,inner,koriyama,3,93.0,0.4431881479356844,original
851,inner,koriyama,3,93.0,0.2113471178701141,original
853,inner,koriyama,3,90.0,0.26809364715306877,original
858,inner,koriyama,3,101.0,0.5450890308639817,original
866,inner,koriyama,3,101.0,0.5973881930689063,original
870,inner,koriyama,3,90.0,0.41587382861196226,original
871,inner,koriyama,3,93.0,0.13485627273762407,original
873,inner,koriyama,3,90.0,0.18164736838228268,original
876,inner,koriyama,3,124.0,0.15200915375909635,original
886,inner,koriyama,3,93.0,0.32720653135185457,original
887,inner,koriyama,3,93.0,0.1891132104578652,original
889,inner,koriyama,3,93.0,0.39424138637452366,original
895,inner,iwaki_city,3,92.0,0.11374515495642042,original
904,outer,fukushima_city,3,110.0,0.6666911149449901,original
923,outer,koriyama,3,52.0,0.19323605400053007,original
926,outer,koriyama,3,52.0,0.36810776559971226,original
933,outer,koriyama,3,52.0,0.12328043011452211,original
960,outer,koriyama,3,52.0,0.5248502072402792,original
966,outer,koriyama,3,52.0,0.18178058170327144,original
969,outer,koriyama,3,52.0,0.26657501181876125,original
971,outer,koriyama,3,52.0,0.25299254786609526,original
978,outer,koriyama,3,52.0,0.11608239729284513,original
982,outer,koriyama,3,52.0,0.1971316904950678,original
983,outer,koriyama,3,52.0,0.46730208783578175,original
989,outer,koriyama,3,52.0,0.0637110002260764,original
998,outer,koriyama,3,83.0,0.2949918217709224,original
1000,outer,koriyama,3,168.0,0.17830078176976857,original
1002,outer,koriyama,3,86.0,0.13222154247154763,original
1013,outer,koriyama,3,86.0,0.15400306058488786,original
1020,outer,koriyama,3,52.0,0.29433028139675144,original
