Day,Akobo - Nahr_Atiem,Awarajwok - Tonga,Awarajwok - Kodok,Ayod - Waw,Baleit - Padok,Baleit - Gel_Achel,Bor - Makol_Cuei,Bunj - Doro,Burbiey - Mayot,Burbiey - Akobo,Burbiey - Kule,Burbiey - Tierkidi,Dentoang - Malut,Duk_Fadiat - Yuai,Duk_Fadiat - Ayod,Duk_Faiwil - Pajut,Duk_Faiwil - Duk_Fadiat,El-galhak - Renk,Gadiang - Akobo,Gadiang - Kongettit,Gel_Achel - Nasir,Jalle - Panyagor,Kaka - Wadakona,Kaljak - Atar,Khor_Adar - Kaka,Kodok - Khor_Adar,Kongettit - Pibor,Maban - Liang,Maban - Bunj,Maban - Doro,Mabior_Canal - Duk_Faiwil,Mabior_Canal - Duk_Fadiat,Makol_Cuei - Jalle,Malakal - Baleit,Malakal - Padok,Malut - El-galhak,Malut - Maban,Mayot - Pagak,Mayot - Multhiang,Nahr_Atiem - Pibor,Nahr_Atiem - Pugnido,Nasir - Burbiey,Nasir - Akobo,Ofyo - Malakal,Ofyo - Atar,Owachi - Awarajwok,Padok - Dentoang,Pagak - Wanke,Pagak - Tierkidi,Pagak - Kule,Pagak - Nguenyyiel,Pagak - Maiwut,Pajut - Yuai,Pajut - Gadiang,Panyagor - Mabior_Canal,Panyikang - Wau_Shilluk,Pentin - Raad,Pibor - Pochalla,Pieri - Pulchuol,Pochalla - Pentin,Pulchuol - Walgak,Raad - Okugo,Renk - Doro,Tierkidi - Nguenyyiel,Tierkidi - Kule,Tonga - Malakal,Walgak - Waat,Walgak - Akobo,Wau_Shilluk - Owachi,Waw - Ofyo,Waw - Kaljak,Yuai - Gadiang,Yuai - Pieri,Yuai - Pulchuol
360,9.80331,4.612893,3.2980516000000004,7.437851400000001,3.2980516000000004,3.7304163,15.277798,8.261852000000001,9.80331,9.80331,9.205941000000001,9.205941000000001,3.2980516000000004,9.225782,9.225782,9.225782,9.225782,0.44593588,9.225782,9.225782,8.490557,12.307655,1.2657418,9.688438,3.2980516000000004,3.2980516000000004,13.324855,8.261852000000001,8.261852000000001,8.261852000000001,9.225782,9.225782,12.307655,3.7304163,3.2980516000000004,0.44593588,4.282877,9.205941000000001,3.4181437000000003,9.205941000000001,9.205941000000001,9.80331,9.80331,3.7304163,3.7304163,3.2980516000000004,3.2980516000000004,9.205941000000001,9.205941000000001,9.205941000000001,9.205941000000001,9.205941000000001,9.225782,9.225782,12.307655,4.612893,3.4995973,3.072463,9.225782,3.072463,9.225782,2.7403572,0.44593588,9.205941000000001,9.205941000000001,4.612893,9.225782,9.80331,4.612893,9.688438,9.688438,9.225782,9.225782,9.225782
361,11.988085,2.3685732,13.981770499999998,5.678127,13.981770499999998,12.763003999999999,0.5514100000000001,5.3345337,11.988085,11.988085,15.613029999999998,15.613029999999998,13.981770499999998,13.8094425,13.8094425,13.8094425,13.8094425,8.236781,13.8094425,13.8094425,11.98601,4.7361217,6.4593015,5.2718782,13.981770499999998,13.981770499999998,10.646097,5.3345337,5.3345337,5.3345337,13.8094425,13.8094425,4.7361217,12.763003999999999,13.981770499999998,8.236781,10.273271000000001,15.613029999999998,13.59953,15.613029999999998,15.613029999999998,11.988085,11.988085,12.763003999999999,12.763003999999999,13.981770499999998,13.981770499999998,15.613029999999998,15.613029999999998,15.613029999999998,15.613029999999998,15.613029999999998,13.8094425,13.8094425,4.7361217,2.3685732,21.723543,13.385432000000002,13.8094425,13.385432000000002,13.8094425,19.045818,8.236781,15.613029999999998,15.613029999999998,2.3685732,13.8094425,11.988085,2.3685732,5.2718782,5.2718782,13.8094425,13.8094425,13.8094425
362,0.6213635000000001,1.4819168,2.6442857,4.476078,2.6442857,2.3570917000000002,1.1445806,3.413964,0.6213635000000001,0.6213635000000001,0.41146576,0.41146576,2.6442857,3.1131877999999995,3.1131877999999995,3.1131877999999995,3.1131877999999995,1.5383177,3.1131877999999995,3.1131877999999995,6.5334477,0.7195473000000001,7.9704857,4.885461299999999,2.6442857,2.6442857,3.6123917000000003,3.413964,3.413964,3.413964,3.1131877999999995,3.1131877999999995,0.7195473000000001,2.3570917000000002,2.6442857,1.5383177,7.126639,0.41146576,2.3811088,0.41146576,0.41146576,0.6213635000000001,0.6213635000000001,2.3570917000000002,2.3570917000000002,2.6442857,2.6442857,0.41146576,0.41146576,0.41146576,0.41146576,0.41146576,3.1131877999999995,3.1131877999999995,0.7195473000000001,1.4819168,0.27778372,1.5372708000000002,3.1131877999999995,1.5372708000000002,3.1131877999999995,1.3231821000000001,1.5383177,0.41146576,0.41146576,1.4819168,3.1131877999999995,0.6213635000000001,1.4819168,4.885461299999999,4.885461299999999,3.1131877999999995,3.1131877999999995,3.1131877999999995
363,9.387661,9.394969999999999,4.1471047,0.58691573,4.1471047,3.6061294000000004,9.783472999999999,3.3241584000000004,9.387661,9.387661,2.7393215,2.7393215,4.1471047,13.544170000000001,13.544170000000001,13.544170000000001,13.544170000000001,2.9554963,13.544170000000001,13.544170000000001,11.335375,9.361554,11.190209,2.686061,4.1471047,4.1471047,5.1695294,3.3241584000000004,3.3241584000000004,3.3241584000000004,13.544170000000001,13.544170000000001,9.361554,3.6061294000000004,4.1471047,2.9554963,5.668726,2.7393215,6.3078666,2.7393215,2.7393215,9.387661,9.387661,3.6061294000000004,3.6061294000000004,4.1471047,4.1471047,2.7393215,2.7393215,2.7393215,2.7393215,2.7393215,13.544170000000001,13.544170000000001,9.361554,9.394969999999999,2.319485,0.30598044,13.544170000000001,0.30598044,13.544170000000001,1.0025538,2.9554963,2.7393215,2.7393215,9.394969999999999,13.544170000000001,9.387661,9.394969999999999,2.686061,2.686061,13.544170000000001,13.544170000000001,13.544170000000001
364,0.031318516,4.227521,2.1659732000000003,0.036545098,2.1659732000000003,0.26839226,0.9200573000000001,0.19214302,0.031318516,0.031318516,1.7544887999999998,1.7544887999999998,2.1659732000000003,0.3414899,0.3414899,0.3414899,0.3414899,1.589492,0.3414899,0.3414899,0.28718263,0.016707927,0.80204755,2.4500265,2.1659732000000003,2.1659732000000003,0.29554590000000003,0.19214302,0.19214302,0.19214302,0.3414899,0.3414899,0.016707927,0.26839226,2.1659732000000003,1.589492,1.2730472,1.7544887999999998,0.22974238,1.7544887999999998,1.7544887999999998,0.031318516,0.031318516,0.26839226,0.26839226,2.1659732000000003,2.1659732000000003,1.7544887999999998,1.7544887999999998,1.7544887999999998,1.7544887999999998,1.7544887999999998,0.3414899,0.3414899,0.016707927,4.227521,13.808399,0.24644658,0.3414899,0.24644658,0.3414899,2.9607229999999998,1.589492,1.7544887999999998,1.7544887999999998,4.227521,0.3414899,0.031318516,4.227521,2.4500265,2.4500265,0.3414899,0.3414899,0.3414899
365,1.4317893,0.16082451,0.95557046,2.3685806,0.95557046,0.42086095,0.9085685,2.4719687,1.4317893,1.4317893,4.204541000000001,4.204541000000001,0.95557046,0.13575703,0.13575703,0.13575703,0.13575703,0.6464459,0.13575703,0.13575703,1.001522,0.31016394,1.024492,3.3387766000000005,0.95557046,0.95557046,1.7471835999999998,2.4719687,2.4719687,2.4719687,0.13575703,0.13575703,0.31016394,0.42086095,0.95557046,0.6464459,1.3503319999999999,4.204541000000001,2.6390626,4.204541000000001,4.204541000000001,1.4317893,1.4317893,0.42086095,0.42086095,0.95557046,0.95557046,4.204541000000001,4.204541000000001,4.204541000000001,4.204541000000001,4.204541000000001,0.13575703,0.13575703,0.31016394,0.16082451,5.155936,0.29553846,0.13575703,0.29553846,0.13575703,0.31121075,0.6464459,4.204541000000001,4.204541000000001,0.16082451,0.13575703,1.4317893,0.16082451,3.3387766000000005,3.3387766000000005,0.13575703,0.13575703,0.13575703
366,0.38953498,1.1163987,0.24646148,13.535828,0.24646148,2.8719566000000003,1.8067174,0.8427872999999999,0.38953498,0.38953498,11.260189,11.260189,0.24646148,5.931906,5.931906,5.931906,5.931906,2.108533,5.931906,5.931906,0.05638972,1.5915818000000002,0.9148419,2.2693648,0.24646148,0.24646148,0.77071786,0.8427872999999999,0.8427872999999999,0.8427872999999999,5.931906,5.931906,1.5915818000000002,2.8719566000000003,0.24646148,2.108533,0.31329320000000005,11.260189,3.9559940000000005,11.260189,11.260189,0.38953498,0.38953498,2.8719566000000003,2.8719566000000003,0.24646148,0.24646148,11.260189,11.260189,11.260189,11.260189,11.260189,5.931906,5.931906,1.5915818000000002,1.1163987,5.164295,0.6192848000000001,5.931906,0.6192848000000001,5.931906,1.4787875,2.108533,11.260189,11.260189,1.1163987,5.931906,0.38953498,1.1163987,2.2693648,2.2693648,5.931906,5.931906,5.931906
367,25.470675,13.7165,10.906147,1.3618133999999997,10.906147,6.1261544,29.093528999999997,0.6182416999999999,25.470675,25.470675,8.436255000000001,8.436255000000001,10.906147,9.763630000000001,9.763630000000001,9.763630000000001,9.763630000000001,5.332443700000001,9.763630000000001,9.763630000000001,6.121978299999999,11.58915,4.95857,3.938228,10.906147,10.906147,23.435236,0.6182416999999999,0.6182416999999999,0.6182416999999999,9.763630000000001,9.763630000000001,11.58915,6.1261544,10.906147,5.332443700000001,3.0829162999999995,8.436255000000001,8.223208999999999,8.436255000000001,8.436255000000001,25.470675,25.470675,6.1261544,6.1261544,10.906147,10.906147,8.436255000000001,8.436255000000001,8.436255000000001,8.436255000000001,8.436255000000001,9.763630000000001,9.763630000000001,11.58915,13.7165,9.122387,9.905655,9.763630000000001,9.905655,9.763630000000001,1.6886964,5.332443700000001,8.436255000000001,8.436255000000001,13.7165,9.763630000000001,25.470675,13.7165,3.938228,3.938228,9.763630000000001,9.763630000000001,9.763630000000001
368,0.034458935,0.221394,0.36342815,0.8375608,0.36342815,0.22348017,1.8359459999999999,3.1413919999999997,0.034458935,0.034458935,1.6312598999999999,1.6312598999999999,0.36342815,0.1399368,0.1399368,0.1399368,0.1399368,0.18588454,0.1399368,0.1399368,0.09711832,0.3655143,0.23705885,0.43130666,0.36342815,0.36342815,0.18796697,3.1413919999999997,3.1413919999999997,3.1413919999999997,0.1399368,0.1399368,0.3655143,0.22348017,0.36342815,0.18588454,0.93886256,1.6312598999999999,0.1764819,1.6312598999999999,1.6312598999999999,0.034458935,0.034458935,0.22348017,0.22348017,0.36342815,0.36342815,1.6312598999999999,1.6312598999999999,1.6312598999999999,1.6312598999999999,1.6312598999999999,0.1399368,0.1399368,0.3655143,0.221394,9.585038,1.1466815000000001,0.1399368,1.1466815000000001,0.1399368,0.97854066,0.18588454,1.6312598999999999,1.6312598999999999,0.221394,0.1399368,0.034458935,0.221394,0.43130666,0.43130666,0.1399368,0.1399368,0.1399368
369,0.13993308,0.09711087,1.1487752,0.17125532,1.1487752,0.18901378,0.23705885,2.9095522999999996,0.13993308,0.13993308,0.09712204,0.09712204,1.1487752,0.102333724,0.102333724,0.102333724,0.102333724,0.895001,0.102333724,0.102333724,0.23183599,0.46890602,1.4850609,0.26526302,1.1487752,1.1487752,0.42400137,2.9095522999999996,2.9095522999999996,2.9095522999999996,0.102333724,0.102333724,0.46890602,0.18901378,1.1487752,0.895001,3.835894,0.09712204,0.28718635,0.09712204,0.09712204,0.13993308,0.13993308,0.18901378,0.18901378,1.1487752,1.1487752,0.09712204,0.09712204,0.09712204,0.09712204,0.09712204,0.102333724,0.102333724,0.46890602,0.09711087,1.4411919,0.1399368,0.102333724,0.1399368,0.102333724,0.03132969,0.895001,0.09712204,0.09712204,0.09711087,0.102333724,0.13993308,0.09711087,0.26526302,0.26526302,0.102333724,0.102333724,0.102333724
370,0.54619086,3.2500139999999997,0.47830492,0.3853552,0.47830492,2.1148026,0.42400137,0.29763207,0.54619086,0.54619086,0.41355193,0.41355193,0.47830492,3.187353,3.187353,3.187353,3.187353,0.2537705,3.187353,3.187353,2.5408976,1.568608,0.10756031,2.3017414,0.47830492,0.47830492,0.31538679999999997,0.29763207,0.29763207,0.29763207,3.187353,3.187353,1.568608,2.1148026,0.47830492,0.2537705,0.22347271,0.41355193,0.1482889,0.41355193,0.41355193,0.54619086,0.54619086,2.1148026,2.1148026,0.47830492,0.47830492,0.41355193,0.41355193,0.41355193,0.41355193,0.41355193,3.187353,3.187353,1.568608,3.2500139999999997,0.36759302,0.0,3.187353,0.0,3.187353,0.10338798,0.2537705,0.41355193,0.41355193,3.2500139999999997,3.187353,0.54619086,3.2500139999999997,2.3017414,2.3017414,3.187353,3.187353,3.187353
371,0.5597621,0.80518425,0.5764699999999999,0.5733371,0.5764699999999999,1.9915737,7.424282000000001,3.6092587,0.5597621,0.5597621,0.13993308,0.13993308,0.5764699999999999,1.9215978,1.9215978,1.9215978,1.9215978,1.16444,1.9215978,1.9215978,1.1602714,5.406594,3.2500067,0.572294,0.5764699999999999,0.5764699999999999,0.0,3.6092587,3.6092587,3.6092587,1.9215978,1.9215978,5.406594,1.9915737,0.5764699999999999,1.16444,1.0735765,0.13993308,3.4045763,0.13993308,0.13993308,0.5597621,0.5597621,1.9915737,1.9915737,0.5764699999999999,0.5764699999999999,0.13993308,0.13993308,0.13993308,0.13993308,0.13993308,1.9215978,1.9215978,5.406594,0.80518425,0.85531175,0.0031329691,1.9215978,0.0031329691,1.9215978,0.6224215,1.16444,0.13993308,0.13993308,0.80518425,1.9215978,0.5597621,0.80518425,0.572294,0.572294,1.9215978,1.9215978,1.9215978
372,0.42086467,1.4286637,2.0960085,5.1058235,2.0960085,1.9477046999999998,5.0160027000000005,1.8568486000000002,0.42086467,0.42086467,1.3263188999999997,1.3263188999999997,2.0960085,1.5832298,1.5832298,1.5832298,1.5832298,1.8975698,1.5832298,1.5832298,0.3226921,1.5059412,1.3931543,2.8468928,2.0960085,2.0960085,0.37281588,1.8568486000000002,1.8568486000000002,1.8568486000000002,1.5832298,1.5832298,1.5059412,1.9477046999999998,2.0960085,1.8975698,4.864580999999999,1.3263188999999997,0.18692762,1.3263188999999997,1.3263188999999997,0.42086467,0.42086467,1.9477046999999998,1.9477046999999998,2.0960085,2.0960085,1.3263188999999997,1.3263188999999997,1.3263188999999997,1.3263188999999997,1.3263188999999997,1.5832298,1.5832298,1.5059412,1.4286637,4.7005973,3.0839481,1.5832298,3.0839481,1.5832298,0.47099218,1.8975698,1.3263188999999997,1.3263188999999997,1.4286637,1.5832298,0.42086467,1.4286637,2.8468928,2.8468928,1.5832298,1.5832298,1.5832298
373,0.45010448,0.41146204,0.37282333,0.26525557,0.37282333,0.12531504,0.26629493,1.121629,0.45010448,0.45010448,0.37387013,0.37387013,0.37282333,0.37282333,0.37282333,0.37282333,0.37282333,3.8776622000000005,0.37282333,0.37282333,0.5534924,0.37282333,0.96705186,0.2600327,0.37282333,0.37282333,0.80204755,1.121629,1.121629,1.121629,0.37282333,0.37282333,0.37282333,0.12531504,0.37282333,3.8776622000000005,1.1226608999999999,0.37387013,0.2516806,0.37387013,0.37387013,0.45010448,0.45010448,0.12531504,0.12531504,0.37282333,0.37282333,0.37387013,0.37387013,0.37387013,0.37387013,0.37387013,0.37282333,0.37282333,0.37282333,0.41146204,0.99002945,1.9414238999999998,0.37282333,1.9414238999999998,0.37282333,0.20154566,3.8776622000000005,0.37387013,0.37387013,0.41146204,0.37282333,0.45010448,0.41146204,0.2600327,0.2600327,0.37282333,0.37282333,0.37282333
374,5.4723973,1.136247,2.2860765,2.1680632,2.2860765,1.7471946,0.39371476,1.1821985000000002,5.4723973,5.4723973,0.97959113,0.97959113,2.2860765,4.5136847,4.5136847,4.5136847,4.5136847,1.8599854,4.5136847,4.5136847,3.2082424,1.820296,1.4380552,1.9205548,2.2860765,2.2860765,1.7210767,1.1821985000000002,1.1821985000000002,1.1821985000000002,4.5136847,4.5136847,1.820296,1.7471946,2.2860765,1.8599854,2.5043488,0.97959113,1.5623383999999998,0.97959113,0.97959113,5.4723973,5.4723973,1.7471946,1.7471946,2.2860765,2.2860765,0.97959113,0.97959113,0.97959113,0.97959113,0.97959113,4.5136847,4.5136847,1.820296,1.136247,0.55244565,0.016700476000000002,4.5136847,0.016700476000000002,4.5136847,0.0010430813,1.8599854,0.97959113,0.97959113,1.136247,4.5136847,5.4723973,1.136247,1.9205548,1.9205548,4.5136847,4.5136847,4.5136847
375,0.14515221,2.5461204,3.8170962,0.4072897,3.8170962,1.0276325000000002,0.031325966000000004,1.4704354,0.14515221,0.14515221,0.010438263,0.010438263,3.8170962,0.12949109,0.12949109,0.12949109,0.12949109,1.3472028,0.12949109,0.12949109,1.2009964,0.01148507,3.6103167999999997,3.7220604,3.8170962,3.8170962,0.036548823,1.4704354,1.4704354,1.4704354,0.12949109,0.12949109,0.01148507,1.0276325000000002,3.8170962,1.3472028,2.51792,0.010438263,0.31956285,0.010438263,0.010438263,0.14515221,0.14515221,1.0276325000000002,1.0276325000000002,3.8170962,3.8170962,0.010438263,0.010438263,0.010438263,0.010438263,0.010438263,0.12949109,0.12949109,0.01148507,2.5461204,0.4877001,0.093989074,0.12949109,0.093989074,0.12949109,0.0,1.3472028,0.010438263,0.010438263,2.5461204,0.12949109,0.14515221,2.5461204,3.7220604,3.7220604,0.12949109,0.12949109,0.12949109
376,0.009395182,0.18170476,0.0448972,0.14933571,0.0448972,0.22661686,0.0,0.9148419,0.009395182,0.009395182,0.0,0.0,0.0448972,0.037584453999999996,0.037584453999999996,0.037584453999999996,0.037584453999999996,0.51380694,0.037584453999999996,0.037584453999999996,0.65897405,0.0041760504,0.96078587,0.25585294,0.0448972,0.0448972,0.0,0.9148419,0.9148419,0.9148419,0.037584453999999996,0.037584453999999996,0.0041760504,0.22661686,0.0448972,0.51380694,0.4083328,0.0,0.12009591,0.0,0.0,0.009395182,0.009395182,0.22661686,0.22661686,0.0448972,0.0448972,0.0,0.0,0.0,0.0,0.0,0.037584453999999996,0.037584453999999996,0.0041760504,0.18170476,0.04281476,0.0,0.037584453999999996,0.0,0.037584453999999996,0.0,0.51380694,0.0,0.0,0.18170476,0.037584453999999996,0.009395182,0.18170476,0.25585294,0.25585294,0.037584453999999996,0.037584453999999996,0.037584453999999996
377,0.12844801,0.44174492,2.0521395,2.6098304,2.0521395,3.1978004,0.8647144,0.06264821,0.12844801,0.12844801,0.0,0.0,2.0521395,3.2729877999999997,3.2729877999999997,3.2729877999999997,3.2729877999999997,1.0871589,3.2729877999999997,3.2729877999999997,0.22765622,5.568475,1.6281306999999998,1.9894763999999998,2.0521395,2.0521395,0.2965927,0.06264821,0.06264821,0.06264821,3.2729877999999997,3.2729877999999997,5.568475,3.1978004,2.0521395,1.0871589,0.52529573,0.0,0.05952269,0.0,0.0,0.12844801,0.12844801,3.1978004,3.1978004,2.0521395,2.0521395,0.0,0.0,0.0,0.0,0.0,3.2729877999999997,3.2729877999999997,5.568475,0.44174492,1.6887002,0.18066913,3.2729877999999997,0.18066913,3.2729877999999997,0.055350363,1.0871589,0.0,0.0,0.44174492,3.2729877999999997,0.12844801,0.44174492,1.9894763999999998,1.9894763999999998,3.2729877999999997,3.2729877999999997,3.2729877999999997
378,16.791065,17.091832999999998,7.372066499999999,8.580376,7.372066499999999,8.071771,11.800103,2.680827,16.791065,16.791065,2.2797994999999998,2.2797994999999998,7.372066499999999,6.5438933,6.5438933,6.5438933,6.5438933,1.6093328000000002,6.5438933,6.5438933,6.5480547,0.95452,7.632107,14.751448000000002,7.372066499999999,7.372066499999999,8.091621,2.680827,2.680827,2.680827,6.5438933,6.5438933,0.95452,8.071771,7.372066499999999,1.6093328000000002,7.016986999999999,2.2797994999999998,1.7826929,2.2797994999999998,2.2797994999999998,16.791065,16.791065,8.071771,8.071771,7.372066499999999,7.372066499999999,2.2797994999999998,2.2797994999999998,2.2797994999999998,2.2797994999999998,2.2797994999999998,6.5438933,6.5438933,0.95452,17.091832999999998,8.24513,11.870077,6.5438933,11.870077,6.5438933,1.5195086000000002,1.6093328000000002,2.2797994999999998,2.2797994999999998,17.091832999999998,6.5438933,16.791065,17.091832999999998,14.751448000000002,14.751448000000002,6.5438933,6.5438933,6.5438933
379,3.6760940000000004,0.3978908,0.95035505,1.8014907999999998,0.95035505,1.1278838,5.886983,1.7252637999999998,3.6760940000000004,3.6760940000000004,0.9670481,0.9670481,0.95035505,4.058324,4.058324,4.058324,4.058324,0.49501657,4.058324,4.058324,3.4515746,4.426997,0.24436787,1.5769563999999998,0.95035505,0.95035505,2.5931,1.7252637999999998,1.7252637999999998,1.7252637999999998,4.058324,4.058324,4.426997,1.1278838,0.95035505,0.49501657,2.8709135,0.9670481,1.5884526,0.9670481,0.9670481,3.6760940000000004,3.6760940000000004,1.1278838,1.1278838,0.95035505,0.95035505,0.9670481,0.9670481,0.9670481,0.9670481,0.9670481,4.058324,4.058324,4.426997,0.3978908,1.9978322,5.313631,4.058324,5.313631,4.058324,1.7482303,0.49501657,0.9670481,0.9670481,0.3978908,4.058324,3.6760940000000004,0.3978908,1.5769563999999998,1.5769563999999998,4.058324,4.058324,4.058324
380,0.07518381,0.10964647,0.63496083,0.08144975,0.63496083,0.21721795,0.18274784,0.04176423,0.07518381,0.07518381,1.9487439999999998,1.9487439999999998,0.63496083,0.041767955,0.041767955,0.041767955,0.041767955,0.10232999999999999,0.041767955,0.041767955,0.31433627,0.09398162,0.6652399999999999,0.012520701,0.63496083,0.63496083,0.18274412,0.04176423,0.04176423,0.04176423,0.041767955,0.041767955,0.09398162,0.21721795,0.63496083,0.10232999999999999,0.1754351,1.9487439999999998,0.44906140000000005,1.9487439999999998,1.9487439999999998,0.07518381,0.07518381,0.21721795,0.21721795,0.63496083,0.63496083,1.9487439999999998,1.9487439999999998,1.9487439999999998,1.9487439999999998,1.9487439999999998,0.041767955,0.041767955,0.09398162,0.10964647,4.9000754,1.8088036,0.041767955,1.8088036,0.041767955,0.080399215,0.10232999999999999,1.9487439999999998,1.9487439999999998,0.10964647,0.041767955,0.07518381,0.10964647,0.012520701,0.012520701,0.041767955,0.041767955,0.041767955
381,1.9758903,0.8573941999999999,5.081802400000001,8.273339,5.081802400000001,1.7273425999999998,11.552596000000001,5.2885823,1.9758903,1.9758903,3.241647,3.241647,5.081802400000001,0.5890019000000001,0.5890019000000001,0.5890019000000001,0.5890019000000001,2.7904959,0.5890019000000001,0.5890019000000001,1.2009926000000002,0.5221665,1.7231703,4.644215,5.081802400000001,5.081802400000001,3.4505277000000003,5.2885823,5.2885823,5.2885823,0.5890019000000001,0.5890019000000001,0.5221665,1.7273425999999998,5.081802400000001,2.7904959,6.4895844,3.241647,1.9508302,3.241647,3.241647,1.9758903,1.9758903,1.7273425999999998,1.7273425999999998,5.081802400000001,5.081802400000001,3.241647,3.241647,3.241647,3.241647,3.241647,0.5890019000000001,0.5890019000000001,0.5221665,0.8573941999999999,5.277071,0.61928105,0.5890019000000001,0.61928105,0.5890019000000001,0.06473437,2.7904959,3.241647,3.241647,0.8573941999999999,0.5890019000000001,1.9758903,0.8573941999999999,4.644215,4.644215,0.5890019000000001,0.5890019000000001,0.5890019000000001
382,1.8944442,2.7716979999999998,2.018716,1.6657263,2.018716,4.8624797,1.0244995000000001,1.1466889999999998,1.8944442,1.8944442,7.1287265,7.1287265,2.018716,2.7581154999999997,2.7581154999999997,2.7581154999999997,2.7581154999999997,0.3331378,2.7581154999999997,2.7581154999999997,8.59395,0.99107254,1.0819361,2.2798032999999998,2.018716,2.018716,0.5503558000000001,1.1466889999999998,1.1466889999999998,1.1466889999999998,2.7581154999999997,2.7581154999999997,0.99107254,4.8624797,2.018716,0.3331378,1.6354434,7.1287265,6.0499163000000005,7.1287265,7.1287265,1.8944442,1.8944442,4.8624797,4.8624797,2.018716,2.018716,7.1287265,7.1287265,7.1287265,7.1287265,7.1287265,2.7581154999999997,2.7581154999999997,0.99107254,2.7716979999999998,0.26734546,0.9472109000000001,2.7581154999999997,0.9472109000000001,2.7581154999999997,0.0020861626,0.3331378,7.1287265,7.1287265,2.7716979999999998,2.7581154999999997,1.8944442,2.7716979999999998,2.2798032999999998,2.2798032999999998,2.7581154999999997,2.7581154999999997,2.7581154999999997
383,0.26211515,0.06787106400000001,0.1649931,4.911568,0.1649931,0.45845285,0.6004906999999999,1.163397,0.26211515,0.26211515,0.38222596,0.38222596,0.1649931,1.0140501,1.0140501,1.0140501,1.0140501,0.064738095,1.0140501,1.0140501,0.35715848,0.41041896,0.032369047000000005,0.92945623,0.1649931,0.1649931,0.011481345,1.163397,1.163397,1.163397,1.0140501,1.0140501,0.41041896,0.45845285,0.1649931,0.064738095,0.46784803,0.38222596,0.31016394,0.38222596,0.38222596,0.26211515,0.26211515,0.45845285,0.45845285,0.1649931,0.1649931,0.38222596,0.38222596,0.38222596,0.38222596,0.38222596,1.0140501,1.0140501,0.41041896,0.06787106400000001,0.14724210000000001,0.2569072,1.0140501,0.2569072,1.0140501,0.009391456999999999,0.064738095,0.38222596,0.38222596,0.06787106400000001,1.0140501,0.26211515,0.06787106400000001,0.92945623,0.92945623,1.0140501,1.0140501,1.0140501
384,0.121135265,0.43861940000000005,0.39788708,0.1587309,0.39788708,0.11591613,0.12009591,0.51067024,0.121135265,0.121135265,0.15978143,0.15978143,0.39788708,0.09398535,0.09398535,0.09398535,0.09398535,0.36132708,0.09398535,0.09398535,0.33418462,0.42818114,0.75400996,0.5503595,0.39788708,0.39788708,0.34775957,0.51067024,0.51067024,0.51067024,0.09398535,0.09398535,0.42818114,0.11591613,0.39788708,0.36132708,0.09607151,0.15978143,0.034458935,0.15978143,0.15978143,0.121135265,0.121135265,0.11591613,0.11591613,0.39788708,0.39788708,0.15978143,0.15978143,0.15978143,0.15978143,0.15978143,0.09398535,0.09398535,0.42818114,0.43861940000000005,0.079363585,0.110697,0.09398535,0.110697,0.09398535,0.0052191317,0.36132708,0.15978143,0.15978143,0.43861940000000005,0.09398535,0.121135265,0.43861940000000005,0.5503595,0.5503595,0.09398535,0.09398535,0.09398535
385,0.060562044,0.03549829,0.09294227,0.29553846,0.09294227,0.7613227,0.21512434,0.435479,0.060562044,0.060562044,0.0490807,0.0490807,0.09294227,0.45741350000000003,0.45741350000000003,0.45741350000000003,0.45741350000000003,1.0955148000000001,0.45741350000000003,0.45741350000000003,0.33522397,0.24854392,0.81249326,0.16708672,0.09294227,0.09294227,0.010438263,0.435479,0.435479,0.435479,0.45741350000000003,0.45741350000000003,0.24854392,0.7613227,0.09294227,1.0955148000000001,1.6761793999999999,0.0490807,0.34357607,0.0490807,0.0490807,0.060562044,0.060562044,0.7613227,0.7613227,0.09294227,0.09294227,0.0490807,0.0490807,0.0490807,0.0490807,0.0490807,0.45741350000000003,0.45741350000000003,0.24854392,0.03549829,0.0,0.017747283,0.45741350000000003,0.017747283,0.45741350000000003,0.0031292439,1.0955148000000001,0.0490807,0.0490807,0.03549829,0.45741350000000003,0.060562044,0.03549829,0.16708672,0.16708672,0.45741350000000003,0.45741350000000003,0.45741350000000003
386,0.8981377,0.20363554,0.68090856,0.52529943,0.68090856,0.17752871,1.3471954,0.20885839999999997,0.8981377,0.8981377,0.03550574,0.03550574,0.68090856,0.05952269,0.05952269,0.05952269,0.05952269,0.5117170999999999,0.05952269,0.05952269,0.04281476,0.21408871,0.7613227,0.9409523999999999,0.68090856,0.68090856,1.3388468999999998,0.20885839999999997,0.20885839999999997,0.20885839999999997,0.05952269,0.05952269,0.21408871,0.17752871,0.68090856,0.5117170999999999,1.0464303,0.03550574,0.0020861626,0.03550574,0.03550574,0.8981377,0.8981377,0.17752871,0.17752871,0.68090856,0.68090856,0.03550574,0.03550574,0.03550574,0.03550574,0.03550574,0.05952269,0.05952269,0.21408871,0.20363554,0.26630238,0.35716220000000004,0.05952269,0.35716220000000004,0.05952269,0.25376305,0.5117170999999999,0.03550574,0.03550574,0.20363554,0.05952269,0.8981377,0.20363554,0.9409523999999999,0.9409523999999999,0.05952269,0.05952269,0.05952269
