Day,Belom sim,Belom data,Belom error,Dosseye sim,Dosseye data,Dosseye error,East sim,East data,East error,Adamaoua sim,Adamaoua data,Adamaoua error,Mole sim,Mole data,Mole error,Inke sim,Inke data,Inke error,Betou sim,Betou data,Betou error,Brazaville sim,Brazaville data,Brazaville error,Total error,refugees in camps (UNHCR),refugees in camps (simulation),raw UNHCR refugee count
179,8988,26888,0.66572448676,8343,20106,0.585049239033,9826,23855,0.588094739048,3397,7249,0.531383639123,48260,10749,3.48971997395,299,9635,0.968967306694,7971,7463,0.0680691410961,679,2876,0.763908205841,0.8922542523961368,108821,102630,178302
180,9032,27036,0.665926912265,8370,20163,0.584883201904,9862,24083,0.590499522485,3409,7313,0.533843839737,48411,10764,3.4974916388,301,9618,0.968704512373,7995,7465,0.0709979906229,681,2890,0.764359861592,0.8929224746643252,109332,103046,178303
181,9081,27185,0.66595549016,8395,20221,0.584837545126,9892,24311,0.593106001399,3427,7377,0.535448014098,48542,10779,3.50338621393,302,9601,0.968544943235,8020,7467,0.074059193786,690,2903,0.76231484671,0.8933305414952114,109844,103463,178304
182,9113,27334,0.666605692544,8428,20278,0.584377157511,9933,24538,0.595199282745,3444,7441,0.537158984008,48681,10795,3.50958777212,302,9584,0.968489148581,8050,7472,0.0773554603854,692,2917,0.762769969146,0.8938464465970152,110359,103883,178685
183,9158,27482,0.666763699876,8470,20335,0.5834767642,9954,24766,0.598078010175,3449,7505,0.540439706862,48880,10810,3.52173913043,306,9567,0.96801505174,8076,7478,0.0799679058572,695,2930,0.762798634812,0.8949067852407709,110873,104302,179066
184,9196,27631,0.667185407694,8499,20393,0.583239346835,9990,24994,0.600304072978,3466,7569,0.542079534945,49029,10825,3.52923787529,308,9550,0.967748691099,8100,7484,0.0823089257082,699,2944,0.762567934783,0.89543944698806,111390,104724,179447
185,9230,27779,0.667734619677,8530,20450,0.582885085575,10037,25222,0.602053762588,3473,7633,0.545001965151,49166,10840,3.53560885609,310,9533,0.967481380468,8133,7490,0.0858477970628,705,2957,0.761582685154,0.8959286531312554,111904,105143,179828
186,9271,27928,0.66803924377,8559,20507,0.582630321354,10064,25449,0.60454241817,3489,7697,0.546706509029,49311,10855,3.54269921695,313,9516,0.967108028583,8165,7496,0.0892475987193,705,2971,0.762706159542,0.8965744224730695,112419,105563,180209
187,9302,28076,0.668684997863,8603,20565,0.581667882324,10112,25677,0.606184523114,3505,7761,0.548382940343,49461,10870,3.5502299908,316,9499,0.966733340352,8187,7502,0.0913089842709,709,2984,0.762399463807,0.8969043866329006,112934,105983,180590
188,9334,28225,0.669300265722,8649,20622,0.580593540879,10146,25905,0.608338158657,3525,7824,0.549463190184,49614,10885,3.55801561782,323,9482,0.965935456655,8218,7508,0.0945657964838,709,2998,0.763509006004,0.8973988311928708,113449,106403,180971
