Day,Ituri sim,Ituri data,Ituri error,Tierkidi sim,Tierkidi data,Tierkidi error,Pugnido sim,Pugnido data,Pugnido error,Jewi sim,Jewi data,Jewi error,Kule sim,Kule data,Kule error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
75,1226,294,3.17006802721,16,25433,0.99937089608,1456,41606,0.965005047349,19,1281,0.985167837627,0,823,1.0,10104,66722,0.848565690477,42,1675,0.974925373134,1440,2236,0.355992844365,22313,52081,0.57157120639,8996,13230,0.320030234316,4821,11853,0.593267527208,1.3339950646967635,217234,126436,126436,50433,0
76,1231,298,3.13087248322,16,25772,0.999379171194,1504,41629,0.963871339691,19,1298,0.985362095532,0,834,1.0,10388,67189,0.845391358705,42,1778,0.976377952756,1478,2236,0.338998211091,22674,52562,0.568623720559,9166,13311,0.311396589287,4887,11954,0.591182867659,1.3221773658277567,218861,128063,128063,51405,0
77,1238,302,3.09933774834,16,26111,0.999387231435,1546,41651,0.962882043648,21,1315,0.984030418251,0,845,1.0,10640,67467,0.842293269302,45,1881,0.976076555024,1522,2236,0.319320214669,23063,53043,0.565201817393,9351,13393,0.301799447473,4969,12056,0.587840079628,1.3108755077141665,220300,129502,129502,52411,0
78,1244,306,3.06535947712,16,26450,0.999395085066,1599,41674,0.961630752987,24,1332,0.981981981982,0,856,1.0,10902,67792,0.83918456455,46,2030,0.977339901478,1573,2236,0.296511627907,23483,53524,0.561262237501,9522,13475,0.293358070501,5047,12158,0.584882381971,1.2992940817338878,221833,131035,131035,53456,0
79,1251,310,3.03548387097,16,26789,0.999402739931,1648,41697,0.960476772909,27,1349,0.979985174203,0,867,1.0,11186,68216,0.836020874868,51,2179,0.976594768242,1613,2236,0.27862254025,23895,54005,0.557540968429,9688,13557,0.28538762263,5115,12260,0.582789559543,1.2878635983326676,223465,132667,132667,54490,0
80,1254,314,2.99363057325,18,27128,0.999336478915,1697,41719,0.959323090199,27,1366,0.980234260615,0,878,1.0,11443,68567,0.833112138492,56,2328,0.975945017182,1662,2236,0.256708407871,24283,54486,0.554325881878,9833,13638,0.278999853351,5189,12362,0.580245914901,1.2772678507569437,225022,134224,134224,55462,0
81,1259,318,2.95911949686,19,27468,0.999308286006,1751,41742,0.958051842269,28,1383,0.979754157628,0,889,1.0,11696,68788,0.829970343665,66,2478,0.973365617433,1698,2236,0.24060822898,24715,54968,0.550374763499,10006,13720,0.270699708455,5282,12463,0.576185509107,1.266558549260993,226453,135655,135655,56520,0
82,1264,322,2.92546583851,21,27807,0.999244794476,1808,41764,0.956709127478,29,1401,0.979300499643,0,900,1.0,11955,69294,0.827474240194,70,2627,0.973353635325,1737,2236,0.223166368515,25058,55449,0.548089235153,10186,13802,0.261991015795,5372,12565,0.572463191405,1.2561130968413543,228167,137369,137369,57500,0
83,1264,326,2.8773006135,23,28146,0.999182832374,1859,41787,0.955512479958,31,1418,0.978138222849,0,911,1.0,12223,69659,0.824530929241,77,2776,0.972262247839,1774,2236,0.206618962433,25419,55930,0.545521187198,10362,13884,0.253673292999,5453,12667,0.569511328649,1.246066704092355,229740,138942,138942,58485,0
84,1264,330,2.8303030303,23,28485,0.999192557486,1925,41809,0.953957281925,34,1435,0.976306620209,0,922,1.0,12503,70031,0.821464779883,77,2925,0.973675213675,1816,2236,0.187835420394,25808,56411,0.542500576129,10549,13965,0.244611528822,5549,12769,0.565431905396,1.2356817534870481,231318,140520,140520,59548,0
85,1263,334,2.78143712575,25,28824,0.999132667222,1980,41832,0.952667814114,35,1452,0.975895316804,0,933,1.0,12765,70550,0.819064493267,81,3074,0.973649967469,1860,2236,0.168157423971,26210,56892,0.539302538142,10721,14047,0.236776535915,5637,12871,0.562038691632,1.2255161796030847,233045,142247,142247,60577,0
86,1262,338,2.73372781065,28,29163,0.999039879299,2036,41855,0.951355871461,35,1469,0.97617426821,0,944,1.0,13035,70935,0.81624021992,83,3224,0.974255583127,1888,2236,0.155635062612,26583,57374,0.536671663123,10901,14129,0.228466275037,5724,12973,0.558775919217,1.2160078419376816,234640,143842,143842,61575,0
87,1259,342,2.68128654971,28,29502,0.999050911803,2102,41877,0.949805382429,38,1486,0.974427994616,0,955,1.0,13308,71331,0.813433149682,86,3373,0.974503409428,1913,2236,0.144454382826,26948,57855,0.534214847463,11071,14211,0.220955597776,5791,13074,0.55705981337,1.2068699980748605,236242,145444,145444,62544,0
88,1259,345,2.64927536232,30,29841,0.99899467176,2177,41900,0.948042959427,41,1503,0.972721224218,0,966,1.0,13584,71606,0.810295226657,94,4120,0.977184466019,1951,2236,0.127459749553,27305,58336,0.53193568294,11240,14292,0.213546039743,5865,13176,0.554872495446,1.1971218047355328,238321,147523,147523,63546,0
89,1257,349,2.60171919771,30,30180,0.999005964215,2243,41922,0.946495873288,44,1520,0.971052631579,0,977,1.0,13862,71950,0.807338429465,96,4867,0.980275323608,1992,2236,0.109123434705,27680,58817,0.529387762042,11405,14290,0.20188943317,5957,13387,0.555016060357,1.187365144258068,240495,149697,149697,64566,0
90,1263,353,2.57790368272,31,30520,0.998984272608,2307,41945,0.944999403981,44,1537,0.971372804164,0,988,1.0,14130,72258,0.80445071826,101,5614,0.982009262558,2031,2236,0.0916815742397,28043,59298,0.527083544133,11579,14287,0.189542941135,6048,13597,0.555195999117,1.178094642210294,242633,151835,151835,65577,0
91,1273,357,2.56582633053,34,30859,0.998898214459,2372,41967,0.943479400481,45,1554,0.971042471042,0,999,1.0,14394,72644,0.80185562469,108,6362,0.983024206224,2076,2236,0.0715563506261,28421,59780,0.524573435932,11753,14285,0.177248862443,6122,13808,0.556633835458,1.1689808053072643,244851,154053,154053,66598,0
92,1273,361,2.52631578947,35,31198,0.998878133214,2442,41990,0.941843296023,45,1571,0.971355824316,0,1010,1.0,14684,72997,0.798841048262,115,7109,0.983823322549,2111,2236,0.0559033989267,28780,60261,0.522410846153,11906,14282,0.166363254446,6213,14018,0.556784134684,1.1601305725349633,247033,156235,156235,67604,0
93,1272,365,2.48493150685,35,31537,0.998890192472,2513,42012,0.940183757022,50,1588,0.968513853904,0,1021,1.0,14948,73252,0.795937312292,120,7856,0.984725050916,2143,2236,0.0415921288014,29185,60742,0.519525204965,12085,14280,0.153711484594,6305,14229,0.556890856701,1.1513137948458818,249118,158320,158320,68656,0
94,1270,369,2.44173441734,37,31876,0.998839252102,2569,42035,0.938884263114,53,1606,0.96699875467,0,1032,1.0,15241,73604,0.792932449323,124,8603,0.985586423341,2175,2236,0.0272808586762,29595,61223,0.516603237345,12259,14277,0.141346221195,6392,14440,0.557340720222,1.1425830046790402,251301,160503,160503,69715,0
95,1270,373,2.40482573727,41,32215,0.998727300947,2632,42058,0.937419753673,58,1623,0.964263709181,0,1043,1.0,15485,73864,0.790357955161,128,8739,0.985353015219,2218,2236,0.00805008944544,29987,61704,0.514018540127,12414,14274,0.130306851618,6474,14650,0.558088737201,1.1351084386440384,252779,161981,161981,70707,0
96,1269,377,2.36604774536,43,32554,0.998679117774,2701,42080,0.935812737643,62,1640,0.962195121951,0,1053,1.0,15729,74216,0.788064568287,134,8876,0.984903109509,2265,2236,0.012969588551,30358,62186,0.511819380568,12571,14272,0.11918441704,6553,14861,0.559047170446,1.1281236051922008,254351,163553,163553,71685,0
97,1268,381,2.3280839895,43,32893,0.998692730976,2764,42103,0.934351471392,68,1657,0.958961979481,0,1064,1.0,15991,74449,0.785208666335,137,9012,0.984798047048,2305,2236,0.0308586762075,30731,62667,0.509614310562,12751,14269,0.10638446983,6639,15071,0.559485103842,1.1212879687765145,255802,165004,165004,72697,0
98,1268,385,2.29350649351,47,33232,0.99858570053,2826,42125,0.932913946588,70,1674,0.958183990442,0,1075,1.0,16223,74556,0.782405171951,141,9148,0.984586794928,2355,2236,0.0532200357782,31076,63148,0.50788623551,12899,14267,0.0958856101493,6736,15282,0.559219997383,1.115198701376781,257128,166330,166330,73641,0
99,1267,389,2.25706940874,49,33572,0.998540450375,2877,42148,0.931740533359,74,1691,0.956238911886,0,1086,1.0,16463,74825,0.779979953224,148,9284,0.984058595433,2403,2236,0.074686940966,31463,63629,0.505524210659,13080,14264,0.0830061693775,6818,15492,0.559901884844,1.1087249281960219,258616,167818,167818,74642,0
100,1267,393,2.22391857506,50,33911,0.998525552181,2953,42170,0.929973915106,77,1708,0.954918032787,0,1097,1.0,16679,74981,0.777556981102,150,9421,0.984078123341,2456,2236,0.0983899821109,31863,64110,0.502994852597,13247,14261,0.0711030082042,6896,15703,0.560848245558,1.1025337927692045,259991,169193,169193,75638,0
101,1266,397,2.18891687657,52,34250,0.998481751825,3014,42193,0.928566349868,79,1725,0.954202898551,0,1108,1.0,16909,75160,0.775026609899,152,9557,0.984095427435,2510,2236,0.122540250447,32255,64592,0.50063475353,13443,14259,0.0572270145171,6959,15913,0.562684597499,1.0963995966985556,261390,170592,170592,76639,0
102,1263,400,2.1575,54,34589,0.998438810026,3068,42216,0.927326132272,80,1742,0.954075774971,0,1119,1.0,17133,75377,0.772702548523,155,9693,0.984009078717,2551,2236,0.140876565295,32582,65073,0.499300785272,13624,14256,0.0443322109989,7038,16124,0.563507814438,1.0907183174734199,262825,172027,172027,77548,0
103,1263,404,2.12623762376,59,34928,0.998310810811,3145,42238,0.925540982054,80,1759,0.954519613417,0,1130,1.0,17340,75487,0.770291573383,162,9829,0.983518160545,2597,2236,0.1614490161,32949,65554,0.497376208927,13799,14254,0.0319208643188,7120,16335,0.564126109581,1.0849350469553982,264154,173356,173356,78514,0
104,1262,408,2.0931372549,62,35267,0.99824198259,3205,42261,0.924161756702,82,1776,0.953828828829,0,1141,1.0,17577,75619,0.767558417858,168,9966,0.983142685129,2638,2236,0.179785330948,33329,66035,0.495282804573,13980,14251,0.0190162093888,7191,16545,0.565367180417,1.0790809755762505,265505,174707,174707,79494,0
105,1261,412,2.06067961165,64,35606,0.998202550132,3262,42283,0.922853156115,84,1794,0.953177257525,0,1152,1.0,17814,76107,0.765934802318,177,10102,0.982478717086,2683,2236,0.199910554562,33668,66516,0.493836069517,14164,14249,0.00596533090041,7284,16756,0.565290045357,1.0732874188702775,267213,176415,176415,80461,0
106,1259,416,2.02644230769,65,35945,0.998191681736,3345,42306,0.920933200964,89,1811,0.950855880729,0,1163,1.0,18048,76323,0.763531307732,188,10238,0.981637038484,2735,2236,0.223166368515,34021,66998,0.492208722648,14374,14246,0.00898497823951,7381,16966,0.564953436284,1.0687826820354231,268648,177850,177850,81505,0
107,1258,420,1.99523809524,67,36284,0.998153456069,3391,42345,0.919919707167,92,1828,0.949671772429,0,1174,1.0,18263,76673,0.761806633365,200,10374,0.980721033353,2776,2236,0.241502683363,34372,67152,0.488146294973,14539,14243,0.0207821385944,7456,17078,0.56341491978,1.0655386042042578,269807,179009,179009,82414,0
108,1256,424,1.96226415094,69,36624,0.998115989515,3474,42385,0.918037041406,97,1845,0.947425474255,0,1185,1.0,18447,76743,0.759626285133,209,10511,0.98011606888,2822,2236,0.262075134168,34703,67306,0.484399607762,14693,14241,0.0317393441472,7524,17190,0.562303664921,1.0625041691681676,270690,179892,179892,83294,0
109,1270,428,1.96728971963,74,36963,0.997997997998,3558,42425,0.916134354744,99,1862,0.946831364125,0,1196,1.0,18637,76602,0.756703480327,215,10647,0.979806518268,2875,2236,0.285778175313,35069,67460,0.480151200712,14876,14238,0.0448096642787,7592,17301,0.561181434599,1.0596533008418254,271358,180560,180560,84265,0
110,1273,432,1.94675925926,78,37302,0.997908959305,3626,42464,0.914610022607,103,1879,0.945183608302,0,1207,1.0,18822,77192,0.756166442118,223,10783,0.979319298896,2919,2236,0.305456171735,35386,67614,0.476646848286,15026,14236,0.0554931160438,7668,17413,0.559639349911,1.0566168388656847,272758,181960,181960,85124,0
111,1270,436,1.9128440367,82,37641,0.997821524402,3679,42504,0.913443440617,108,1896,0.943037974684,0,1218,1.0,19010,77333,0.754179974914,233,10919,0.978661049547,2969,2236,0.327817531306,35706,67768,0.473114154173,15218,14233,0.0692053678072,7745,17525,0.558059914408,1.0540262750736697,273709,182911,182911,86020,0
112,1270,440,1.88636363636,84,37980,0.997788309637,3728,42544,0.912373072584,113,1913,0.940930475693,0,1229,1.0,19221,77392,0.751640996485,240,11056,0.978292329957,3006,2236,0.344364937388,36066,67922,0.469008568652,15388,14230,0.0813773717498,7828,17636,0.556135178045,1.050984873217978,274578,183780,183780,86944,0
113,1269,444,1.85810810811,88,38319,0.997703489131,3784,42583,0.911138247658,121,1930,0.937305699482,0,1240,1.0,19412,77460,0.749393235218,246,11192,0.978020014296,3045,2236,0.361806797853,36416,68076,0.465068452906,15551,14228,0.0929856620748,7920,17748,0.553752535497,1.047980591146877,275456,184658,184658,87852,0
114,1269,448,1.83258928571,91,38658,0.997646024109,3840,42623,0.90990779626,130,1947,0.933230611197,0,1251,1.0,19599,77528,0.747201011248,255,11328,0.97748940678,3089,2236,0.381484794275,36758,68230,0.461263373882,15718,14225,0.104956063269,8005,17860,0.551791713326,1.045155657123146,276334,185536,185536,88754,0
115,1268,452,1.80530973451,94,38997,0.997589558171,3920,42662,0.908114950073,134,1964,0.931771894094,0,1262,1.0,19770,77596,0.745218825713,271,11464,0.976360781577,3131,2236,0.400268336315,37074,68384,0.457855638746,15888,14223,0.117063910567,8067,17972,0.551135099043,1.042555816623215,277212,186414,186414,89617,0
116,1266,456,1.77631578947,98,39336,0.997508643482,3991,42702,0.906538335441,136,1981,0.931347804139,0,1273,1.0,19933,77664,0.743343119077,282,11464,0.975401256106,3177,2236,0.42084078712,37413,68538,0.454127637223,16050,14220,0.128691983122,8134,18083,0.550185256871,1.0399668723785098,277953,187155,187155,90480,0
117,1264,459,1.75381263617,102,39676,0.997429176328,4062,42742,0.904964671751,141,1999,0.929464732366,0,1284,1.0,20085,77732,0.741612206041,292,11464,0.974528960223,3219,2236,0.439624329159,37715,68692,0.45095498748,16215,14218,0.140455760304,8192,18195,0.549766419346,1.037685139356782,278697,187899,187899,91287,0
118,1262,463,1.72570194384,107,40015,0.997326002749,4143,42781,0.903157943947,151,2016,0.925099206349,0,1295,1.0,20274,77800,0.73940874036,302,11464,0.973656664341,3259,2236,0.457513416816,38021,68846,0.4477384307,16370,14215,0.151600422089,8256,18307,0.549024963129,1.035024385072095,279438,188640,188640,92145,0
119,1261,467,1.70021413276,112,40354,0.997224562621,4210,42821,0.901683753299,154,2033,0.924249877029,0,1306,1.0,20472,77868,0.737093542919,308,11464,0.973133286811,3294,2236,0.473166368515,38337,69000,0.444391304348,16531,14212,0.163171967352,8333,18418,0.547562167445,1.032358050702024,280179,189381,189381,93012,0
120,1261,471,1.67728237792,115,40693,0.997173961124,4279,42861,0.900165651758,157,2050,0.923414634146,0,1317,1.0,20656,77936,0.734962020119,317,11464,0.972348220516,3339,2236,0.493291592129,38646,69154,0.441160308876,16680,14210,0.173821252639,8400,18530,0.546681057744,1.0298436809661062,280922,190124,190124,93850,0
121,1261,475,1.65473684211,117,41032,0.997148566972,4356,42900,0.898461538462,164,2067,0.920657958394,0,1328,1.0,20796,78004,0.733398287267,323,11464,0.971824842987,3381,2236,0.512075134168,38960,69309,0.437879640451,16837,14207,0.185120011262,8456,18642,0.546400600794,1.0276057548227553,281664,190866,190866,94651,0
122,1260,479,1.63048016701,123,41371,0.997026902903,4402,42940,0.897484862599,170,2084,0.918426103647,0,1339,1.0,20959,78072,0.731542678553,338,11464,0.970516399163,3419,2236,0.529069767442,39230,69463,0.435238904165,16974,14205,0.194931362196,8531,18753,0.545086119554,1.0253538474385202,282406,191608,191608,95406,0
123,1257,483,1.60248447205,128,41710,0.996931191561,4475,42979,0.895879382954,175,2101,0.916706330319,0,1350,1.0,21130,78140,0.72958791912,350,11464,0.969469644103,3467,2236,0.55053667263,39503,69617,0.432566758119,17123,14202,0.205675257006,8608,18865,0.543705274318,1.02305184846295,283147,192349,192349,96216,0
124,1264,487,1.5954825462,132,42049,0.996860805251,4546,43019,0.894325763035,186,2118,0.912181303116,0,1361,1.0,21269,78208,0.728045724223,364,11465,0.968251199302,3513,2236,0.571109123435,39804,69771,0.42950509524,17286,14200,0.217323943662,8658,18977,0.543763503188,1.0210054222576685,283891,193093,193093,97022,0
125,1268,491,1.58248472505,135,42388,0.996815136359,4602,43059,0.893123388839,192,2135,0.910070257611,0,1372,1.0,21391,78276,0.726723389034,370,11465,0.967727867423,3558,2236,0.591234347048,40086,69925,0.426728637826,17436,14197,0.228146791576,8730,19089,0.54266855257,1.0191193540898187,284633,193835,193835,97768,0
126,1265,495,1.55555555556,138,42728,0.99677026774,4665,43098,0.891758318251,200,2152,0.907063197026,0,1383,1.0,21539,78344,0.725071479628,383,11465,0.966593981683,3589,2236,0.605098389982,40370,70079,0.423935843833,17588,14194,0.239115119064,8795,19200,0.541927083333,1.0169599539511553,285374,194576,194576,98532,0
127,1265,499,1.53507014028,140,43067,0.996749251167,4719,43138,0.890606889517,209,2169,0.903642231443,0,1394,1.0,21690,78412,0.723384175891,393,11465,0.965721761884,3623,2236,0.62030411449,40664,70233,0.421012914157,17748,14192,0.250563697858,8863,19312,0.541062551781,1.0148577455342287,286117,195319,195319,99314,0
128,1264,503,1.51292246521,144,43406,0.996682486292,4780,43178,0.889295474547,212,2186,0.903019213175,0,1405,1.0,21830,78480,0.721839959225,405,11465,0.964675098125,3665,2236,0.63908765653,40913,70387,0.418742097262,17833,14189,0.256818662344,8948,19424,0.539332784185,1.0126083208797263,286859,196061,196061,99994,0
129,1264,507,1.49309664694,148,43745,0.996616756201,4844,43217,0.887914478099,217,2204,0.901542649728,0,1416,1.0,21961,78548,0.720412995875,414,11465,0.963890100305,3702,2236,0.655635062612,41165,70541,0.416438666875,17818,14187,0.255938535279,9027,19535,0.537906321986,1.009888060649482,287601,196803,196803,100560,0
130,1264,511,1.47358121331,148,44084,0.996642772888,4907,43257,0.886561712555,222,2221,0.900045024764,1,1427,0.999299229152,22106,78616,0.718810420271,421,11465,0.963279546446,3742,2236,0.673524150268,41448,70695,0.413706768513,17809,14184,0.25556965595,9125,19647,0.535552501654,1.0069503151180743,288343,197545,197545,101193,0
131,1264,514,1.45914396887,153,44423,0.996555838192,4971,43297,0.885188350232,230,2238,0.897229669348,1,1438,0.999304589708,22236,78685,0.717404842092,439,11465,0.961709550807,3785,2236,0.692754919499,41706,70849,0.411339609592,17786,14181,0.254213384105,9183,19759,0.535249759603,1.0042968021100729,289085,198287,198287,101754,0
132,1262,518,1.43629343629,156,44762,0.996514901032,5033,43336,0.88386099317,238,2255,0.894456762749,1,1449,0.999309868875,22383,78753,0.715782255914,457,11465,0.960139555168,3816,2236,0.706618962433,41979,71003,0.408771460361,17765,14179,0.252909231963,9247,19870,0.534625062909,1.0014118616476073,289826,199028,199028,102337,0
133,1262,522,1.41762452107,160,45101,0.99645240682,5102,43376,0.882377351531,245,2272,0.892165492958,1,1460,0.999315068493,22495,78821,0.714606513493,474,11465,0.958656781509,3869,2236,0.730322003578,42273,71157,0.405919305198,17750,14176,0.252116252822,9317,19982,0.533730357322,0.998718526305251,290568,199770,199770,102948,0
134,1262,526,1.39923954373,167,45440,0.996324823944,5172,43415,0.88087066682,253,2289,0.889471384884,1,1471,0.999320190347,22624,78889,0.713217305328,498,12712,0.960824417873,3914,2236,0.750447227191,42521,71311,0.403724530577,17741,14174,0.251657965289,9394,20094,0.532497262865,0.9960993065984665,292557,201759,201759,103547,0
135,1261,530,1.37924528302,175,45534,0.996156718057,5230,43420,0.879548595117,264,2306,0.8855160451,1,1482,0.999325236167,22782,78957,0.711463201489,519,13959,0.962819686224,3957,2236,0.769677996422,42795,71465,0.401175400546,17726,14171,0.250864441465,9482,20206,0.530733445511,0.9932176066998251,294266,203468,203468,104192,0
136,1260,534,1.3595505618,177,45628,0.996120803016,5294,43424,0.878085851142,272,2323,0.882910030133,1,1493,0.999330207636,22937,79025,0.709750079089,532,15207,0.965016111002,4003,2236,0.790250447227,43067,71620,0.398673554873,17714,14169,0.25019408568,9561,20317,0.52940886942,0.990525299983429,295976,205178,205178,104818,0
137,1260,538,1.34200743494,184,45721,0.995975591085,5339,43429,0.877063713187,282,2340,0.879487179487,1,1504,0.999335106383,23051,79177,0.70886747414,552,16454,0.966451926583,4046,2236,0.809481216458,43352,72217,0.399698132019,17700,14166,0.249470563321,9642,20395,0.527237067909,0.9880460413060146,298177,207379,207379,105409,0
138,1260,542,1.32472324723,184,45815,0.995983848085,5391,43433,0.875877788778,295,2357,0.874840899448,2,1515,0.998679867987,23195,79329,0.707610079542,564,17702,0.968139193311,4082,2236,0.825581395349,43647,72815,0.40057680423,17689,14163,0.248958553979,9715,20472,0.525449394295,0.9854662397831865,300379,209581,209581,106024,0
139,1256,546,1.30036630037,189,45909,0.995883160165,5455,43438,0.874418711727,309,2374,0.869839932603,2,1526,0.99868938401,23371,79482,0.705958581817,580,18949,0.969391524619,4142,2236,0.852415026834,43919,73413,0.401754457657,17673,14161,0.248005084387,9797,20549,0.523237140493,0.9828174799915008,302583,211785,211785,106693,0
140,1261,550,1.29272727273,195,46002,0.995761053867,5512,43442,0.873118180563,320,2392,0.866220735786,2,1537,0.998698763826,23546,79634,0.704322274405,593,20197,0.970639203842,4192,2236,0.874776386404,44258,74011,0.40200780965,17655,14158,0.246998163582,9859,20626,0.52201105401,0.9800595363269732,304785,213987,213987,107393,0
141,1268,554,1.28880866426,202,46096,0.995617841027,5556,43447,0.872120054319,329,2409,0.863428808634,2,1548,0.998708010336,23692,79787,0.703059395641,611,21444,0.971507181496,4252,2236,0.901610017889,44569,74609,0.402632390194,17645,14156,0.246467928793,9939,20704,0.519947836167,0.9776633732978094,306990,216192,216192,108065,0
142,1267,558,1.270609319,213,46189,0.995388512416,5602,43451,0.871073162873,338,2426,0.860676009893,2,1559,0.998717126363,23894,79939,0.701097086528,631,22692,0.972192843293,4287,2236,0.917262969589,44871,75207,0.403366707886,17627,14153,0.245460326433,10037,20781,0.517010730956,0.9748023059347141,309191,218393,218393,108769,0
143,1264,562,1.24911032028,218,46283,0.995289847244,5653,43456,0.869914396171,353,2443,0.855505525993,2,1570,0.99872611465,24060,80091,0.699591714425,643,22828,0.971832836867,4336,2236,0.939177101968,45189,75805,0.403878372139,17612,14150,0.244664310954,10135,20858,0.514095311152,0.9720298518343022,310282,219484,219484,109465,0
144,1264,566,1.2332155477,221,46377,0.995234706859,5708,43460,0.868660837552,367,2460,0.85081300813,2,1580,0.998734177215,24222,80219,0.698051583789,665,22964,0.971041630378,4380,2236,0.95885509839,45502,76403,0.40444746934,17589,14148,0.243214588634,10212,20936,0.512227741689,0.9693132200715481,311349,220551,220551,110132,0
145,1261,570,1.21228070175,229,46470,0.99507208952,5765,43465,0.867364546187,374,2477,0.849010900283,2,1591,0.998742928975,24383,80346,0.696525029249,681,23100,0.970519480519,4425,2236,0.978980322004,45808,77001,0.405098635083,17751,14145,0.25493107105,10269,21064,0.512485757691,0.9676180938073777,312465,221667,221667,110948,0
146,1261,573,1.20069808028,237,46564,0.99491023108,5830,43469,0.865881432745,388,2494,0.844426623897,3,1602,0.998127340824,24551,80473,0.694916307333,696,23236,0.970046479601,4482,2236,1.00447227191,46064,77599,0.406384102888,17870,14143,0.263522590681,10365,21192,0.510900339751,0.9657648922942953,313581,222783,222783,111747,0
147,1261,577,1.18544194107,247,46658,0.994706159715,5892,43474,0.86447071813,398,2511,0.84149741139,3,1613,0.998140111593,24716,80600,0.693349875931,711,23372,0.969578983399,4543,2236,1.03175313059,46362,78196,0.407105222774,17854,14140,0.262659123055,10455,21321,0.509638384691,0.9632246538633319,314698,223900,223900,112442,0
148,1260,581,1.1686746988,257,46751,0.994502791384,5951,43478,0.863126178757,408,2528,0.838607594937,3,1624,0.99815270936,24865,80727,0.691986572027,730,23508,0.968946741535,4607,2236,1.06037567084,46677,78794,0.407607178212,17840,14138,0.261847503183,10538,21449,0.508695044058,0.9607405695594979,315814,225016,225016,113136,0
149,1259,585,1.15213675214,265,46845,0.994343046216,6005,43483,0.861900052894,419,2545,0.83536345776,3,1635,0.998165137615,25004,80854,0.690751230613,749,23644,0.968321772966,4673,2236,1.08989266547,46989,79392,0.408139359129,17830,14135,0.261407852848,10631,21578,0.507322272685,0.9583565496563984,316932,226134,226134,113827,0
150,1259,589,1.13752122241,275,46938,0.99414120755,6067,43487,0.860487042105,427,2562,0.833333333333,3,1646,0.998177399757,25167,80982,0.689227235682,762,23780,0.96795626577,4732,2236,1.11627906977,47308,79990,0.408576072009,17824,14132,0.261251061421,10727,21706,0.505804846586,0.9558327832783279,318048,227250,227250,114551,0
151,1258,593,1.12141652614,282,47032,0.994004082327,6115,43492,0.85939942978,435,2579,0.831329972858,3,1657,0.998189499095,25339,81109,0.687593238728,783,23874,0.967202814778,4787,2236,1.1408765653,47637,80588,0.408882215714,17807,14130,0.260226468507,10805,21835,0.505152278452,0.9532819158487608,319125,228327,228327,115251,0
152,1256,597,1.10385259631,292,47126,0.993803845011,6181,43496,0.857894978849,446,2597,0.828263380824,3,1668,0.998201438849,25472,81140,0.686073453291,803,23969,0.966498393759,4854,2236,1.17084078712,47942,81186,0.409479466903,17784,14127,0.258866001274,10887,21963,0.504302690889,0.9509216901359313,320105,229307,229307,115920,0
